"Plot Title: 21407816"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407816, SEN S/N: 21407816)","Intensity, lum/ft² (LGR S/N: 21407816, SEN S/N: 21407816)","Stopped (LGR S/N: 21407816)","End Of File (LGR S/N: 21407816)"
1,08/27/22 01:00:00 PM,113.85,6742.98,,
2,08/27/22 01:00:20 PM,114.47,6767.71,,
3,08/27/22 01:00:40 PM,114.78,6742.98,,
4,08/27/22 01:01:00 PM,115.16,6668.77,,
5,08/27/22 01:01:20 PM,115.47,6699.21,,
6,08/27/22 01:01:40 PM,115.63,6543.20,,
7,08/27/22 01:02:00 PM,115.70,6082.76,,
8,08/27/22 01:02:20 PM,115.93,6545.10,,
9,08/27/22 01:02:40 PM,116.17,6731.56,,
10,08/27/22 01:03:00 PM,116.32,6514.66,,
11,08/27/22 01:03:20 PM,116.40,5125.73,,
12,08/27/22 01:03:40 PM,116.01,6314.88,,
13,08/27/22 01:04:00 PM,116.17,6181.70,,
14,08/27/22 01:04:20 PM,116.47,6008.55,,
15,08/27/22 01:04:40 PM,116.47,6645.94,,
16,08/27/22 01:05:00 PM,116.78,6807.67,,
17,08/27/22 01:05:20 PM,116.94,6760.10,,
18,08/27/22 01:05:40 PM,116.78,6371.96,,
19,08/27/22 01:06:00 PM,116.55,5422.54,,
20,08/27/22 01:06:20 PM,116.24,5291.26,,
21,08/27/22 01:06:40 PM,116.55,6577.45,,
22,08/27/22 01:07:00 PM,116.55,5247.50,,
23,08/27/22 01:07:20 PM,116.55,1830.34,,
24,08/27/22 01:07:40 PM,113.62,2523.86,,
25,08/27/22 01:08:00 PM,112.15,2617.09,,
26,08/27/22 01:08:20 PM,110.99,2550.50,,
27,08/27/22 01:08:40 PM,110.14,2815.92,,
28,08/27/22 01:09:00 PM,109.52,2456.32,,
29,08/27/22 01:09:20 PM,110.91,5959.09,,
30,08/27/22 01:09:40 PM,111.84,5960.99,,
31,08/27/22 01:10:00 PM,111.76,6663.06,,
32,08/27/22 01:10:20 PM,112.85,6195.01,,
33,08/27/22 01:10:40 PM,112.92,5997.14,,
34,08/27/22 01:11:00 PM,113.08,5034.40,,
35,08/27/22 01:11:20 PM,113.00,6120.81,,
36,08/27/22 01:11:40 PM,113.46,6668.77,,
37,08/27/22 01:12:00 PM,114.16,6339.61,,
38,08/27/22 01:12:20 PM,113.62,6067.54,,
39,08/27/22 01:12:40 PM,114.08,6600.28,,
40,08/27/22 01:13:00 PM,114.00,6389.08,,
41,08/27/22 01:13:20 PM,114.16,6018.07,,
42,08/27/22 01:13:40 PM,113.77,4958.29,,
43,08/27/22 01:14:00 PM,113.77,6613.60,,
44,08/27/22 01:14:20 PM,114.24,6527.98,,
45,08/27/22 01:14:40 PM,114.24,6196.92,,
46,08/27/22 01:15:00 PM,114.31,6710.63,,
47,08/27/22 01:15:20 PM,114.47,6756.29,,
48,08/27/22 01:15:40 PM,114.31,6720.14,,
49,08/27/22 01:16:00 PM,114.62,6813.37,,
50,08/27/22 01:16:20 PM,114.70,6429.04,,
51,08/27/22 01:16:40 PM,114.78,6301.56,,
52,08/27/22 01:17:00 PM,114.93,6311.08,,
