"Plot Title: 20983687"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983687, SEN S/N: 20983687)","Intensity, lum/ft² (LGR S/N: 20983687, SEN S/N: 20983687)","Stopped (LGR S/N: 20983687)","End Of File (LGR S/N: 20983687)"
1,08/27/22 01:00:00 PM,107.05,5019.18,,
2,08/27/22 01:00:20 PM,107.21,4138.25,,
3,08/27/22 01:00:40 PM,107.29,4971.61,,
4,08/27/22 01:01:00 PM,107.44,5100.99,,
5,08/27/22 01:01:20 PM,107.83,5211.35,,
6,08/27/22 01:01:40 PM,108.06,5289.35,,
7,08/27/22 01:02:00 PM,108.13,4244.80,,
8,08/27/22 01:02:20 PM,108.21,5302.67,,
9,08/27/22 01:02:40 PM,108.44,5310.28,,
10,08/27/22 01:03:00 PM,108.44,5211.35,,
11,08/27/22 01:03:20 PM,108.52,5133.34,,
12,08/27/22 01:03:40 PM,108.44,4891.70,,
13,08/27/22 01:04:00 PM,108.60,4796.57,,
14,08/27/22 01:04:20 PM,108.44,4891.70,,
15,08/27/22 01:04:40 PM,108.37,5171.39,,
16,08/27/22 01:05:00 PM,108.29,5144.75,,
17,08/27/22 01:05:20 PM,108.21,5036.30,,
18,08/27/22 01:05:40 PM,108.06,4962.10,,
19,08/27/22 01:06:00 PM,107.98,5011.57,,
20,08/27/22 01:06:20 PM,108.06,5042.01,,
21,08/27/22 01:06:40 PM,108.13,5091.48,,
22,08/27/22 01:07:00 PM,108.13,5224.66,,
23,08/27/22 01:07:20 PM,108.21,5218.96,,
24,08/27/22 01:07:40 PM,108.21,5218.96,,
25,08/27/22 01:08:00 PM,108.21,4693.83,,
26,08/27/22 01:08:20 PM,108.13,4952.59,,
27,08/27/22 01:08:40 PM,108.21,4674.80,,
28,08/27/22 01:09:00 PM,108.21,4853.65,,
29,08/27/22 01:09:20 PM,108.29,4650.07,,
30,08/27/22 01:09:40 PM,107.36,5584.26,,
31,08/27/22 01:10:00 PM,105.05,5464.40,,
32,08/27/22 01:10:20 PM,104.27,5766.92,,
33,08/27/22 01:10:40 PM,103.27,1131.60,,
34,08/27/22 01:11:00 PM,102.42,1067.38,,
35,08/27/22 01:11:20 PM,100.95,1024.10,,
36,08/27/22 01:11:40 PM,99.87,3284.92,,
37,08/27/22 01:12:00 PM,100.41,6227.36,,
38,08/27/22 01:12:20 PM,99.64,4427.46,,
39,08/27/22 01:12:40 PM,99.49,1831.30,,
40,08/27/22 01:13:00 PM,98.87,4636.75,,
41,08/27/22 01:13:20 PM,98.17,1009.83,,
42,08/27/22 01:13:40 PM,97.63,1037.42,,
43,08/27/22 01:14:00 PM,97.01,2903.44,,
44,08/27/22 01:14:20 PM,96.17,1725.22,,
45,08/27/22 01:14:40 PM,95.47,970.82,,
46,08/27/22 01:15:00 PM,95.32,961.79,,
47,08/27/22 01:15:20 PM,94.47,1344.22,,
48,08/27/22 01:15:40 PM,93.85,1005.55,,
49,08/27/22 01:16:00 PM,93.62,2932.93,,
50,08/27/22 01:16:20 PM,94.70,4716.66,,
51,08/27/22 01:16:40 PM,95.47,4718.56,,
52,08/27/22 01:17:00 PM,95.70,2440.14,,
53,08/27/22 01:17:20 PM,95.01,1006.50,,
54,08/27/22 01:17:40 PM,93.77,2949.10,,
55,08/27/22 01:18:00 PM,94.00,1065.96,,
56,08/27/22 01:18:20 PM,94.23,956.56,,
57,08/27/22 01:18:40 PM,93.46,2193.75,,
58,08/27/22 01:19:00 PM,93.15,2028.22,,
59,08/27/22 01:19:20 PM,93.00,1052.16,,
60,08/27/22 01:19:40 PM,92.92,1023.62,,
61,08/27/22 01:20:00 PM,92.38,1046.46,,
62,08/27/22 01:20:20 PM,92.07,2175.68,,
63,08/27/22 01:20:40 PM,92.30,2173.77,,
64,08/27/22 01:21:00 PM,92.23,2458.22,,
65,08/27/22 01:21:20 PM,94.39,4817.50,,
66,08/27/22 01:21:40 PM,95.16,4931.66,,
67,08/27/22 01:22:00 PM,93.39,775.09,,
68,08/27/22 01:22:20 PM,92.46,943.71,,
69,08/27/22 01:22:40 PM,91.92,912.32,,
70,08/27/22 01:23:00 PM,91.38,2965.27,,
71,08/27/22 01:23:20 PM,91.45,3000.47,,
72,08/27/22 01:23:40 PM,90.99,2778.81,,
73,08/27/22 01:24:00 PM,90.76,980.81,,
74,08/27/22 01:24:20 PM,90.06,764.15,,
75,08/27/22 01:24:40 PM,89.68,858.09,,
76,08/27/22 01:25:00 PM,89.45,1192.48,,
77,08/27/22 01:25:20 PM,89.22,866.42,,
78,08/27/22 01:25:40 PM,88.91,791.26,,
79,08/27/22 01:26:00 PM,88.75,833.12,,
80,08/27/22 01:26:20 PM,88.75,783.41,,
81,08/27/22 01:26:40 PM,88.68,1869.35,,
82,08/27/22 01:27:00 PM,88.52,591.25,,
83,08/27/22 01:27:20 PM,88.37,598.14,,
84,08/27/22 01:27:40 PM,88.29,609.56,,
85,08/27/22 01:28:00 PM,88.06,553.43,,
86,08/27/22 01:28:20 PM,87.98,1390.83,,
87,08/27/22 01:28:40 PM,87.98,607.90,,
88,08/27/22 01:29:00 PM,88.13,1179.64,,
89,08/27/22 01:29:20 PM,88.13,801.49,,
90,08/27/22 01:29:40 PM,88.21,578.40,,
91,08/27/22 01:30:00 PM,88.06,1053.59,,
92,08/27/22 01:30:20 PM,89.76,6215.94,,
93,08/27/22 01:30:40 PM,90.99,6096.08,,
94,08/27/22 01:31:00 PM,91.84,7007.44,,
95,08/27/22 01:31:20 PM,92.61,6792.44,,
96,08/27/22 01:31:40 PM,93.15,5848.73,,
97,08/27/22 01:32:00 PM,93.62,5179.00,,
98,08/27/22 01:32:20 PM,93.93,5671.79,,
99,08/27/22 01:32:40 PM,94.23,5875.37,,
100,08/27/22 01:33:00 PM,94.54,6366.25,,
101,08/27/22 01:33:20 PM,94.62,5894.40,,
102,08/27/22 01:33:40 PM,94.70,665.21,,
103,08/27/22 01:34:00 PM,95.24,1429.36,,
104,08/27/22 01:34:20 PM,93.93,8379.25,,
105,08/27/22 01:34:40 PM,94.70,1167.75,,
106,08/27/22 01:35:00 PM,93.69,2420.17,,
107,08/27/22 01:35:20 PM,92.84,1565.88,,
108,08/27/22 01:35:40 PM,92.15,2642.77,,
109,08/27/22 01:36:00 PM,91.76,3324.87,,
110,08/27/22 01:36:20 PM,91.22,2658.00,,
111,08/27/22 01:36:40 PM,90.68,1405.10,,
112,08/27/22 01:37:00 PM,90.22,1918.82,,
113,08/27/22 01:37:20 PM,89.91,2735.05,,
114,08/27/22 01:37:40 PM,90.22,1562.07,,
115,08/27/22 01:38:00 PM,90.84,2708.42,,
116,08/27/22 01:38:20 PM,91.07,2978.59,,
117,08/27/22 01:38:40 PM,91.22,2434.43,,
118,08/27/22 01:39:00 PM,90.91,1318.53,,
119,08/27/22 01:39:20 PM,90.91,1420.32,,
120,08/27/22 01:39:40 PM,90.76,1170.13,,
121,08/27/22 01:40:00 PM,90.76,1150.62,,
122,08/27/22 01:40:20 PM,90.84,8862.52,,
123,08/27/22 01:40:40 PM,91.22,4397.01,,
124,08/27/22 01:41:00 PM,92.23,4785.15,,
125,08/27/22 01:41:20 PM,93.00,6737.27,,
126,08/27/22 01:41:40 PM,93.39,7869.34,,
127,08/27/22 01:42:00 PM,93.54,9220.22,,
128,08/27/22 01:42:20 PM,94.23,7739.96,,
129,08/27/22 01:42:40 PM,94.78,7279.52,,
130,08/27/22 01:43:00 PM,95.08,6769.61,,
131,08/27/22 01:43:20 PM,95.32,6841.91,,
132,08/27/22 01:43:40 PM,96.09,9315.35,,
133,08/27/22 01:44:00 PM,96.78,8938.63,,
134,08/27/22 01:44:20 PM,96.55,5843.02,,
135,08/27/22 01:44:40 PM,97.32,7701.91,,
136,08/27/22 01:45:00 PM,95.86,3100.36,,
137,08/27/22 01:45:20 PM,97.86,7949.25,,
138,08/27/22 01:45:40 PM,97.32,6956.07,,
139,08/27/22 01:46:00 PM,96.94,7155.85,,
140,08/27/22 01:46:20 PM,96.55,6423.33,,
141,08/27/22 01:46:40 PM,96.55,6661.16,,
142,08/27/22 01:47:00 PM,96.63,6556.52,,
143,08/27/22 01:47:20 PM,96.55,6383.38,,
144,08/27/22 01:47:40 PM,96.55,6145.54,,
145,08/27/22 01:48:00 PM,96.63,6404.30,,
146,08/27/22 01:48:20 PM,95.86,2273.66,,
147,08/27/22 01:48:40 PM,95.62,6459.48,,
148,08/27/22 01:49:00 PM,95.62,3238.30,,
149,08/27/22 01:49:20 PM,95.93,7475.49,,
150,08/27/22 01:49:40 PM,95.86,4486.44,,
151,08/27/22 01:50:00 PM,95.86,4256.22,,
152,08/27/22 01:50:20 PM,95.93,4720.46,,
153,08/27/22 01:50:40 PM,96.09,5569.04,,
154,08/27/22 01:51:00 PM,96.09,4865.06,,
155,08/27/22 01:51:20 PM,96.24,6394.79,,
156,08/27/22 01:51:40 PM,96.24,7564.92,,
157,08/27/22 01:52:00 PM,96.32,6672.58,,
158,08/27/22 01:52:20 PM,96.32,3116.53,,
159,08/27/22 01:52:40 PM,96.24,5390.19,,
160,08/27/22 01:53:00 PM,96.09,3821.46,,
161,08/27/22 01:53:20 PM,96.09,4459.80,,
162,08/27/22 01:53:40 PM,96.24,5666.08,,
163,08/27/22 01:54:00 PM,96.32,5607.10,,
164,08/27/22 01:54:20 PM,96.40,4688.12,,
165,08/27/22 01:54:40 PM,96.47,5671.79,,
