"Plot Title: 21126989"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21126989, SEN S/N: 21126989)","Intensity, lum/ft² (LGR S/N: 21126989, SEN S/N: 21126989)","Button Down (LGR S/N: 21126989)","Button Up (LGR S/N: 21126989)","Host Connected (LGR S/N: 21126989)","End Of File (LGR S/N: 21126989)"
1,11/02/22 08:00:00 AM,67.52,3.49,,,,
2,11/02/22 08:00:20 AM,67.52,2.54,,,,
3,11/02/22 08:00:40 AM,67.52,2.50,,,,
4,11/02/22 08:01:00 AM,67.44,1.78,,,,
5,11/02/22 08:01:20 AM,67.36,11.09,,,,
6,11/02/22 08:01:40 AM,67.44,30.12,,,,
7,11/02/22 08:02:00 AM,67.44,36.82,,,,
8,11/02/22 08:02:20 AM,67.36,41.52,,,,
9,11/02/22 08:02:40 AM,67.36,42.78,,,,
10,11/02/22 08:03:00 AM,67.44,45.68,,,,
11,11/02/22 08:03:20 AM,67.36,48.47,,,,
12,11/02/22 08:03:40 AM,67.44,51.15,,,,
13,11/02/22 08:04:00 AM,67.44,30.28,,,,
14,11/02/22 08:04:20 AM,67.36,5.09,,,,
15,11/02/22 08:04:40 AM,67.36,5.56,,,,
16,11/02/22 08:05:00 AM,67.36,6.95,,,,
17,11/02/22 08:05:20 AM,67.28,64.66,,,,
18,11/02/22 08:05:40 AM,67.21,57.48,,,,
19,11/02/22 08:06:00 AM,67.21,81.37,,,,
20,11/02/22 08:06:20 AM,67.13,81.10,,,,
21,11/02/22 08:06:40 AM,67.05,78.16,,,,
22,11/02/22 08:07:00 AM,67.05,73.91,,,,
23,11/02/22 08:07:20 AM,67.05,79.64,,,,
24,11/02/22 08:07:40 AM,67.05,87.49,,,,
25,11/02/22 08:08:00 AM,66.98,88.15,,,,
26,11/02/22 08:08:20 AM,67.05,91.27,,,,
27,11/02/22 08:08:40 AM,66.98,90.11,,,,
28,11/02/22 08:09:00 AM,66.98,87.97,,,,
29,11/02/22 08:09:20 AM,66.98,86.09,,,,
30,11/02/22 08:09:40 AM,66.98,87.31,,,,
31,11/02/22 08:10:00 AM,66.98,88.65,,,,
32,11/02/22 08:10:20 AM,66.90,87.64,,,,
33,11/02/22 08:10:40 AM,66.82,70.96,,,,
34,11/02/22 08:11:00 AM,66.82,79.55,,,,
35,11/02/22 08:11:20 AM,66.74,79.14,,,,
36,11/02/22 08:11:40 AM,66.74,76.22,,,,
37,11/02/22 08:12:00 AM,66.74,74.92,,,,
38,11/02/22 08:12:20 AM,66.74,74.98,,,,
39,11/02/22 08:12:40 AM,66.74,75.39,,,,
40,11/02/22 08:13:00 AM,66.74,63.17,,,,
41,11/02/22 08:13:20 AM,66.59,41.17,,,,
42,11/02/22 08:13:40 AM,66.67,55.22,,,,
43,11/02/22 08:14:00 AM,66.59,61.00,,,,
44,11/02/22 08:14:20 AM,66.67,58.21,,,,
45,11/02/22 08:14:40 AM,66.67,54.55,,,,
46,11/02/22 08:15:00 AM,66.67,50.03,,,,
47,11/02/22 08:15:20 AM,66.67,54.23,,,,
48,11/02/22 08:15:40 AM,66.67,56.81,,,,
49,11/02/22 08:16:00 AM,66.59,47.79,,,,
50,11/02/22 08:16:20 AM,66.59,62.25,,,,
51,11/02/22 08:16:40 AM,66.51,58.88,,,,
52,11/02/22 08:17:00 AM,66.59,350.56,,,,
53,11/02/22 08:17:20 AM,66.59,114.78,,,,
54,11/02/22 08:17:40 AM,66.67,264.23,,,,
55,11/02/22 08:18:00 AM,66.82,263.28,,,,
56,11/02/22 08:18:20 AM,66.82,247.94,,,,
57,11/02/22 08:18:40 AM,66.74,231.88,,,,
58,11/02/22 08:19:00 AM,66.82,229.09,,,,
59,11/02/22 08:19:20 AM,66.74,269.34,,,,
60,11/02/22 08:19:40 AM,66.90,268.04,,,,
61,11/02/22 08:20:00 AM,66.90,276.24,,,,
62,11/02/22 08:20:20 AM,66.90,282.07,,,,
63,11/02/22 08:20:40 AM,66.90,282.07,,,,
64,11/02/22 08:21:00 AM,66.98,282.78,,,,
65,11/02/22 08:21:20 AM,66.98,278.74,,,,
66,11/02/22 08:21:40 AM,67.05,280.05,,,,
67,11/02/22 08:22:00 AM,67.13,283.85,,,,
68,11/02/22 08:22:20 AM,67.05,283.38,,,,
69,11/02/22 08:22:40 AM,67.05,290.39,,,,
70,11/02/22 08:23:00 AM,67.05,298.12,,,,
71,11/02/22 08:23:20 AM,67.13,313.58,,,,
72,11/02/22 08:23:40 AM,67.13,317.39,,,,
73,11/02/22 08:24:00 AM,67.13,320.36,,,,
74,11/02/22 08:24:20 AM,67.05,356.15,,,,
75,11/02/22 08:24:40 AM,67.21,354.84,,,,
76,11/02/22 08:25:00 AM,67.13,377.56,,,,
77,11/02/22 08:25:20 AM,67.05,328.92,,,,
78,11/02/22 08:25:40 AM,67.28,223.80,,,,
79,11/02/22 08:26:00 AM,67.44,375.89,,,,
80,11/02/22 08:26:20 AM,67.36,319.88,,,,
81,11/02/22 08:26:40 AM,67.36,361.74,,,,
82,11/02/22 08:27:00 AM,67.44,349.97,,,,
83,11/02/22 08:27:20 AM,67.59,159.82,,,,
