"Plot Title: 21407807"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407807, SEN S/N: 21407807)","Intensity, lum/ft² (LGR S/N: 21407807, SEN S/N: 21407807)","Button Down (LGR S/N: 21407807)","Button Up (LGR S/N: 21407807)","Host Connected (LGR S/N: 21407807)","End Of File (LGR S/N: 21407807)"
1,11/02/22 08:00:00 AM,68.37,96.41,,,,
2,11/02/22 08:00:20 AM,68.37,103.90,,,,
3,11/02/22 08:00:40 AM,68.44,106.79,,,,
4,11/02/22 08:01:00 AM,68.37,111.04,,,,
5,11/02/22 08:01:20 AM,68.44,92.49,,,,
6,11/02/22 08:01:40 AM,68.44,90.79,,,,
7,11/02/22 08:02:00 AM,68.37,92.16,,,,
8,11/02/22 08:02:20 AM,68.44,90.32,,,,
9,11/02/22 08:02:40 AM,68.44,96.41,,,,
10,11/02/22 08:03:00 AM,68.44,96.92,,,,
11,11/02/22 08:03:20 AM,68.44,97.87,,,,
12,11/02/22 08:03:40 AM,68.44,101.79,,,,
13,11/02/22 08:04:00 AM,68.44,101.73,,,,
14,11/02/22 08:04:20 AM,68.37,47.73,,,,
15,11/02/22 08:04:40 AM,68.37,42.81,,,,
16,11/02/22 08:05:00 AM,68.37,51.86,,,,
17,11/02/22 08:05:20 AM,68.21,54.60,,,,
18,11/02/22 08:05:40 AM,68.21,60.33,,,,
19,11/02/22 08:06:00 AM,68.13,51.30,,,,
20,11/02/22 08:06:20 AM,68.21,56.93,,,,
21,11/02/22 08:06:40 AM,68.06,55.47,,,,
22,11/02/22 08:07:00 AM,68.13,60.42,,,,
23,11/02/22 08:07:20 AM,68.06,44.52,,,,
24,11/02/22 08:07:40 AM,68.06,36.18,,,,
25,11/02/22 08:08:00 AM,68.06,42.68,,,,
26,11/02/22 08:08:20 AM,68.06,44.19,,,,
27,11/02/22 08:08:40 AM,68.06,34.98,,,,
28,11/02/22 08:09:00 AM,68.06,27.96,,,,
29,11/02/22 08:09:20 AM,67.98,29.57,,,,
30,11/02/22 08:09:40 AM,67.98,29.97,,,,
31,11/02/22 08:10:00 AM,67.98,21.08,,,,
32,11/02/22 08:10:20 AM,67.98,20.83,,,,
33,11/02/22 08:10:40 AM,67.90,51.51,,,,
34,11/02/22 08:11:00 AM,67.98,54.91,,,,
35,11/02/22 08:11:20 AM,67.98,59.86,,,,
36,11/02/22 08:11:40 AM,67.90,43.30,,,,
37,11/02/22 08:12:00 AM,67.98,43.45,,,,
38,11/02/22 08:12:20 AM,67.90,47.22,,,,
39,11/02/22 08:12:40 AM,67.90,62.34,,,,
40,11/02/22 08:13:00 AM,67.98,62.25,,,,
41,11/02/22 08:13:20 AM,67.90,59.01,,,,
42,11/02/22 08:13:40 AM,67.90,53.11,,,,
43,11/02/22 08:14:00 AM,67.83,52.63,,,,
44,11/02/22 08:14:20 AM,67.90,74.17,,,,
45,11/02/22 08:14:40 AM,67.83,184.20,,,,
46,11/02/22 08:15:00 AM,67.90,109.67,,,,
47,11/02/22 08:15:20 AM,67.83,107.98,,,,
48,11/02/22 08:15:40 AM,67.83,107.83,,,,
49,11/02/22 08:16:00 AM,67.75,51.18,,,,
50,11/02/22 08:16:20 AM,67.67,31.17,,,,
51,11/02/22 08:16:40 AM,67.59,26.90,,,,
52,11/02/22 08:17:00 AM,67.67,24.65,,,,
53,11/02/22 08:17:20 AM,67.59,24.73,,,,
54,11/02/22 08:17:40 AM,67.59,27.32,,,,
55,11/02/22 08:18:00 AM,67.59,26.99,,,,
56,11/02/22 08:18:20 AM,67.44,25.45,,,,
57,11/02/22 08:18:40 AM,67.44,25.69,,,,
58,11/02/22 08:19:00 AM,67.52,26.50,,,,
59,11/02/22 08:19:20 AM,67.52,26.73,,,,
60,11/02/22 08:19:40 AM,67.52,27.72,,,,
61,11/02/22 08:20:00 AM,67.52,28.44,,,,
62,11/02/22 08:20:20 AM,67.44,28.60,,,,
63,11/02/22 08:20:40 AM,67.44,28.60,,,,
64,11/02/22 08:21:00 AM,67.52,28.20,,,,
