"Plot Title: 21407814"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407814, SEN S/N: 21407814)","Intensity, lum/ft² (LGR S/N: 21407814, SEN S/N: 21407814)","Button Down (LGR S/N: 21407814)","Button Up (LGR S/N: 21407814)","Host Connected (LGR S/N: 21407814)","End Of File (LGR S/N: 21407814)"
1,11/02/22 08:00:00 AM,68.13,125.87,,,,
2,11/02/22 08:00:20 AM,68.13,128.25,,,,
3,11/02/22 08:00:40 AM,68.13,135.09,,,,
4,11/02/22 08:01:00 AM,68.06,140.08,,,,
5,11/02/22 08:01:20 AM,68.13,142.10,,,,
6,11/02/22 08:01:40 AM,68.06,146.15,,,,
7,11/02/22 08:02:00 AM,68.13,149.18,,,,
8,11/02/22 08:02:20 AM,68.06,147.04,,,,
9,11/02/22 08:02:40 AM,68.06,154.65,,,,
10,11/02/22 08:03:00 AM,68.13,156.73,,,,
11,11/02/22 08:03:20 AM,68.06,159.58,,,,
12,11/02/22 08:03:40 AM,68.06,166.01,,,,
13,11/02/22 08:04:00 AM,68.06,169.99,,,,
14,11/02/22 08:04:20 AM,67.98,96.68,,,,
15,11/02/22 08:04:40 AM,67.90,111.69,,,,
16,11/02/22 08:05:00 AM,67.83,112.08,,,,
17,11/02/22 08:05:20 AM,67.75,108.21,,,,
18,11/02/22 08:05:40 AM,67.75,114.22,,,,
19,11/02/22 08:06:00 AM,67.67,103.81,,,,
20,11/02/22 08:06:20 AM,67.67,106.93,,,,
21,11/02/22 08:06:40 AM,67.59,115.50,,,,
22,11/02/22 08:07:00 AM,67.59,115.65,,,,
23,11/02/22 08:07:20 AM,67.59,117.04,,,,
24,11/02/22 08:07:40 AM,67.52,118.86,,,,
25,11/02/22 08:08:00 AM,67.59,128.73,,,,
26,11/02/22 08:08:20 AM,67.59,129.14,,,,
27,11/02/22 08:08:40 AM,67.59,135.80,,,,
28,11/02/22 08:09:00 AM,67.59,127.83,,,,
29,11/02/22 08:09:20 AM,67.59,119.90,,,,
30,11/02/22 08:09:40 AM,67.59,119.21,,,,
31,11/02/22 08:10:00 AM,67.59,127.54,,,,
32,11/02/22 08:10:20 AM,67.52,120.64,,,,
33,11/02/22 08:10:40 AM,67.59,180.10,,,,
34,11/02/22 08:11:00 AM,67.59,186.04,,,,
35,11/02/22 08:11:20 AM,67.52,192.58,,,,
36,11/02/22 08:11:40 AM,67.52,181.88,,,,
37,11/02/22 08:12:00 AM,67.52,172.07,,,,
38,11/02/22 08:12:20 AM,67.52,174.75,,,,
39,11/02/22 08:12:40 AM,67.52,189.31,,,,
40,11/02/22 08:13:00 AM,67.52,191.57,,,,
41,11/02/22 08:13:20 AM,67.52,187.23,,,,
42,11/02/22 08:13:40 AM,67.44,176.11,,,,
43,11/02/22 08:14:00 AM,67.36,174.92,,,,
44,11/02/22 08:14:20 AM,67.44,151.38,,,,
45,11/02/22 08:14:40 AM,67.44,129.32,,,,
46,11/02/22 08:15:00 AM,67.36,122.42,,,,
47,11/02/22 08:15:20 AM,67.28,125.22,,,,
48,11/02/22 08:15:40 AM,67.28,100.69,,,,
49,11/02/22 08:16:00 AM,67.21,37.25,,,,
50,11/02/22 08:16:20 AM,67.21,25.58,,,,
51,11/02/22 08:16:40 AM,67.28,22.07,,,,
52,11/02/22 08:17:00 AM,67.21,17.66,,,,
53,11/02/22 08:17:20 AM,67.05,24.02,,,,
54,11/02/22 08:17:40 AM,67.05,20.13,,,,
55,11/02/22 08:18:00 AM,67.05,24.47,,,,
56,11/02/22 08:18:20 AM,66.98,23.35,,,,
57,11/02/22 08:18:40 AM,66.98,23.13,,,,
58,11/02/22 08:19:00 AM,66.98,23.72,,,,
59,11/02/22 08:19:20 AM,66.98,22.07,,,,
60,11/02/22 08:19:40 AM,66.98,23.87,,,,
61,11/02/22 08:20:00 AM,66.98,25.83,,,,
62,11/02/22 08:20:20 AM,67.05,26.12,,,,
63,11/02/22 08:20:40 AM,66.98,26.03,,,,
64,11/02/22 08:21:00 AM,66.98,24.84,,,,
65,11/02/22 08:21:20 AM,67.05,26.40,,,,
66,11/02/22 08:21:40 AM,66.98,26.47,,,,
67,11/02/22 08:22:00 AM,66.98,27.02,,,,
68,11/02/22 08:22:20 AM,66.98,28.13,,,,
69,11/02/22 08:22:40 AM,66.98,27.46,,,,
70,11/02/22 08:23:00 AM,66.98,25.98,,,,
71,11/02/22 08:23:20 AM,66.90,24.39,,,,
72,11/02/22 08:23:40 AM,66.90,28.50,,,,
73,11/02/22 08:24:00 AM,66.90,27.39,,,,
74,11/02/22 08:24:20 AM,66.90,97.87,,,,
75,11/02/22 08:24:40 AM,66.98,109.10,,,,
76,11/02/22 08:25:00 AM,67.05,161.37,,,,
77,11/02/22 08:25:20 AM,67.05,98.22,,,,
78,11/02/22 08:25:40 AM,67.13,109.31,,,,
79,11/02/22 08:26:00 AM,67.21,164.94,,,,
80,11/02/22 08:26:20 AM,67.21,93.85,,,,
81,11/02/22 08:26:40 AM,67.05,119.66,,,,
82,11/02/22 08:27:00 AM,67.21,150.19,,,,
83,11/02/22 08:27:20 AM,67.28,56.26,,,,
84,11/02/22 08:27:40 AM,67.28,113.12,,,,
85,11/02/22 08:28:00 AM,67.28,128.37,,,,
86,11/02/22 08:28:20 AM,67.28,134.20,,,,
87,11/02/22 08:28:40 AM,67.28,169.10,,,,
88,11/02/22 08:29:00 AM,67.21,166.60,,,,
89,11/02/22 08:29:20 AM,67.28,204.36,,,,
90,11/02/22 08:29:40 AM,67.44,109.02,,,,
91,11/02/22 08:30:00 AM,67.44,166.12,,,,
92,11/02/22 08:30:20 AM,67.36,172.84,,,,
93,11/02/22 08:30:40 AM,67.52,168.09,,,,
94,11/02/22 08:31:00 AM,67.44,175.34,,,,
95,11/02/22 08:31:20 AM,67.36,276.83,,,,
96,11/02/22 08:31:40 AM,67.36,112.67,,,,
97,11/02/22 08:32:00 AM,67.36,116.60,,,,
98,11/02/22 08:32:20 AM,67.28,87.97,,,,
99,11/02/22 08:32:40 AM,67.13,69.86,,,,
100,11/02/22 08:33:00 AM,67.13,63.00,,,,
101,11/02/22 08:33:20 AM,67.13,81.22,,,,
102,11/02/22 08:33:40 AM,67.28,72.03,,,,
103,11/02/22 08:34:00 AM,67.36,70.55,,,,
104,11/02/22 08:34:20 AM,67.36,64.99,,,,
105,11/02/22 08:34:40 AM,67.44,75.69,,,,
106,11/02/22 08:35:00 AM,67.36,117.64,,,,
107,11/02/22 08:35:20 AM,67.36,81.22,,,,
108,11/02/22 08:35:40 AM,67.28,132.83,,,,
109,11/02/22 08:36:00 AM,67.21,94.21,,,,
110,11/02/22 08:36:20 AM,67.13,77.27,,,,
111,11/02/22 08:36:40 AM,67.13,90.94,,,,
112,11/02/22 08:37:00 AM,67.21,94.21,,,,
113,11/02/22 08:37:20 AM,67.21,96.98,,,,
114,11/02/22 08:37:40 AM,67.21,83.06,,,,
115,11/02/22 08:38:00 AM,67.52,41.16,,,,
116,11/02/22 08:38:20 AM,67.36,61.57,,,,
117,11/02/22 08:38:40 AM,67.36,136.87,,,,
118,11/02/22 08:39:00 AM,67.28,68.29,,,,
119,11/02/22 08:39:20 AM,67.28,105.24,,,,
120,11/02/22 08:39:40 AM,67.21,108.72,,,,
121,11/02/22 08:40:00 AM,67.28,117.19,,,,
122,11/02/22 08:40:20 AM,67.28,131.76,,,,
123,11/02/22 08:40:40 AM,67.28,157.32,,,,
124,11/02/22 08:41:00 AM,67.52,90.73,,,,
125,11/02/22 08:41:20 AM,67.59,144.07,,,,
126,11/02/22 08:41:40 AM,67.83,90.29,,,,
127,11/02/22 08:42:00 AM,67.98,84.25,,,,
128,11/02/22 08:42:20 AM,68.21,87.91,,,,
129,11/02/22 08:42:40 AM,68.37,73.16,,,,
130,11/02/22 08:43:00 AM,68.29,194.07,,,,
131,11/02/22 08:43:20 AM,68.13,190.68,,,,
132,11/02/22 08:43:40 AM,67.90,219.22,,,,
133,11/02/22 08:44:00 AM,67.90,243.42,,,,
134,11/02/22 08:44:20 AM,67.83,319.53,,,,
135,11/02/22 08:44:40 AM,67.83,360.79,,,,
136,11/02/22 08:45:00 AM,67.90,400.39,,,,
137,11/02/22 08:45:20 AM,68.21,175.22,,,,
138,11/02/22 08:45:40 AM,68.29,256.86,,,,
139,11/02/22 08:46:00 AM,68.21,229.92,,,,
140,11/02/22 08:46:20 AM,68.13,229.92,,,,
141,11/02/22 08:46:40 AM,67.90,191.28,,,,
142,11/02/22 08:47:00 AM,67.90,130.81,,,,
143,11/02/22 08:47:20 AM,68.21,168.98,,,,
