"Plot Title: 20983688"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983688, SEN S/N: 20983688)","Intensity, lum/ft² (LGR S/N: 20983688, SEN S/N: 20983688)","Button Down (LGR S/N: 20983688)","Button Up (LGR S/N: 20983688)","Host Connected (LGR S/N: 20983688)","End Of File (LGR S/N: 20983688)"
1,10/05/22 08:00:00 AM,78.40,416.08,,,,
2,10/05/22 08:00:20 AM,78.48,316.43,,,,
3,10/05/22 08:00:40 AM,78.71,503.25,,,,
4,10/05/22 08:01:00 AM,78.95,360.43,,,,
5,10/05/22 08:01:20 AM,79.02,354.01,,,,
6,10/05/22 08:01:40 AM,79.10,354.01,,,,
7,10/05/22 08:02:00 AM,79.33,413.11,,,,
8,10/05/22 08:02:20 AM,79.41,415.73,,,,
9,10/05/22 08:02:40 AM,79.49,391.11,,,,
10,10/05/22 08:03:00 AM,79.64,283.26,,,,
11,10/05/22 08:03:20 AM,79.56,154.00,,,,
12,10/05/22 08:03:40 AM,79.56,123.37,,,,
13,10/05/22 08:04:00 AM,79.56,125.16,,,,
14,10/05/22 08:04:20 AM,79.64,121.83,,,,
15,10/05/22 08:04:40 AM,79.64,124.33,,,,
16,10/05/22 08:05:00 AM,79.64,106.13,,,,
17,10/05/22 08:05:20 AM,79.64,87.46,,,,
18,10/05/22 08:05:40 AM,79.64,108.00,,,,
19,10/05/22 08:06:00 AM,79.64,107.65,,,,
20,10/05/22 08:06:20 AM,79.64,108.60,,,,
21,10/05/22 08:06:40 AM,79.72,109.28,,,,
22,10/05/22 08:07:00 AM,79.64,108.30,,,,
23,10/05/22 08:07:20 AM,79.72,111.69,,,,
24,10/05/22 08:07:40 AM,79.72,113.89,,,,
25,10/05/22 08:08:00 AM,79.72,113.12,,,,
26,10/05/22 08:08:20 AM,79.79,112.08,,,,
27,10/05/22 08:08:40 AM,79.79,111.39,,,,
28,10/05/22 08:09:00 AM,79.87,113.95,,,,
29,10/05/22 08:09:20 AM,79.79,115.67,,,,
30,10/05/22 08:09:40 AM,79.79,114.93,,,,
31,10/05/22 08:10:00 AM,79.79,114.93,,,,
32,10/05/22 08:10:20 AM,79.79,129.44,,,,
33,10/05/22 08:10:40 AM,79.95,119.00,,,,
34,10/05/22 08:11:00 AM,79.95,135.44,,,,
35,10/05/22 08:11:20 AM,79.95,175.82,,,,
36,10/05/22 08:11:40 AM,80.18,444.98,,,,
37,10/05/22 08:12:00 AM,80.26,401.34,,,,
38,10/05/22 08:12:20 AM,80.34,209.53,,,,
39,10/05/22 08:12:40 AM,80.34,131.04,,,,
40,10/05/22 08:13:00 AM,80.26,121.12,,,,
41,10/05/22 08:13:20 AM,80.34,129.50,,,,
42,10/05/22 08:13:40 AM,80.26,147.99,,,,
43,10/05/22 08:14:00 AM,80.26,147.75,,,,
44,10/05/22 08:14:20 AM,80.26,145.02,,,,
45,10/05/22 08:14:40 AM,80.26,145.43,,,,
46,10/05/22 08:15:00 AM,80.18,116.89,,,,
47,10/05/22 08:15:20 AM,80.18,110.56,,,,
48,10/05/22 08:15:40 AM,80.18,94.92,,,,
49,10/05/22 08:16:00 AM,80.18,86.33,,,,
50,10/05/22 08:16:20 AM,80.10,78.66,,,,
51,10/05/22 08:16:40 AM,80.10,83.48,,,,
52,10/05/22 08:17:00 AM,80.10,88.06,,,,
53,10/05/22 08:17:20 AM,80.10,99.95,,,,
54,10/05/22 08:17:40 AM,80.10,99.35,,,,
55,10/05/22 08:18:00 AM,80.10,101.85,,,,
56,10/05/22 08:18:20 AM,80.10,108.69,,,,
57,10/05/22 08:18:40 AM,80.10,103.63,,,,
58,10/05/22 08:19:00 AM,80.03,119.21,,,,
59,10/05/22 08:19:20 AM,79.95,136.22,,,,
60,10/05/22 08:19:40 AM,79.95,101.02,,,,
61,10/05/22 08:20:00 AM,79.95,81.13,,,,
62,10/05/22 08:20:20 AM,79.87,82.41,,,,
63,10/05/22 08:20:40 AM,79.79,82.56,,,,
64,10/05/22 08:21:00 AM,79.95,91.89,,,,
65,10/05/22 08:21:20 AM,79.87,92.87,,,,
66,10/05/22 08:21:40 AM,79.79,89.87,,,,
67,10/05/22 08:22:00 AM,79.72,86.93,,,,
68,10/05/22 08:22:20 AM,79.72,56.75,,,,
69,10/05/22 08:22:40 AM,79.64,54.79,,,,
70,10/05/22 08:23:00 AM,79.56,56.53,,,,
71,10/05/22 08:23:20 AM,79.41,58.97,,,,
72,10/05/22 08:23:40 AM,79.33,67.22,,,,
73,10/05/22 08:24:00 AM,79.18,64.54,,,,
74,10/05/22 08:24:20 AM,79.10,69.68,,,,
75,10/05/22 08:24:40 AM,78.87,73.13,,,,
76,10/05/22 08:25:00 AM,78.87,80.98,,,,
77,10/05/22 08:25:20 AM,78.71,76.20,,,,
78,10/05/22 08:25:40 AM,78.56,108.99,,,,
79,10/05/22 08:26:00 AM,78.64,114.40,,,,
80,10/05/22 08:26:20 AM,78.64,107.95,,,,
81,10/05/22 08:26:40 AM,78.56,124.39,,,,
82,10/05/22 08:27:00 AM,78.33,87.85,,,,
83,10/05/22 08:27:20 AM,78.25,93.94,,,,
84,10/05/22 08:27:40 AM,78.25,123.73,,,,
85,10/05/22 08:28:00 AM,78.17,125.40,,,,
86,10/05/22 08:28:20 AM,78.17,140.68,,,,
87,10/05/22 08:28:40 AM,78.10,135.56,,,,
88,10/05/22 08:29:00 AM,78.02,101.17,,,,
89,10/05/22 08:29:20 AM,78.40,539.40,,,,
90,10/05/22 08:29:40 AM,78.56,583.16,,,,
91,10/05/22 08:30:00 AM,78.71,813.38,,,,
92,10/05/22 08:30:20 AM,79.18,574.36,,,,
93,10/05/22 08:30:40 AM,79.72,841.92,,,,
94,10/05/22 08:31:00 AM,79.56,729.90,,,,
95,10/05/22 08:31:20 AM,79.64,829.79,,,,
96,10/05/22 08:31:40 AM,79.79,583.40,,,,
97,10/05/22 08:32:00 AM,79.72,720.86,,,,
98,10/05/22 08:32:20 AM,79.79,823.85,,,,
99,10/05/22 08:32:40 AM,79.87,678.06,,,,
100,10/05/22 08:33:00 AM,79.87,688.76,,,,
101,10/05/22 08:33:20 AM,79.87,894.24,,,,
102,10/05/22 08:33:40 AM,80.34,1046.93,,,,
103,10/05/22 08:34:00 AM,80.57,2126.21,,,,
104,10/05/22 08:34:20 AM,81.49,2219.44,,,,
105,10/05/22 08:34:40 AM,81.42,1704.29,,,,
106,10/05/22 08:35:00 AM,82.34,3060.41,,,,
107,10/05/22 08:35:20 AM,82.65,1861.74,,,,
108,10/05/22 08:35:40 AM,83.12,1847.47,,,,
109,10/05/22 08:36:00 AM,82.96,876.64,,,,
110,10/05/22 08:36:20 AM,82.42,1740.44,,,,
111,10/05/22 08:36:40 AM,83.04,1774.69,,,,
112,10/05/22 08:37:00 AM,83.27,1662.44,,,,
113,10/05/22 08:37:20 AM,83.19,1417.95,,,,
114,10/05/22 08:37:40 AM,82.50,903.76,,,,
115,10/05/22 08:38:00 AM,82.57,1725.22,,,,
116,10/05/22 08:38:20 AM,83.12,1675.76,,,,
117,10/05/22 08:38:40 AM,83.19,840.02,,,,
118,10/05/22 08:39:00 AM,82.50,1396.54,,,,
