"Plot Title: 20983772"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983772, SEN S/N: 20983772)","Intensity, lum/ft² (LGR S/N: 20983772, SEN S/N: 20983772)","Button Down (LGR S/N: 20983772)","Button Up (LGR S/N: 20983772)","Host Connected (LGR S/N: 20983772)","End Of File (LGR S/N: 20983772)"
1,10/05/22 08:00:00 AM,76.63,158.40,,,,
2,10/05/22 08:00:20 AM,76.78,38.62,,,,
3,10/05/22 08:00:40 AM,77.09,134.61,,,,
4,10/05/22 08:01:00 AM,77.32,113.47,,,,
5,10/05/22 08:01:20 AM,77.63,152.15,,,,
6,10/05/22 08:01:40 AM,78.02,145.37,,,,
7,10/05/22 08:02:00 AM,78.40,151.44,,,,
8,10/05/22 08:02:20 AM,78.71,154.35,,,,
9,10/05/22 08:02:40 AM,78.95,154.71,,,,
10,10/05/22 08:03:00 AM,79.25,111.81,,,,
11,10/05/22 08:03:20 AM,79.41,21.26,,,,
12,10/05/22 08:03:40 AM,79.56,15.21,,,,
13,10/05/22 08:04:00 AM,79.56,15.07,,,,
14,10/05/22 08:04:20 AM,79.72,14.53,,,,
15,10/05/22 08:04:40 AM,79.72,15.05,,,,
16,10/05/22 08:05:00 AM,79.87,13.30,,,,
17,10/05/22 08:05:20 AM,79.79,14.53,,,,
18,10/05/22 08:05:40 AM,79.87,15.20,,,,
19,10/05/22 08:06:00 AM,79.95,14.52,,,,
20,10/05/22 08:06:20 AM,80.03,15.05,,,,
21,10/05/22 08:06:40 AM,80.10,14.28,,,,
22,10/05/22 08:07:00 AM,80.10,14.67,,,,
23,10/05/22 08:07:20 AM,80.10,15.20,,,,
24,10/05/22 08:07:40 AM,80.18,14.89,,,,
25,10/05/22 08:08:00 AM,80.34,14.51,,,,
26,10/05/22 08:08:20 AM,80.34,15.12,,,,
27,10/05/22 08:08:40 AM,80.34,15.07,,,,
28,10/05/22 08:09:00 AM,80.34,15.52,,,,
29,10/05/22 08:09:20 AM,80.41,16.51,,,,
30,10/05/22 08:09:40 AM,80.41,16.11,,,,
31,10/05/22 08:10:00 AM,80.34,16.96,,,,
32,10/05/22 08:10:20 AM,80.49,17.34,,,,
33,10/05/22 08:10:40 AM,80.49,16.34,,,,
34,10/05/22 08:11:00 AM,80.49,17.41,,,,
35,10/05/22 08:11:20 AM,80.49,23.31,,,,
36,10/05/22 08:11:40 AM,80.64,109.08,,,,
37,10/05/22 08:12:00 AM,80.95,53.75,,,,
38,10/05/22 08:12:20 AM,81.18,44.83,,,,
39,10/05/22 08:12:40 AM,81.18,15.88,,,,
40,10/05/22 08:13:00 AM,81.18,15.80,,,,
41,10/05/22 08:13:20 AM,81.18,16.56,,,,
42,10/05/22 08:13:40 AM,81.18,18.42,,,,
43,10/05/22 08:14:00 AM,81.18,19.41,,,,
44,10/05/22 08:14:20 AM,81.26,19.25,,,,
45,10/05/22 08:14:40 AM,81.18,19.41,,,,
46,10/05/22 08:15:00 AM,81.18,21.17,,,,
47,10/05/22 08:15:20 AM,81.26,21.55,,,,
48,10/05/22 08:15:40 AM,81.26,19.78,,,,
49,10/05/22 08:16:00 AM,81.18,20.01,,,,
50,10/05/22 08:16:20 AM,81.26,18.17,,,,
51,10/05/22 08:16:40 AM,81.18,19.71,,,,
52,10/05/22 08:17:00 AM,81.26,20.94,,,,
53,10/05/22 08:17:20 AM,81.18,23.16,,,,
54,10/05/22 08:17:40 AM,81.18,22.47,,,,
55,10/05/22 08:18:00 AM,81.18,23.92,,,,
56,10/05/22 08:18:20 AM,81.18,26.99,,,,
57,10/05/22 08:18:40 AM,81.18,25.22,,,,
58,10/05/22 08:19:00 AM,81.11,30.58,,,,
59,10/05/22 08:19:20 AM,81.11,40.06,,,,
60,10/05/22 08:19:40 AM,81.03,25.37,,,,
61,10/05/22 08:20:00 AM,81.03,17.94,,,,
62,10/05/22 08:20:20 AM,81.03,18.40,,,,
63,10/05/22 08:20:40 AM,80.95,19.25,,,,
64,10/05/22 08:21:00 AM,80.88,21.24,,,,
65,10/05/22 08:21:20 AM,80.80,21.78,,,,
66,10/05/22 08:21:40 AM,80.80,21.55,,,,
67,10/05/22 08:22:00 AM,80.80,20.24,,,,
68,10/05/22 08:22:20 AM,80.80,16.48,,,,
69,10/05/22 08:22:40 AM,80.64,16.64,,,,
70,10/05/22 08:23:00 AM,80.64,16.72,,,,
71,10/05/22 08:23:20 AM,80.57,16.94,,,,
72,10/05/22 08:23:40 AM,80.49,17.24,,,,
73,10/05/22 08:24:00 AM,80.49,16.18,,,,
74,10/05/22 08:24:20 AM,80.34,17.93,,,,
75,10/05/22 08:24:40 AM,80.34,18.32,,,,
76,10/05/22 08:25:00 AM,80.26,18.63,,,,
77,10/05/22 08:25:20 AM,80.18,18.70,,,,
78,10/05/22 08:25:40 AM,80.10,23.69,,,,
79,10/05/22 08:26:00 AM,80.03,20.33,,,,
80,10/05/22 08:26:20 AM,80.10,19.63,,,,
81,10/05/22 08:26:40 AM,80.03,28.88,,,,
82,10/05/22 08:27:00 AM,79.95,20.69,,,,
83,10/05/22 08:27:20 AM,79.95,22.61,,,,
84,10/05/22 08:27:40 AM,79.95,22.00,,,,
85,10/05/22 08:28:00 AM,79.87,22.91,,,,
86,10/05/22 08:28:20 AM,79.87,27.60,,,,
87,10/05/22 08:28:40 AM,79.79,24.22,,,,
88,10/05/22 08:29:00 AM,79.72,18.27,,,,
89,10/05/22 08:29:20 AM,79.79,15.75,,,,
90,10/05/22 08:29:40 AM,79.64,20.10,,,,
91,10/05/22 08:30:00 AM,79.79,162.97,,,,
92,10/05/22 08:30:20 AM,79.79,101.35,,,,
93,10/05/22 08:30:40 AM,79.79,139.31,,,,
94,10/05/22 08:31:00 AM,81.65,2725.54,,,,
95,10/05/22 08:31:20 AM,80.57,577.69,,,,
96,10/05/22 08:31:40 AM,80.18,247.58,,,,
97,10/05/22 08:32:00 AM,79.95,227.72,,,,
98,10/05/22 08:32:20 AM,79.79,258.40,,,,
99,10/05/22 08:32:40 AM,79.56,203.88,,,,
100,10/05/22 08:33:00 AM,79.41,182.54,,,,
101,10/05/22 08:33:20 AM,79.25,272.08,,,,
102,10/05/22 08:33:40 AM,79.10,216.19,,,,
103,10/05/22 08:34:00 AM,79.02,207.57,,,,
104,10/05/22 08:34:20 AM,78.95,242.11,,,,
105,10/05/22 08:34:40 AM,78.79,244.97,,,,
106,10/05/22 08:35:00 AM,78.71,252.22,,,,
107,10/05/22 08:35:20 AM,78.71,249.96,,,,
108,10/05/22 08:35:40 AM,78.64,172.37,,,,
109,10/05/22 08:36:00 AM,78.56,198.17,,,,
110,10/05/22 08:36:20 AM,78.48,208.76,,,,
111,10/05/22 08:36:40 AM,78.40,201.80,,,,
112,10/05/22 08:37:00 AM,78.25,212.56,,,,
113,10/05/22 08:37:20 AM,78.25,222.25,,,,
114,10/05/22 08:37:40 AM,78.25,226.47,,,,
115,10/05/22 08:38:00 AM,78.25,268.51,,,,
116,10/05/22 08:38:20 AM,78.17,249.48,,,,
117,10/05/22 08:38:40 AM,78.17,234.38,,,,
118,10/05/22 08:39:00 AM,78.17,242.71,,,,
119,10/05/22 08:39:20 AM,78.17,329.28,,,,
120,10/05/22 08:39:40 AM,78.17,324.16,,,,
121,10/05/22 08:40:00 AM,78.17,315.60,,,,
122,10/05/22 08:40:20 AM,78.17,620.26,,,,
123,10/05/22 08:40:40 AM,79.02,1262.88,,,,
124,10/05/22 08:41:00 AM,80.88,4039.32,,,,
125,10/05/22 08:41:20 AM,81.49,2666.56,,,,
126,10/05/22 08:41:40 AM,82.57,3264.94,,,,
127,10/05/22 08:42:00 AM,82.57,1015.54,,,,
128,10/05/22 08:42:20 AM,82.19,718.01,,,,
129,10/05/22 08:42:40 AM,81.57,208.46,,,,
130,10/05/22 08:43:00 AM,81.03,378.75,,,,
131,10/05/22 08:43:20 AM,80.72,709.45,,,,
132,10/05/22 08:43:40 AM,84.12,5327.41,,,,
133,10/05/22 08:44:00 AM,85.28,5319.80,,,,
134,10/05/22 08:44:20 AM,84.66,524.89,,,,
135,10/05/22 08:44:40 AM,83.42,751.31,,,,
136,10/05/22 08:45:00 AM,83.04,936.82,,,,
137,10/05/22 08:45:20 AM,82.88,1310.45,,,,
138,10/05/22 08:45:40 AM,82.73,881.16,,,,
139,10/05/22 08:46:00 AM,83.12,1526.40,,,,
140,10/05/22 08:46:20 AM,85.35,2361.18,,,,
141,10/05/22 08:46:40 AM,83.89,492.55,,,,
142,10/05/22 08:47:00 AM,83.58,782.94,,,,
143,10/05/22 08:47:20 AM,83.96,6383.38,,,,
144,10/05/22 08:47:40 AM,84.66,1194.39,,,,
145,10/05/22 08:48:00 AM,83.73,1309.97,,,,
146,10/05/22 08:48:20 AM,83.89,3369.59,,,,
147,10/05/22 08:48:40 AM,84.43,1345.65,,,,
148,10/05/22 08:49:00 AM,84.66,1760.42,,,,
149,10/05/22 08:49:20 AM,85.05,2178.53,,,,
150,10/05/22 08:49:40 AM,85.05,682.10,,,,
151,10/05/22 08:50:00 AM,86.20,6826.69,,,,
152,10/05/22 08:50:20 AM,86.74,3528.46,,,,
153,10/05/22 08:50:40 AM,87.90,1556.84,,,,
154,10/05/22 08:51:00 AM,88.60,5656.57,,,,
155,10/05/22 08:51:20 AM,89.52,5631.83,,,,
156,10/05/22 08:51:40 AM,89.45,2563.81,,,,
157,10/05/22 08:52:00 AM,89.14,3032.82,,,,
158,10/05/22 08:52:20 AM,89.52,3501.82,,,,
159,10/05/22 08:52:40 AM,89.06,855.00,,,,
160,10/05/22 08:53:00 AM,88.21,2321.23,,,,
161,10/05/22 08:53:20 AM,86.82,663.31,,,,
162,10/05/22 08:53:40 AM,86.36,745.36,,,,
163,10/05/22 08:54:00 AM,85.74,660.46,,,,
164,10/05/22 08:54:20 AM,86.98,5139.05,,,,
165,10/05/22 08:54:40 AM,85.66,1105.44,,,,
166,10/05/22 08:55:00 AM,85.05,1119.23,,,,
167,10/05/22 08:55:20 AM,84.89,1971.14,,,,
168,10/05/22 08:55:40 AM,85.05,5768.82,,,,
169,10/05/22 08:56:00 AM,85.51,3731.09,,,,
170,10/05/22 08:56:20 AM,85.28,1259.55,,,,
171,10/05/22 08:56:40 AM,85.05,979.86,,,,
172,10/05/22 08:57:00 AM,85.28,1241.95,,,,
173,10/05/22 08:57:20 AM,85.51,5702.23,,,,
174,10/05/22 08:57:40 AM,85.43,657.36,,,,
175,10/05/22 08:58:00 AM,84.74,489.93,,,,
176,10/05/22 08:58:20 AM,84.35,1524.97,,,,
177,10/05/22 08:58:40 AM,85.66,2776.91,,,,
178,10/05/22 08:59:00 AM,85.74,6099.88,,,,
179,10/05/22 08:59:20 AM,86.67,6120.81,,,,
180,10/05/22 08:59:40 AM,86.28,3894.72,,,,
181,10/05/22 09:00:00 AM,86.28,1237.67,,,,
182,10/05/22 09:00:20 AM,85.90,1263.83,,,,
183,10/05/22 09:00:40 AM,85.74,1388.46,,,,
184,10/05/22 09:01:00 AM,85.97,1290.47,,,,
185,10/05/22 09:01:20 AM,85.51,1231.49,,,,
186,10/05/22 09:01:40 AM,85.20,1269.54,,,,
187,10/05/22 09:02:00 AM,85.05,1253.37,,,,
188,10/05/22 09:02:20 AM,84.81,2040.59,,,,
189,10/05/22 09:02:40 AM,85.28,3230.69,,,,
190,10/05/22 09:03:00 AM,86.28,4155.38,,,,
191,10/05/22 09:03:20 AM,86.59,953.23,,,,
192,10/05/22 09:03:40 AM,87.05,3837.64,,,,
193,10/05/22 09:04:00 AM,86.67,1468.84,,,,
