"Plot Title: 20983692"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983692, SEN S/N: 20983692)","Intensity, lum/ft² (LGR S/N: 20983692, SEN S/N: 20983692)","Button Down (LGR S/N: 20983692)","Button Up (LGR S/N: 20983692)","Host Connected (LGR S/N: 20983692)","End Of File (LGR S/N: 20983692)"
1,10/05/22 08:00:00 AM,79.87,958.70,,,,
2,10/05/22 08:00:20 AM,80.03,303.95,,,,
3,10/05/22 08:00:40 AM,80.10,330.82,,,,
4,10/05/22 08:01:00 AM,80.57,1035.99,,,,
5,10/05/22 08:01:20 AM,81.42,1100.20,,,,
6,10/05/22 08:01:40 AM,82.11,1331.38,,,,
7,10/05/22 08:02:00 AM,82.88,1622.96,,,,
8,10/05/22 08:02:20 AM,83.42,1652.92,,,,
9,10/05/22 08:02:40 AM,84.04,1492.63,,,,
10,10/05/22 08:03:00 AM,84.20,1069.29,,,,
11,10/05/22 08:03:20 AM,84.20,1063.10,,,,
12,10/05/22 08:03:40 AM,83.50,195.79,,,,
13,10/05/22 08:04:00 AM,83.27,158.45,,,,
14,10/05/22 08:04:20 AM,83.12,142.10,,,,
15,10/05/22 08:04:40 AM,82.96,142.52,,,,
16,10/05/22 08:05:00 AM,82.88,98.58,,,,
17,10/05/22 08:05:20 AM,82.73,90.44,,,,
18,10/05/22 08:05:40 AM,82.57,109.55,,,,
19,10/05/22 08:06:00 AM,82.50,112.49,,,,
20,10/05/22 08:06:20 AM,82.42,112.82,,,,
21,10/05/22 08:06:40 AM,82.27,108.66,,,,
22,10/05/22 08:07:00 AM,82.19,118.32,,,,
23,10/05/22 08:07:20 AM,82.19,115.47,,,,
24,10/05/22 08:07:40 AM,82.11,120.37,,,,
25,10/05/22 08:08:00 AM,81.96,112.64,,,,
26,10/05/22 08:08:20 AM,81.88,108.96,,,,
27,10/05/22 08:08:40 AM,81.88,115.14,,,,
28,10/05/22 08:09:00 AM,81.80,143.11,,,,
29,10/05/22 08:09:20 AM,81.73,145.91,,,,
30,10/05/22 08:09:40 AM,81.80,136.46,,,,
31,10/05/22 08:10:00 AM,81.80,132.65,,,,
32,10/05/22 08:10:20 AM,81.65,158.04,,,,
33,10/05/22 08:10:40 AM,81.65,179.32,,,,
34,10/05/22 08:11:00 AM,81.65,234.56,,,,
35,10/05/22 08:11:20 AM,81.80,297.29,,,,
36,10/05/22 08:11:40 AM,82.88,1593.94,,,,
37,10/05/22 08:12:00 AM,83.73,1808.46,,,,
38,10/05/22 08:12:20 AM,84.51,1659.58,,,,
39,10/05/22 08:12:40 AM,83.58,208.82,,,,
40,10/05/22 08:13:00 AM,83.27,143.77,,,,
41,10/05/22 08:13:20 AM,82.88,205.96,,,,
42,10/05/22 08:13:40 AM,82.73,217.73,,,,
43,10/05/22 08:14:00 AM,82.50,210.48,,,,
44,10/05/22 08:14:20 AM,82.27,210.66,,,,
45,10/05/22 08:14:40 AM,82.03,236.64,,,,
46,10/05/22 08:15:00 AM,82.03,267.44,,,,
47,10/05/22 08:15:20 AM,81.80,277.31,,,,
48,10/05/22 08:15:40 AM,81.80,376.49,,,,
49,10/05/22 08:16:00 AM,81.65,308.47,,,,
50,10/05/22 08:16:20 AM,81.42,256.14,,,,
51,10/05/22 08:16:40 AM,81.34,384.93,,,,
52,10/05/22 08:17:00 AM,81.42,846.92,,,,
53,10/05/22 08:17:20 AM,81.34,406.45,,,,
54,10/05/22 08:17:40 AM,81.26,455.21,,,,
55,10/05/22 08:18:00 AM,81.18,437.37,,,,
56,10/05/22 08:18:20 AM,81.26,830.98,,,,
57,10/05/22 08:18:40 AM,81.26,472.45,,,,
58,10/05/22 08:19:00 AM,81.80,2288.88,,,,
59,10/05/22 08:19:20 AM,82.50,2309.81,,,,
60,10/05/22 08:19:40 AM,82.65,415.49,,,,
61,10/05/22 08:20:00 AM,82.11,234.98,,,,
62,10/05/22 08:20:20 AM,81.73,258.76,,,,
63,10/05/22 08:20:40 AM,81.42,273.27,,,,
64,10/05/22 08:21:00 AM,81.26,380.41,,,,
65,10/05/22 08:21:20 AM,81.18,406.81,,,,
66,10/05/22 08:21:40 AM,81.03,318.10,,,,
67,10/05/22 08:22:00 AM,80.88,284.45,,,,
68,10/05/22 08:22:20 AM,80.57,195.68,,,,
69,10/05/22 08:22:40 AM,80.49,193.53,,,,
70,10/05/22 08:23:00 AM,80.18,198.23,,,,
71,10/05/22 08:23:20 AM,80.03,207.45,,,,
72,10/05/22 08:23:40 AM,79.87,211.07,,,,
73,10/05/22 08:24:00 AM,79.72,218.69,,,,
74,10/05/22 08:24:20 AM,79.49,226.83,,,,
75,10/05/22 08:24:40 AM,79.41,231.65,,,,
76,10/05/22 08:25:00 AM,79.25,234.26,,,,
77,10/05/22 08:25:20 AM,79.18,247.82,,,,
78,10/05/22 08:25:40 AM,79.10,353.18,,,,
79,10/05/22 08:26:00 AM,79.18,520.85,,,,
80,10/05/22 08:26:20 AM,79.18,285.52,,,,
81,10/05/22 08:26:40 AM,79.10,273.86,,,,
82,10/05/22 08:27:00 AM,79.10,247.22,,,,
83,10/05/22 08:27:20 AM,79.02,261.26,,,,
84,10/05/22 08:27:40 AM,79.02,333.56,,,,
85,10/05/22 08:28:00 AM,79.02,312.39,,,,
86,10/05/22 08:28:20 AM,79.02,330.58,,,,
87,10/05/22 08:28:40 AM,79.02,325.11,,,,
88,10/05/22 08:29:00 AM,78.95,311.32,,,,
89,10/05/22 08:29:20 AM,80.03,2504.83,,,,
90,10/05/22 08:29:40 AM,81.11,2602.82,,,,
91,10/05/22 08:30:00 AM,81.88,1285.71,,,,
92,10/05/22 08:30:20 AM,82.19,576.74,,,,
93,10/05/22 08:30:40 AM,82.27,1061.20,,,,
94,10/05/22 08:31:00 AM,81.80,732.99,,,,
95,10/05/22 08:31:20 AM,82.03,1308.07,,,,
96,10/05/22 08:31:40 AM,82.57,622.64,,,,
97,10/05/22 08:32:00 AM,82.34,1512.13,,,,
98,10/05/22 08:32:20 AM,82.65,205.96,,,,
99,10/05/22 08:32:40 AM,82.42,1294.27,,,,
100,10/05/22 08:33:00 AM,81.96,995.08,,,,
101,10/05/22 08:33:20 AM,81.57,645.47,,,,
102,10/05/22 08:33:40 AM,81.11,436.06,,,,
103,10/05/22 08:34:00 AM,80.72,424.65,,,,
104,10/05/22 08:34:20 AM,80.57,733.71,,,,
105,10/05/22 08:34:40 AM,80.49,830.98,,,,
106,10/05/22 08:35:00 AM,80.49,975.58,,,,
107,10/05/22 08:35:20 AM,80.34,776.04,,,,
108,10/05/22 08:35:40 AM,80.10,424.29,,,,
109,10/05/22 08:36:00 AM,79.87,402.17,,,,
110,10/05/22 08:36:20 AM,79.79,514.19,,,,
111,10/05/22 08:36:40 AM,79.72,428.57,,,,
112,10/05/22 08:37:00 AM,79.49,415.85,,,,
113,10/05/22 08:37:20 AM,79.41,425.24,,,,
114,10/05/22 08:37:40 AM,79.18,431.90,,,,
