"Plot Title: 21407808"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407808, SEN S/N: 21407808)","Intensity, lum/ft² (LGR S/N: 21407808, SEN S/N: 21407808)","Button Down (LGR S/N: 21407808)","Button Up (LGR S/N: 21407808)","Host Connected (LGR S/N: 21407808)","End Of File (LGR S/N: 21407808)"
1,10/05/22 08:00:00 AM,76.09,37.86,,,,
2,10/05/22 08:00:20 AM,76.17,12.37,,,,
3,10/05/22 08:00:40 AM,76.40,39.18,,,,
4,10/05/22 08:01:00 AM,76.55,24.79,,,,
5,10/05/22 08:01:20 AM,76.71,32.79,,,,
6,10/05/22 08:01:40 AM,76.94,31.93,,,,
7,10/05/22 08:02:00 AM,77.01,33.77,,,,
8,10/05/22 08:02:20 AM,77.17,34.32,,,,
9,10/05/22 08:02:40 AM,77.32,34.25,,,,
10,10/05/22 08:03:00 AM,77.48,25.75,,,,
11,10/05/22 08:03:20 AM,77.63,9.73,,,,
12,10/05/22 08:03:40 AM,77.71,11.33,,,,
13,10/05/22 08:04:00 AM,77.79,10.61,,,,
14,10/05/22 08:04:20 AM,77.94,9.09,,,,
15,10/05/22 08:04:40 AM,77.94,7.74,,,,
16,10/05/22 08:05:00 AM,78.10,8.37,,,,
17,10/05/22 08:05:20 AM,78.17,10.52,,,,
18,10/05/22 08:05:40 AM,78.25,8.06,,,,
19,10/05/22 08:06:00 AM,78.33,8.05,,,,
20,10/05/22 08:06:20 AM,78.40,7.98,,,,
21,10/05/22 08:06:40 AM,78.40,7.57,,,,
22,10/05/22 08:07:00 AM,78.56,7.10,,,,
23,10/05/22 08:07:20 AM,78.64,7.97,,,,
24,10/05/22 08:07:40 AM,78.71,7.97,,,,
25,10/05/22 08:08:00 AM,78.71,6.94,,,,
26,10/05/22 08:08:20 AM,78.79,6.78,,,,
27,10/05/22 08:08:40 AM,78.87,7.10,,,,
28,10/05/22 08:09:00 AM,78.95,6.86,,,,
29,10/05/22 08:09:20 AM,79.10,7.02,,,,
30,10/05/22 08:09:40 AM,79.02,7.41,,,,
31,10/05/22 08:10:00 AM,79.10,7.65,,,,
32,10/05/22 08:10:20 AM,79.18,13.00,,,,
33,10/05/22 08:10:40 AM,79.25,8.13,,,,
34,10/05/22 08:11:00 AM,79.33,7.98,,,,
35,10/05/22 08:11:20 AM,79.33,10.69,,,,
36,10/05/22 08:11:40 AM,79.41,26.02,,,,
37,10/05/22 08:12:00 AM,79.56,16.51,,,,
38,10/05/22 08:12:20 AM,79.72,17.18,,,,
39,10/05/22 08:12:40 AM,79.79,7.34,,,,
40,10/05/22 08:13:00 AM,79.87,6.77,,,,
