"Plot Title: 21407807"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407807, SEN S/N: 21407807)","Intensity, lum/ft² (LGR S/N: 21407807, SEN S/N: 21407807)","Button Down (LGR S/N: 21407807)","Button Up (LGR S/N: 21407807)","Host Connected (LGR S/N: 21407807)","End Of File (LGR S/N: 21407807)"
1,10/05/22 08:00:00 AM,77.71,436.06,,,,
2,10/05/22 08:00:20 AM,77.94,97.78,,,,
3,10/05/22 08:00:40 AM,78.33,570.32,,,,
4,10/05/22 08:01:00 AM,78.33,286.59,,,,
5,10/05/22 08:01:20 AM,78.56,286.94,,,,
6,10/05/22 08:01:40 AM,78.79,237.00,,,,
7,10/05/22 08:02:00 AM,78.87,244.85,,,,
8,10/05/22 08:02:20 AM,79.10,250.44,,,,
9,10/05/22 08:02:40 AM,79.25,252.93,,,,
10,10/05/22 08:03:00 AM,79.33,166.18,,,,
11,10/05/22 08:03:20 AM,79.33,56.96,,,,
12,10/05/22 08:03:40 AM,79.49,46.57,,,,
13,10/05/22 08:04:00 AM,79.41,46.72,,,,
14,10/05/22 08:04:20 AM,79.41,45.20,,,,
15,10/05/22 08:04:40 AM,79.49,48.01,,,,
16,10/05/22 08:05:00 AM,79.49,41.31,,,,
17,10/05/22 08:05:20 AM,79.56,38.72,,,,
18,10/05/22 08:05:40 AM,79.64,44.36,,,,
19,10/05/22 08:06:00 AM,79.64,43.15,,,,
20,10/05/22 08:06:20 AM,79.72,44.76,,,,
21,10/05/22 08:06:40 AM,79.72,42.65,,,,
22,10/05/22 08:07:00 AM,79.79,43.39,,,,
23,10/05/22 08:07:20 AM,79.79,45.72,,,,
24,10/05/22 08:07:40 AM,79.87,45.16,,,,
25,10/05/22 08:08:00 AM,79.79,44.28,,,,
26,10/05/22 08:08:20 AM,79.87,47.61,,,,
27,10/05/22 08:08:40 AM,79.95,47.54,,,,
28,10/05/22 08:09:00 AM,79.95,49.45,,,,
29,10/05/22 08:09:20 AM,79.95,52.31,,,,
30,10/05/22 08:09:40 AM,79.95,50.18,,,,
31,10/05/22 08:10:00 AM,80.03,53.35,,,,
