"Plot Title: 21126989"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21126989, SEN S/N: 21126989)","Intensity, lum/ft² (LGR S/N: 21126989, SEN S/N: 21126989)","Stopped (LGR S/N: 21126989)","End Of File (LGR S/N: 21126989)"
1,10/15/22 07:00:00 AM,79.49,0.04,,
2,10/15/22 07:00:20 AM,79.41,0.25,,
3,10/15/22 07:00:40 AM,79.41,0.29,,
4,10/15/22 07:01:00 AM,79.41,0.37,,
5,10/15/22 07:01:20 AM,79.41,0.33,,
6,10/15/22 07:01:40 AM,79.33,0.72,,
7,10/15/22 07:02:00 AM,79.33,0.62,,
8,10/15/22 07:02:20 AM,79.41,0.58,,
9,10/15/22 07:02:40 AM,79.33,1.03,,
10,10/15/22 07:03:00 AM,79.41,1.90,,
11,10/15/22 07:03:20 AM,79.33,1.98,,
12,10/15/22 07:03:40 AM,79.41,2.89,,
13,10/15/22 07:04:00 AM,79.41,2.44,,
14,10/15/22 07:04:20 AM,79.49,1.78,,
15,10/15/22 07:04:40 AM,79.41,0.70,,
16,10/15/22 07:05:00 AM,79.41,0.37,,
17,10/15/22 07:05:20 AM,79.33,0.37,,
18,10/15/22 07:05:40 AM,79.33,0.41,,
19,10/15/22 07:06:00 AM,79.33,0.39,,
20,10/15/22 07:06:20 AM,79.33,0.47,,
21,10/15/22 07:06:40 AM,79.25,0.55,,
22,10/15/22 07:07:00 AM,79.18,0.62,,
23,10/15/22 07:07:20 AM,79.10,1.07,,
24,10/15/22 07:07:40 AM,79.18,0.99,,
25,10/15/22 07:08:00 AM,79.25,1.16,,
26,10/15/22 07:08:20 AM,79.25,1.22,,
27,10/15/22 07:08:40 AM,79.25,0.80,,
28,10/15/22 07:09:00 AM,79.33,0.87,,
29,10/15/22 07:09:20 AM,79.33,0.89,,
30,10/15/22 07:09:40 AM,79.25,0.95,,
31,10/15/22 07:10:00 AM,79.25,1.07,,
32,10/15/22 07:10:20 AM,79.25,1.22,,
33,10/15/22 07:10:40 AM,79.18,1.22,,
34,10/15/22 07:11:00 AM,79.25,1.44,,
35,10/15/22 07:11:20 AM,79.25,1.41,,
36,10/15/22 07:11:40 AM,79.25,1.82,,
37,10/15/22 07:12:00 AM,79.25,1.78,,
38,10/15/22 07:12:20 AM,79.25,1.86,,
