"Plot Title: 21407808"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407808, SEN S/N: 21407808)","Intensity, lum/ft² (LGR S/N: 21407808, SEN S/N: 21407808)","Stopped (LGR S/N: 21407808)","End Of File (LGR S/N: 21407808)"
1,10/15/22 07:00:00 AM,79.79,0.06,,
2,10/15/22 07:00:20 AM,79.87,0.08,,
3,10/15/22 07:00:40 AM,79.95,0.16,,
4,10/15/22 07:01:00 AM,80.03,0.04,,
5,10/15/22 07:01:20 AM,80.10,0.04,,
6,10/15/22 07:01:40 AM,80.18,0.04,,
7,10/15/22 07:02:00 AM,80.26,0.04,,
8,10/15/22 07:02:20 AM,80.26,0.06,,
9,10/15/22 07:02:40 AM,80.34,0.10,,
10,10/15/22 07:03:00 AM,80.34,0.26,,
11,10/15/22 07:03:20 AM,80.41,0.26,,
12,10/15/22 07:03:40 AM,80.34,0.12,,
13,10/15/22 07:04:00 AM,80.41,0.12,,
14,10/15/22 07:04:20 AM,80.49,0.10,,
15,10/15/22 07:04:40 AM,80.49,0.08,,
16,10/15/22 07:05:00 AM,80.57,0.14,,
17,10/15/22 07:05:20 AM,80.57,0.12,,
18,10/15/22 07:05:40 AM,80.64,0.10,,
19,10/15/22 07:06:00 AM,80.64,0.18,,
20,10/15/22 07:06:20 AM,80.57,0.39,,
21,10/15/22 07:06:40 AM,80.72,0.22,,
22,10/15/22 07:07:00 AM,80.64,0.12,,
23,10/15/22 07:07:20 AM,80.57,0.12,,
24,10/15/22 07:07:40 AM,80.72,0.10,,
25,10/15/22 07:08:00 AM,80.72,0.14,,
26,10/15/22 07:08:20 AM,80.72,0.16,,
27,10/15/22 07:08:40 AM,80.72,0.16,,
28,10/15/22 07:09:00 AM,80.72,0.49,,
29,10/15/22 07:09:20 AM,80.72,0.38,,
30,10/15/22 07:09:40 AM,80.64,0.30,,
31,10/15/22 07:10:00 AM,80.72,0.26,,
32,10/15/22 07:10:20 AM,80.80,0.30,,
33,10/15/22 07:10:40 AM,80.64,0.28,,
34,10/15/22 07:11:00 AM,80.80,0.39,,
35,10/15/22 07:11:20 AM,80.72,0.36,,
36,10/15/22 07:11:40 AM,80.80,0.38,,
37,10/15/22 07:12:00 AM,80.72,0.47,,
38,10/15/22 07:12:20 AM,80.72,0.41,,
39,10/15/22 07:12:40 AM,80.80,0.47,,
40,10/15/22 07:13:00 AM,80.80,0.49,,
41,10/15/22 07:13:20 AM,80.80,0.61,,
42,10/15/22 07:13:40 AM,80.80,0.57,,
43,10/15/22 07:14:00 AM,80.80,0.71,,
44,10/15/22 07:14:20 AM,80.80,0.75,,
45,10/15/22 07:14:40 AM,80.80,0.73,,
46,10/15/22 07:15:00 AM,80.80,0.77,,
47,10/15/22 07:15:20 AM,80.88,0.83,,
48,10/15/22 07:15:40 AM,80.80,1.05,,
49,10/15/22 07:16:00 AM,80.88,1.11,,
50,10/15/22 07:16:20 AM,80.88,1.25,,
51,10/15/22 07:16:40 AM,80.80,1.47,,
52,10/15/22 07:17:00 AM,80.80,2.14,,
53,10/15/22 07:17:20 AM,80.80,2.22,,
54,10/15/22 07:17:40 AM,80.88,1.83,,
55,10/15/22 07:18:00 AM,80.88,1.73,,
56,10/15/22 07:18:20 AM,80.80,1.81,,
57,10/15/22 07:18:40 AM,80.95,1.94,,
58,10/15/22 07:19:00 AM,80.95,2.22,,
59,10/15/22 07:19:20 AM,80.95,2.34,,
60,10/15/22 07:19:40 AM,81.03,2.50,,
61,10/15/22 07:20:00 AM,81.03,2.71,,
62,10/15/22 07:20:20 AM,81.11,2.98,,
63,10/15/22 07:20:40 AM,81.11,3.22,,
64,10/15/22 07:21:00 AM,81.11,3.27,,
65,10/15/22 07:21:20 AM,81.11,3.35,,
66,10/15/22 07:21:40 AM,81.11,3.74,,
67,10/15/22 07:22:00 AM,81.03,4.26,,
68,10/15/22 07:22:20 AM,81.11,4.46,,
69,10/15/22 07:22:40 AM,81.18,5.05,,
70,10/15/22 07:23:00 AM,81.11,4.93,,
71,10/15/22 07:23:20 AM,81.18,5.41,,
72,10/15/22 07:23:40 AM,81.18,5.56,,
73,10/15/22 07:24:00 AM,81.18,6.20,,
74,10/15/22 07:24:20 AM,81.26,6.41,,
75,10/15/22 07:24:40 AM,81.18,6.09,,
76,10/15/22 07:25:00 AM,81.18,6.16,,
77,10/15/22 07:25:20 AM,81.11,6.75,,
78,10/15/22 07:25:40 AM,81.18,6.93,,
79,10/15/22 07:26:00 AM,81.26,7.25,,
80,10/15/22 07:26:20 AM,81.26,7.88,,
81,10/15/22 07:26:40 AM,81.18,8.19,,
82,10/15/22 07:27:00 AM,81.26,8.84,,
83,10/15/22 07:27:20 AM,81.11,8.52,,
84,10/15/22 07:27:40 AM,81.11,11.05,,
85,10/15/22 07:28:00 AM,81.11,10.19,,
86,10/15/22 07:28:20 AM,81.18,10.43,,
87,10/15/22 07:28:40 AM,81.03,10.59,,
88,10/15/22 07:29:00 AM,81.03,45.28,,
89,10/15/22 07:29:20 AM,81.03,33.01,,
90,10/15/22 07:29:40 AM,80.95,51.97,,
91,10/15/22 07:30:00 AM,80.88,62.22,,
92,10/15/22 07:30:20 AM,80.88,71.80,,
93,10/15/22 07:30:40 AM,80.72,59.47,,
94,10/15/22 07:31:00 AM,80.64,66.86,,
95,10/15/22 07:31:20 AM,80.64,79.08,,
96,10/15/22 07:31:40 AM,80.49,91.65,,
97,10/15/22 07:32:00 AM,80.49,82.17,,
98,10/15/22 07:32:20 AM,80.41,60.07,,
99,10/15/22 07:32:40 AM,80.34,71.50,,
100,10/15/22 07:33:00 AM,80.34,48.04,,
101,10/15/22 07:33:20 AM,80.26,59.43,,
102,10/15/22 07:33:40 AM,80.26,65.23,,
103,10/15/22 07:34:00 AM,80.18,55.21,,
104,10/15/22 07:34:20 AM,80.03,55.12,,
105,10/15/22 07:34:40 AM,79.95,46.23,,
106,10/15/22 07:35:00 AM,79.95,44.33,,
107,10/15/22 07:35:20 AM,79.95,50.30,,
108,10/15/22 07:35:40 AM,79.95,109.52,,
109,10/15/22 07:36:00 AM,79.87,99.65,,
110,10/15/22 07:36:20 AM,79.87,107.08,,
111,10/15/22 07:36:40 AM,79.95,110.56,,
112,10/15/22 07:37:00 AM,79.87,110.23,,
113,10/15/22 07:37:20 AM,79.79,113.18,,
114,10/15/22 07:37:40 AM,79.79,116.89,,
115,10/15/22 07:38:00 AM,79.72,113.56,,
116,10/15/22 07:38:20 AM,79.64,69.74,,
117,10/15/22 07:38:40 AM,79.64,64.72,,
118,10/15/22 07:39:00 AM,79.56,59.99,,
119,10/15/22 07:39:20 AM,79.56,62.91,,
120,10/15/22 07:39:40 AM,79.56,68.97,,
121,10/15/22 07:40:00 AM,79.49,75.04,,
122,10/15/22 07:40:20 AM,79.41,73.70,,
123,10/15/22 07:40:40 AM,79.49,70.78,,
124,10/15/22 07:41:00 AM,79.41,78.69,,
125,10/15/22 07:41:20 AM,79.41,80.89,,
126,10/15/22 07:41:40 AM,79.41,75.21,,
127,10/15/22 07:42:00 AM,79.41,84.85,,
128,10/15/22 07:42:20 AM,79.41,82.02,,
129,10/15/22 07:42:40 AM,79.41,81.84,,
130,10/15/22 07:43:00 AM,79.49,89.60,,
131,10/15/22 07:43:20 AM,79.41,91.12,,
132,10/15/22 07:43:40 AM,79.33,96.17,,
133,10/15/22 07:44:00 AM,79.41,97.99,,
134,10/15/22 07:44:20 AM,79.41,97.03,,
135,10/15/22 07:44:40 AM,79.41,96.80,,
136,10/15/22 07:45:00 AM,79.41,92.61,,
137,10/15/22 07:45:20 AM,79.33,97.36,,
138,10/15/22 07:45:40 AM,79.41,103.93,,
139,10/15/22 07:46:00 AM,79.49,97.36,,
140,10/15/22 07:46:20 AM,79.49,117.19,,
141,10/15/22 07:46:40 AM,79.49,111.60,,
142,10/15/22 07:47:00 AM,79.56,106.99,,
143,10/15/22 07:47:20 AM,79.49,114.37,,
144,10/15/22 07:47:40 AM,79.56,111.84,,
145,10/15/22 07:48:00 AM,79.56,125.81,,
146,10/15/22 07:48:20 AM,79.64,120.52,,
147,10/15/22 07:48:40 AM,79.56,114.19,,
148,10/15/22 07:49:00 AM,79.56,128.37,,
149,10/15/22 07:49:20 AM,79.64,119.99,,
150,10/15/22 07:49:40 AM,79.56,110.18,,
151,10/15/22 07:50:00 AM,79.64,130.15,,
152,10/15/22 07:50:20 AM,79.64,132.83,,
153,10/15/22 07:50:40 AM,79.72,137.05,,
154,10/15/22 07:51:00 AM,79.64,163.39,,
155,10/15/22 07:51:20 AM,79.72,180.63,,
156,10/15/22 07:51:40 AM,79.79,177.48,,
157,10/15/22 07:52:00 AM,79.79,183.01,,
158,10/15/22 07:52:20 AM,79.87,183.61,,
159,10/15/22 07:52:40 AM,79.79,188.24,,
160,10/15/22 07:53:00 AM,79.87,143.71,,
161,10/15/22 07:53:20 AM,79.79,191.22,,
162,10/15/22 07:53:40 AM,79.87,206.56,,
163,10/15/22 07:54:00 AM,79.87,194.72,,
164,10/15/22 07:54:20 AM,79.95,215.59,,
165,10/15/22 07:54:40 AM,79.87,219.22,,
166,10/15/22 07:55:00 AM,79.95,203.23,,
167,10/15/22 07:55:20 AM,80.03,225.40,,
168,10/15/22 07:55:40 AM,79.95,218.57,,
169,10/15/22 07:56:00 AM,80.03,236.76,,
170,10/15/22 07:56:20 AM,80.03,241.04,,
171,10/15/22 07:56:40 AM,79.95,226.18,,
172,10/15/22 07:57:00 AM,80.03,248.65,,
173,10/15/22 07:57:20 AM,80.18,239.50,,
174,10/15/22 07:57:40 AM,80.10,248.65,,
175,10/15/22 07:58:00 AM,80.10,258.88,,
176,10/15/22 07:58:20 AM,80.18,244.37,,
177,10/15/22 07:58:40 AM,80.26,267.32,,
178,10/15/22 07:59:00 AM,80.18,242.83,,
179,10/15/22 07:59:20 AM,80.26,265.66,,
180,10/15/22 07:59:40 AM,80.26,279.33,,
181,10/15/22 08:00:00 AM,80.18,262.68,,
182,10/15/22 08:00:20 AM,80.26,285.16,,
183,10/15/22 08:00:40 AM,80.26,286.70,,
184,10/15/22 08:01:00 AM,80.34,289.32,,
185,10/15/22 08:01:20 AM,80.34,296.22,,
186,10/15/22 08:01:40 AM,80.34,269.94,,
187,10/15/22 08:02:00 AM,80.49,306.21,,
188,10/15/22 08:02:20 AM,80.49,307.16,,
189,10/15/22 08:02:40 AM,80.41,320.71,,
190,10/15/22 08:03:00 AM,80.41,320.95,,
191,10/15/22 08:03:20 AM,80.41,319.76,,
192,10/15/22 08:03:40 AM,80.49,323.33,,
193,10/15/22 08:04:00 AM,80.57,291.34,,
194,10/15/22 08:04:20 AM,80.49,337.84,,
195,10/15/22 08:04:40 AM,80.57,339.15,,
196,10/15/22 08:05:00 AM,80.57,305.14,,
197,10/15/22 08:05:20 AM,80.64,329.04,,
198,10/15/22 08:05:40 AM,80.72,328.68,,
199,10/15/22 08:06:00 AM,80.64,326.42,,
200,10/15/22 08:06:20 AM,80.64,319.53,,
201,10/15/22 08:06:40 AM,80.64,418.46,,
202,10/15/22 08:07:00 AM,80.80,695.65,,
203,10/15/22 08:07:20 AM,80.80,400.74,,
204,10/15/22 08:07:40 AM,80.80,450.45,,
205,10/15/22 08:08:00 AM,80.95,844.06,,
206,10/15/22 08:08:20 AM,81.26,459.96,,
207,10/15/22 08:08:40 AM,81.26,332.49,,
208,10/15/22 08:09:00 AM,81.11,337.84,,
209,10/15/22 08:09:20 AM,81.11,356.51,,
210,10/15/22 08:09:40 AM,81.03,340.34,,
211,10/15/22 08:10:00 AM,80.95,411.21,,
212,10/15/22 08:10:20 AM,80.95,411.57,,
213,10/15/22 08:10:40 AM,80.95,402.65,,
214,10/15/22 08:11:00 AM,80.88,399.79,,
215,10/15/22 08:11:20 AM,80.88,410.26,,
216,10/15/22 08:11:40 AM,80.88,333.08,,
217,10/15/22 08:12:00 AM,80.88,536.07,,
218,10/15/22 08:12:20 AM,80.88,661.64,,
219,10/15/22 08:12:40 AM,80.95,521.80,,
220,10/15/22 08:13:00 AM,81.03,649.04,,
221,10/15/22 08:13:20 AM,81.26,508.96,,
222,10/15/22 08:13:40 AM,81.26,501.35,,
223,10/15/22 08:14:00 AM,81.42,519.66,,
224,10/15/22 08:14:20 AM,81.49,680.67,,
225,10/15/22 08:14:40 AM,81.57,532.74,,
226,10/15/22 08:15:00 AM,81.65,551.05,,
227,10/15/22 08:15:20 AM,81.80,669.26,,
228,10/15/22 08:15:40 AM,81.88,551.05,,
229,10/15/22 08:16:00 AM,81.88,605.52,,
230,10/15/22 08:16:20 AM,82.03,644.76,,
