"Plot Title: 20983768"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983768, SEN S/N: 20983768)","Intensity, lum/ft² (LGR S/N: 20983768, SEN S/N: 20983768)","Stopped (LGR S/N: 20983768)","End Of File (LGR S/N: 20983768)"
1,07/18/22 02:00:00 PM,80.72,24.32,,
2,07/18/22 02:00:10 PM,80.80,24.56,,
3,07/18/22 02:00:20 PM,80.72,24.56,,
4,07/18/22 02:00:30 PM,80.80,24.47,,
5,07/18/22 02:00:40 PM,80.88,19.69,,
6,07/18/22 02:00:50 PM,80.95,19.38,,
7,07/18/22 02:01:00 PM,81.03,19.22,,
8,07/18/22 02:01:10 PM,81.18,19.06,,
9,07/18/22 02:01:20 PM,81.26,4.35,,
10,07/18/22 02:01:30 PM,81.26,6.97,,
11,07/18/22 02:01:40 PM,81.42,6.74,,
12,07/18/22 02:01:50 PM,81.42,6.58,,
13,07/18/22 02:02:00 PM,81.49,6.54,,
14,07/18/22 02:02:10 PM,81.49,6.65,,
15,07/18/22 02:02:20 PM,81.65,6.61,,
16,07/18/22 02:02:30 PM,81.73,6.58,,
17,07/18/22 02:02:40 PM,81.80,6.58,,
18,07/18/22 02:02:50 PM,81.88,6.54,,
19,07/18/22 02:03:00 PM,81.96,6.61,,
20,07/18/22 02:03:10 PM,81.96,6.73,,
21,07/18/22 02:03:20 PM,82.11,6.58,,
22,07/18/22 02:03:30 PM,82.11,6.62,,
23,07/18/22 02:03:40 PM,82.27,6.70,,
24,07/18/22 02:03:50 PM,82.42,6.58,,
25,07/18/22 02:04:00 PM,82.50,6.50,,
26,07/18/22 02:04:10 PM,82.57,63.92,,
27,07/18/22 02:04:20 PM,82.81,51.98,,
28,07/18/22 02:04:30 PM,82.88,51.98,,
29,07/18/22 02:04:40 PM,83.04,52.06,,
30,07/18/22 02:04:50 PM,83.19,52.37,,
31,07/18/22 02:05:00 PM,83.35,52.52,,
32,07/18/22 02:05:10 PM,83.50,53.30,,
33,07/18/22 02:05:20 PM,83.66,53.45,,
34,07/18/22 02:05:30 PM,83.81,54.00,,
35,07/18/22 02:05:40 PM,83.89,53.84,,
36,07/18/22 02:05:50 PM,84.12,54.42,,
37,07/18/22 02:06:00 PM,84.12,15.69,,
38,07/18/22 02:06:10 PM,84.35,56.05,,
39,07/18/22 02:06:20 PM,84.43,62.25,,
40,07/18/22 02:06:30 PM,84.58,28.30,,
41,07/18/22 02:06:40 PM,84.74,62.49,,
42,07/18/22 02:06:50 PM,84.89,55.43,,
43,07/18/22 02:07:00 PM,84.97,6.40,,
44,07/18/22 02:07:10 PM,85.12,14.75,,
45,07/18/22 02:07:20 PM,85.20,17.98,,
46,07/18/22 02:07:30 PM,85.43,25.17,,
47,07/18/22 02:07:40 PM,85.51,24.94,,
48,07/18/22 02:07:50 PM,85.59,16.21,,
49,07/18/22 02:08:00 PM,85.74,27.60,,
50,07/18/22 02:08:10 PM,85.82,63.89,,
51,07/18/22 02:08:20 PM,85.97,61.98,,
52,07/18/22 02:08:30 PM,86.20,64.81,,
53,07/18/22 02:08:40 PM,86.36,66.86,,
54,07/18/22 02:08:50 PM,86.36,66.95,,
55,07/18/22 02:09:00 PM,86.59,67.04,,
56,07/18/22 02:09:10 PM,86.74,67.10,,
57,07/18/22 02:09:20 PM,86.90,66.95,,
58,07/18/22 02:09:30 PM,86.98,65.94,,
59,07/18/22 02:09:40 PM,87.13,66.56,,
60,07/18/22 02:09:50 PM,87.21,65.79,,
61,07/18/22 02:10:00 PM,87.52,59.19,,
62,07/18/22 02:10:10 PM,87.44,8.48,,
63,07/18/22 02:10:20 PM,87.52,9.66,,
64,07/18/22 02:10:30 PM,87.67,65.55,,
65,07/18/22 02:10:40 PM,87.83,65.64,,
66,07/18/22 02:10:50 PM,87.98,65.31,,
67,07/18/22 02:11:00 PM,88.13,65.85,,
68,07/18/22 02:11:10 PM,88.29,66.03,,
69,07/18/22 02:11:20 PM,88.37,66.41,,
70,07/18/22 02:11:30 PM,88.60,64.84,,
71,07/18/22 02:11:40 PM,88.60,6.64,,
72,07/18/22 02:11:50 PM,88.83,60.63,,
73,07/18/22 02:12:00 PM,88.83,60.39,,
74,07/18/22 02:12:10 PM,89.06,57.41,,
75,07/18/22 02:12:20 PM,89.14,37.25,,
76,07/18/22 02:12:30 PM,89.22,30.74,,
77,07/18/22 02:12:40 PM,89.29,22.85,,
78,07/18/22 02:12:50 PM,89.45,24.11,,
