"Plot Title: 20983771"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983771, SEN S/N: 20983771)","Intensity, lum/ft² (LGR S/N: 20983771, SEN S/N: 20983771)","Stopped (LGR S/N: 20983771)","End Of File (LGR S/N: 20983771)"
1,07/18/22 02:00:00 PM,80.88,843.35,,
2,07/18/22 02:00:10 PM,81.18,845.01,,
3,07/18/22 02:00:20 PM,81.49,847.39,,
4,07/18/22 02:00:30 PM,81.88,846.92,,
5,07/18/22 02:00:40 PM,82.27,786.27,,
6,07/18/22 02:00:50 PM,82.57,783.65,,
7,07/18/22 02:01:00 PM,82.81,778.42,,
8,07/18/22 02:01:10 PM,83.04,778.90,,
9,07/18/22 02:01:20 PM,83.35,157.74,,
10,07/18/22 02:01:30 PM,83.42,290.75,,
11,07/18/22 02:01:40 PM,83.50,306.09,,
12,07/18/22 02:01:50 PM,83.66,302.28,,
13,07/18/22 02:02:00 PM,83.89,310.13,,
14,07/18/22 02:02:10 PM,83.89,310.25,,
15,07/18/22 02:02:20 PM,84.04,310.84,,
16,07/18/22 02:02:30 PM,84.20,311.20,,
17,07/18/22 02:02:40 PM,84.43,313.70,,
18,07/18/22 02:02:50 PM,84.51,313.34,,
19,07/18/22 02:03:00 PM,84.66,320.36,,
20,07/18/22 02:03:10 PM,84.89,328.21,,
21,07/18/22 02:03:20 PM,84.97,330.82,,
22,07/18/22 02:03:30 PM,85.12,325.11,,
23,07/18/22 02:03:40 PM,85.20,333.91,,
24,07/18/22 02:03:50 PM,85.43,333.56,,
25,07/18/22 02:04:00 PM,85.59,324.88,,
26,07/18/22 02:04:10 PM,85.97,791.50,,
27,07/18/22 02:04:20 PM,86.28,836.69,,
28,07/18/22 02:04:30 PM,86.44,834.79,,
29,07/18/22 02:04:40 PM,86.82,835.50,,
30,07/18/22 02:04:50 PM,87.13,839.78,,
31,07/18/22 02:05:00 PM,87.29,838.35,,
32,07/18/22 02:05:10 PM,87.52,843.82,,
33,07/18/22 02:05:20 PM,87.83,846.92,,
34,07/18/22 02:05:30 PM,87.98,851.67,,
35,07/18/22 02:05:40 PM,88.37,840.26,,
36,07/18/22 02:05:50 PM,88.52,847.39,,
37,07/18/22 02:06:00 PM,88.60,242.71,,
38,07/18/22 02:06:10 PM,88.75,388.62,,
