"Plot Title: 21407812"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407812, SEN S/N: 21407812)","Intensity, lum/ft² (LGR S/N: 21407812, SEN S/N: 21407812)","Stopped (LGR S/N: 21407812)","End Of File (LGR S/N: 21407812)"
1,07/18/22 02:00:00 PM,79.87,34.84,,
2,07/18/22 02:00:10 PM,79.87,34.69,,
3,07/18/22 02:00:20 PM,79.95,34.84,,
4,07/18/22 02:00:30 PM,80.10,34.54,,
5,07/18/22 02:00:40 PM,80.18,32.91,,
6,07/18/22 02:00:50 PM,80.10,33.03,,
7,07/18/22 02:01:00 PM,80.34,32.66,,
8,07/18/22 02:01:10 PM,80.41,32.66,,
9,07/18/22 02:01:20 PM,80.49,8.91,,
10,07/18/22 02:01:30 PM,80.49,8.38,,
11,07/18/22 02:01:40 PM,80.57,8.15,,
12,07/18/22 02:01:50 PM,80.64,8.00,,
13,07/18/22 02:02:00 PM,80.72,8.00,,
14,07/18/22 02:02:10 PM,80.80,7.93,,
15,07/18/22 02:02:20 PM,80.95,7.93,,
16,07/18/22 02:02:30 PM,81.11,7.93,,
17,07/18/22 02:02:40 PM,81.11,7.93,,
18,07/18/22 02:02:50 PM,81.18,7.86,,
19,07/18/22 02:03:00 PM,81.26,8.00,,
20,07/18/22 02:03:10 PM,81.49,8.08,,
21,07/18/22 02:03:20 PM,81.57,8.08,,
22,07/18/22 02:03:30 PM,81.65,8.08,,
23,07/18/22 02:03:40 PM,81.80,8.08,,
24,07/18/22 02:03:50 PM,81.88,7.93,,
25,07/18/22 02:04:00 PM,81.96,7.78,,
26,07/18/22 02:04:10 PM,82.19,127.60,,
27,07/18/22 02:04:20 PM,82.42,81.04,,
28,07/18/22 02:04:30 PM,82.50,83.57,,
29,07/18/22 02:04:40 PM,82.73,86.39,,
30,07/18/22 02:04:50 PM,82.88,87.34,,
31,07/18/22 02:05:00 PM,82.96,89.96,,
32,07/18/22 02:05:10 PM,83.19,91.74,,
33,07/18/22 02:05:20 PM,83.35,93.23,,
34,07/18/22 02:05:30 PM,83.50,95.52,,
35,07/18/22 02:05:40 PM,83.58,97.75,,
