"Plot Title: 20983688"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983688, SEN S/N: 20983688)","Intensity, lum/ft² (LGR S/N: 20983688, SEN S/N: 20983688)","Stopped (LGR S/N: 20983688)","End Of File (LGR S/N: 20983688)"
1,07/18/22 02:00:00 PM,80.95,617.17,,
2,07/18/22 02:00:10 PM,81.26,618.36,,
3,07/18/22 02:00:20 PM,81.49,624.31,,
4,07/18/22 02:00:30 PM,81.73,623.83,,
5,07/18/22 02:00:40 PM,82.03,601.00,,
6,07/18/22 02:00:50 PM,82.27,595.77,,
7,07/18/22 02:01:00 PM,82.57,593.15,,
8,07/18/22 02:01:10 PM,82.81,593.39,,
9,07/18/22 02:01:20 PM,82.96,277.31,,
10,07/18/22 02:01:30 PM,83.12,236.23,,
11,07/18/22 02:01:40 PM,83.27,233.19,,
12,07/18/22 02:01:50 PM,83.27,236.23,,
13,07/18/22 02:02:00 PM,83.50,236.64,,
14,07/18/22 02:02:10 PM,83.58,235.45,,
15,07/18/22 02:02:20 PM,83.73,236.05,,
16,07/18/22 02:02:30 PM,83.89,235.75,,
17,07/18/22 02:02:40 PM,84.04,236.05,,
18,07/18/22 02:02:50 PM,84.12,235.87,,
19,07/18/22 02:03:00 PM,84.27,240.27,,
20,07/18/22 02:03:10 PM,84.43,241.64,,
21,07/18/22 02:03:20 PM,84.58,241.46,,
22,07/18/22 02:03:30 PM,84.74,241.16,,
23,07/18/22 02:03:40 PM,84.89,240.68,,
24,07/18/22 02:03:50 PM,85.05,239.08,,
25,07/18/22 02:04:00 PM,85.20,228.97,,
26,07/18/22 02:04:10 PM,85.43,594.10,,
27,07/18/22 02:04:20 PM,85.82,714.21,,
28,07/18/22 02:04:30 PM,86.05,714.21,,
29,07/18/22 02:04:40 PM,86.28,715.39,,
30,07/18/22 02:04:50 PM,86.51,714.68,,
31,07/18/22 02:05:00 PM,86.74,703.98,,
32,07/18/22 02:05:10 PM,86.98,714.21,,
33,07/18/22 02:05:20 PM,87.21,710.40,,
34,07/18/22 02:05:30 PM,87.52,717.77,,
35,07/18/22 02:05:40 PM,87.75,701.60,,
36,07/18/22 02:05:50 PM,87.90,711.83,,
37,07/18/22 02:06:00 PM,87.90,241.16,,
38,07/18/22 02:06:10 PM,88.06,425.36,,
39,07/18/22 02:06:20 PM,88.21,658.79,,
40,07/18/22 02:06:30 PM,88.44,587.92,,
41,07/18/22 02:06:40 PM,88.68,594.81,,
42,07/18/22 02:06:50 PM,88.75,386.00,,
43,07/18/22 02:07:00 PM,88.75,155.36,,
44,07/18/22 02:07:10 PM,88.98,548.44,,
45,07/18/22 02:07:20 PM,89.14,609.32,,
46,07/18/22 02:07:30 PM,89.29,479.94,,
47,07/18/22 02:07:40 PM,89.52,461.87,,
48,07/18/22 02:07:50 PM,89.52,216.01,,
49,07/18/22 02:08:00 PM,89.60,122.78,,
50,07/18/22 02:08:10 PM,89.68,416.44,,
51,07/18/22 02:08:20 PM,89.76,199.18,,
52,07/18/22 02:08:30 PM,89.91,537.02,,
53,07/18/22 02:08:40 PM,90.14,620.26,,
54,07/18/22 02:08:50 PM,90.37,631.68,,
55,07/18/22 02:09:00 PM,90.53,615.98,,
56,07/18/22 02:09:10 PM,90.61,620.26,,
57,07/18/22 02:09:20 PM,90.84,622.64,,
58,07/18/22 02:09:30 PM,90.99,604.33,,
59,07/18/22 02:09:40 PM,91.22,617.17,,
60,07/18/22 02:09:50 PM,91.30,586.97,,
61,07/18/22 02:10:00 PM,91.38,146.62,,
62,07/18/22 02:10:10 PM,91.45,319.53,,
63,07/18/22 02:10:20 PM,91.53,389.33,,
64,07/18/22 02:10:30 PM,91.76,608.13,,
65,07/18/22 02:10:40 PM,91.92,612.41,,
66,07/18/22 02:10:50 PM,92.07,628.59,,
67,07/18/22 02:11:00 PM,92.30,641.91,,
68,07/18/22 02:11:10 PM,92.46,642.38,,
69,07/18/22 02:11:20 PM,92.61,638.34,,
70,07/18/22 02:11:30 PM,92.92,602.66,,
71,07/18/22 02:11:40 PM,92.69,81.58,,
72,07/18/22 02:11:50 PM,92.84,614.08,,
73,07/18/22 02:12:00 PM,93.08,619.07,,
74,07/18/22 02:12:10 PM,93.31,652.61,,
75,07/18/22 02:12:20 PM,93.39,515.62,,
76,07/18/22 02:12:30 PM,93.54,501.58,,
77,07/18/22 02:12:40 PM,93.62,468.53,,
78,07/18/22 02:12:50 PM,93.77,494.69,,
79,07/18/22 02:13:00 PM,93.93,584.11,,
80,07/18/22 02:13:10 PM,94.08,529.89,,
81,07/18/22 02:13:20 PM,94.31,604.57,,
82,07/18/22 02:13:30 PM,94.47,597.67,,
83,07/18/22 02:13:40 PM,94.54,632.87,,
84,07/18/22 02:13:50 PM,94.70,608.37,,
85,07/18/22 02:14:00 PM,94.93,611.70,,
86,07/18/22 02:14:10 PM,95.01,595.53,,
87,07/18/22 02:14:20 PM,95.08,602.43,,
88,07/18/22 02:14:30 PM,95.24,592.67,,
89,07/18/22 02:14:40 PM,95.32,598.86,,
90,07/18/22 02:14:50 PM,95.47,608.37,,
91,07/18/22 02:15:00 PM,95.55,600.05,,
92,07/18/22 02:15:10 PM,95.62,334.15,,
93,07/18/22 02:15:20 PM,95.70,283.61,,
94,07/18/22 02:15:30 PM,95.78,526.32,,
95,07/18/22 02:15:40 PM,95.78,561.76,,
96,07/18/22 02:15:50 PM,95.86,575.31,,
97,07/18/22 02:16:00 PM,96.01,588.16,,
98,07/18/22 02:16:10 PM,96.09,587.68,,
99,07/18/22 02:16:20 PM,96.24,580.54,,
100,07/18/22 02:16:30 PM,96.24,620.26,,
101,07/18/22 02:16:40 PM,96.40,618.36,,
102,07/18/22 02:16:50 PM,96.40,629.78,,
103,07/18/22 02:17:00 PM,96.47,637.62,,
104,07/18/22 02:17:10 PM,96.63,637.15,,
105,07/18/22 02:17:20 PM,96.71,638.34,,
106,07/18/22 02:17:30 PM,96.78,646.19,,
107,07/18/22 02:17:40 PM,96.94,620.74,,
108,07/18/22 02:17:50 PM,96.94,571.98,,
109,07/18/22 02:18:00 PM,97.01,638.81,,
110,07/18/22 02:18:10 PM,97.09,650.94,,
111,07/18/22 02:18:20 PM,97.09,592.44,,
112,07/18/22 02:18:30 PM,97.17,549.63,,
113,07/18/22 02:18:40 PM,97.17,469.36,,
114,07/18/22 02:18:50 PM,97.25,467.58,,
115,07/18/22 02:19:00 PM,97.09,548.44,,
116,07/18/22 02:19:10 PM,97.32,591.96,,
117,07/18/22 02:19:20 PM,97.32,589.11,,
118,07/18/22 02:19:30 PM,97.40,600.52,,
119,07/18/22 02:19:40 PM,97.56,610.04,,
120,07/18/22 02:19:50 PM,97.56,610.51,,
121,07/18/22 02:20:00 PM,97.63,613.60,,
122,07/18/22 02:20:10 PM,97.71,601.00,,
123,07/18/22 02:20:20 PM,97.71,557.95,,
124,07/18/22 02:20:30 PM,97.79,565.56,,
125,07/18/22 02:20:40 PM,97.71,586.49,,
126,07/18/22 02:20:50 PM,97.86,576.50,,
127,07/18/22 02:21:00 PM,97.71,457.59,,
128,07/18/22 02:21:10 PM,97.71,465.79,,
129,07/18/22 02:21:20 PM,97.86,482.08,,
130,07/18/22 02:21:30 PM,97.79,540.11,,
131,07/18/22 02:21:40 PM,97.79,537.97,,
132,07/18/22 02:21:50 PM,97.94,541.06,,
133,07/18/22 02:22:00 PM,97.86,544.87,,
134,07/18/22 02:22:10 PM,97.94,549.63,,
135,07/18/22 02:22:20 PM,97.94,547.96,,
136,07/18/22 02:22:30 PM,98.02,553.67,,
137,07/18/22 02:22:40 PM,98.17,553.67,,
138,07/18/22 02:22:50 PM,98.17,547.01,,
139,07/18/22 02:23:00 PM,98.17,550.10,,
140,07/18/22 02:23:10 PM,98.33,547.72,,
141,07/18/22 02:23:20 PM,98.33,542.25,,
142,07/18/22 02:23:30 PM,98.33,536.07,,
143,07/18/22 02:23:40 PM,98.40,539.16,,
144,07/18/22 02:23:50 PM,98.56,550.82,,
145,07/18/22 02:24:00 PM,98.56,554.62,,
146,07/18/22 02:24:10 PM,98.64,561.52,,
147,07/18/22 02:24:20 PM,98.71,561.28,,
148,07/18/22 02:24:30 PM,98.79,561.76,,
149,07/18/22 02:24:40 PM,98.87,560.33,,
150,07/18/22 02:24:50 PM,98.95,561.76,,
151,07/18/22 02:25:00 PM,98.95,562.95,,
152,07/18/22 02:25:10 PM,99.02,565.56,,
153,07/18/22 02:25:20 PM,98.95,557.24,,
154,07/18/22 02:25:30 PM,99.10,575.55,,
155,07/18/22 02:25:40 PM,99.18,585.30,,
156,07/18/22 02:25:50 PM,99.18,582.92,,
157,07/18/22 02:26:00 PM,99.25,567.23,,
158,07/18/22 02:26:10 PM,99.33,572.93,,
159,07/18/22 02:26:20 PM,99.25,575.31,,
160,07/18/22 02:26:30 PM,99.25,579.59,,
161,07/18/22 02:26:40 PM,99.33,570.79,,
162,07/18/22 02:26:50 PM,99.33,570.79,,
163,07/18/22 02:27:00 PM,99.33,582.92,,
164,07/18/22 02:27:10 PM,99.33,581.97,,
165,07/18/22 02:27:20 PM,99.41,567.70,,
166,07/18/22 02:27:30 PM,99.33,573.89,,
167,07/18/22 02:27:40 PM,99.33,601.00,,
168,07/18/22 02:27:50 PM,99.33,607.18,,
169,07/18/22 02:28:00 PM,99.33,615.98,,
170,07/18/22 02:28:10 PM,99.41,627.40,,
171,07/18/22 02:28:20 PM,99.41,641.19,,
172,07/18/22 02:28:30 PM,99.49,594.10,,
173,07/18/22 02:28:40 PM,99.49,553.43,,
174,07/18/22 02:28:50 PM,99.49,538.69,,
175,07/18/22 02:29:00 PM,99.49,540.35,,
176,07/18/22 02:29:10 PM,99.56,550.34,,
177,07/18/22 02:29:20 PM,99.56,500.40,,
178,07/18/22 02:29:30 PM,99.56,507.77,,
179,07/18/22 02:29:40 PM,99.56,534.41,,
180,07/18/22 02:29:50 PM,99.56,548.20,,
181,07/18/22 02:30:00 PM,99.64,674.49,,
182,07/18/22 02:30:10 PM,99.72,653.32,,
183,07/18/22 02:30:20 PM,99.79,612.89,,
184,07/18/22 02:30:30 PM,99.72,617.17,,
185,07/18/22 02:30:40 PM,99.72,620.26,,
186,07/18/22 02:30:50 PM,99.79,611.22,,
187,07/18/22 02:31:00 PM,99.64,605.04,,
188,07/18/22 02:31:10 PM,99.64,610.51,,
189,07/18/22 02:31:20 PM,99.56,619.07,,
190,07/18/22 02:31:30 PM,99.41,626.92,,
191,07/18/22 02:31:40 PM,99.25,614.79,,
192,07/18/22 02:31:50 PM,99.25,695.42,,
193,07/18/22 02:32:00 PM,99.02,665.45,,
194,07/18/22 02:32:10 PM,98.95,661.64,,
195,07/18/22 02:32:20 PM,98.87,626.21,,
196,07/18/22 02:32:30 PM,98.64,661.17,,
197,07/18/22 02:32:40 PM,98.56,651.42,,
198,07/18/22 02:32:50 PM,98.33,626.21,,
199,07/18/22 02:33:00 PM,98.17,627.40,,
200,07/18/22 02:33:10 PM,97.94,718.96,,
201,07/18/22 02:33:20 PM,97.94,697.80,,
202,07/18/22 02:33:30 PM,97.71,630.49,,
203,07/18/22 02:33:40 PM,97.71,680.91,,
204,07/18/22 02:33:50 PM,97.63,645.47,,
205,07/18/22 02:34:00 PM,97.40,691.85,,
206,07/18/22 02:34:10 PM,97.32,659.27,,
207,07/18/22 02:34:20 PM,97.25,667.12,,
208,07/18/22 02:34:30 PM,97.09,688.76,,
209,07/18/22 02:34:40 PM,96.86,689.95,,
210,07/18/22 02:34:50 PM,96.78,663.55,,
211,07/18/22 02:35:00 PM,96.63,714.68,,
212,07/18/22 02:35:10 PM,96.47,720.86,,
213,07/18/22 02:35:20 PM,96.24,693.04,,
214,07/18/22 02:35:30 PM,96.17,726.81,,
215,07/18/22 02:35:40 PM,96.09,731.09,,
216,07/18/22 02:35:50 PM,95.93,717.06,,
217,07/18/22 02:36:00 PM,95.86,731.57,,
218,07/18/22 02:36:10 PM,95.78,761.77,,
219,07/18/22 02:36:20 PM,95.70,760.58,,
220,07/18/22 02:36:30 PM,95.55,684.71,,
221,07/18/22 02:36:40 PM,95.47,658.79,,
222,07/18/22 02:36:50 PM,95.39,575.07,,
223,07/18/22 02:37:00 PM,95.32,555.10,,
224,07/18/22 02:37:10 PM,95.16,568.89,,
225,07/18/22 02:37:20 PM,95.16,625.49,,
226,07/18/22 02:37:30 PM,95.16,650.23,,
227,07/18/22 02:37:40 PM,95.24,632.87,,
228,07/18/22 02:37:50 PM,95.24,610.27,,
229,07/18/22 02:38:00 PM,95.24,587.92,,
230,07/18/22 02:38:10 PM,95.16,576.03,,
231,07/18/22 02:38:20 PM,95.16,513.95,,
232,07/18/22 02:38:30 PM,95.24,585.78,,
233,07/18/22 02:38:40 PM,95.16,565.32,,
234,07/18/22 02:38:50 PM,95.16,547.96,,
235,07/18/22 02:39:00 PM,95.16,541.06,,
236,07/18/22 02:39:10 PM,95.16,528.94,,
237,07/18/22 02:39:20 PM,95.08,564.37,,
238,07/18/22 02:39:30 PM,95.08,584.35,,
239,07/18/22 02:39:40 PM,95.08,576.26,,
240,07/18/22 02:39:50 PM,95.08,573.17,,
241,07/18/22 02:40:00 PM,95.01,564.37,,
242,07/18/22 02:40:10 PM,95.01,539.88,,
243,07/18/22 02:40:20 PM,94.93,485.65,,
244,07/18/22 02:40:30 PM,95.01,553.43,,
245,07/18/22 02:40:40 PM,95.01,543.21,,
246,07/18/22 02:40:50 PM,94.93,532.50,,
247,07/18/22 02:41:00 PM,95.01,530.12,,
248,07/18/22 02:41:10 PM,95.01,522.04,,
249,07/18/22 02:41:20 PM,94.93,503.25,,
250,07/18/22 02:41:30 PM,94.85,500.63,,
251,07/18/22 02:41:40 PM,94.85,499.68,,
252,07/18/22 02:41:50 PM,94.85,502.06,,
253,07/18/22 02:42:00 PM,94.78,489.46,,
254,07/18/22 02:42:10 PM,94.78,515.14,,
255,07/18/22 02:42:20 PM,94.78,540.59,,
256,07/18/22 02:42:30 PM,94.85,559.85,,
257,07/18/22 02:42:40 PM,94.85,559.38,,
258,07/18/22 02:42:50 PM,94.78,583.64,,
259,07/18/22 02:43:00 PM,94.93,605.04,,
260,07/18/22 02:43:10 PM,95.01,604.57,,
261,07/18/22 02:43:20 PM,94.93,368.76,,
262,07/18/22 02:43:30 PM,94.85,401.34,,
263,07/18/22 02:43:40 PM,94.93,370.90,,
264,07/18/22 02:43:50 PM,94.85,339.62,,
265,07/18/22 02:44:00 PM,94.70,313.46,,
266,07/18/22 02:44:10 PM,94.70,305.97,,
267,07/18/22 02:44:20 PM,94.62,312.15,,
268,07/18/22 02:44:30 PM,94.54,306.80,,
269,07/18/22 02:44:40 PM,94.47,315.84,,
270,07/18/22 02:44:50 PM,94.47,317.86,,
271,07/18/22 02:45:00 PM,94.31,313.10,,
272,07/18/22 02:45:10 PM,94.31,301.33,,
273,07/18/22 02:45:20 PM,94.31,293.72,,
274,07/18/22 02:45:30 PM,94.23,296.57,,
275,07/18/22 02:45:40 PM,94.08,296.34,,
276,07/18/22 02:45:50 PM,94.16,295.39,,
277,07/18/22 02:46:00 PM,94.16,300.26,,
278,07/18/22 02:46:10 PM,94.08,342.36,,
279,07/18/22 02:46:20 PM,94.16,350.09,,
280,07/18/22 02:46:30 PM,94.08,341.41,,
281,07/18/22 02:46:40 PM,94.08,314.89,,
282,07/18/22 02:46:50 PM,94.08,294.91,,
283,07/18/22 02:47:00 PM,93.93,300.26,,
284,07/18/22 02:47:10 PM,93.93,296.69,,
285,07/18/22 02:47:20 PM,93.93,308.47,,
286,07/18/22 02:47:30 PM,93.93,342.60,,
287,07/18/22 02:47:40 PM,93.93,352.82,,
288,07/18/22 02:47:50 PM,93.93,337.48,,
289,07/18/22 02:48:00 PM,93.93,307.04,,
290,07/18/22 02:48:10 PM,93.85,292.89,,
291,07/18/22 02:48:20 PM,93.77,295.03,,
292,07/18/22 02:48:30 PM,93.69,291.58,,
293,07/18/22 02:48:40 PM,93.77,297.76,,
294,07/18/22 02:48:50 PM,93.77,339.86,,
295,07/18/22 02:49:00 PM,93.77,359.72,,
296,07/18/22 02:49:10 PM,93.85,335.94,,
297,07/18/22 02:49:20 PM,93.77,273.15,,
298,07/18/22 02:49:30 PM,93.69,283.02,,
299,07/18/22 02:49:40 PM,93.62,303.71,,
300,07/18/22 02:49:50 PM,93.54,295.62,,
301,07/18/22 02:50:00 PM,93.54,294.43,,
302,07/18/22 02:50:10 PM,93.62,305.73,,
303,07/18/22 02:50:20 PM,93.54,314.89,,
304,07/18/22 02:50:30 PM,93.46,303.35,,
305,07/18/22 02:50:40 PM,93.46,289.80,,
306,07/18/22 02:50:50 PM,93.39,282.78,,
307,07/18/22 02:51:00 PM,93.39,284.21,,
308,07/18/22 02:51:10 PM,93.39,288.61,,
309,07/18/22 02:51:20 PM,93.39,295.98,,
310,07/18/22 02:51:30 PM,93.39,330.23,,
311,07/18/22 02:51:40 PM,93.46,332.73,,
312,07/18/22 02:51:50 PM,93.46,321.78,,
313,07/18/22 02:52:00 PM,93.39,324.88,,
314,07/18/22 02:52:10 PM,93.23,314.89,,
315,07/18/22 02:52:20 PM,93.31,305.37,,
316,07/18/22 02:52:30 PM,93.31,291.82,,
317,07/18/22 02:52:40 PM,93.23,285.52,,
318,07/18/22 02:52:50 PM,93.15,293.25,,
319,07/18/22 02:53:00 PM,93.23,292.06,,
320,07/18/22 02:53:10 PM,93.31,308.59,,
321,07/18/22 02:53:20 PM,93.31,343.55,,
322,07/18/22 02:53:30 PM,93.39,361.86,,
