"Plot Title: 21407808"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407808, SEN S/N: 21407808)","Intensity, lum/ft² (LGR S/N: 21407808, SEN S/N: 21407808)","Stopped (LGR S/N: 21407808)","End Of File (LGR S/N: 21407808)"
1,07/18/22 02:00:00 PM,83.96,2082.45,,
2,07/18/22 02:00:10 PM,84.51,2071.03,,
3,07/18/22 02:00:20 PM,84.97,2078.64,,
4,07/18/22 02:00:30 PM,85.59,2034.88,,
5,07/18/22 02:00:40 PM,86.05,1543.05,,
6,07/18/22 02:00:50 PM,86.51,1544.95,,
7,07/18/22 02:01:00 PM,86.82,1493.10,,
8,07/18/22 02:01:10 PM,87.21,1468.84,,
9,07/18/22 02:01:20 PM,87.59,344.85,,
10,07/18/22 02:01:30 PM,87.59,76.70,,
11,07/18/22 02:01:40 PM,87.52,75.69,,
12,07/18/22 02:01:50 PM,87.59,80.12,,
13,07/18/22 02:02:00 PM,87.59,80.12,,
14,07/18/22 02:02:10 PM,87.59,78.37,,
15,07/18/22 02:02:20 PM,87.59,79.88,,
16,07/18/22 02:02:30 PM,87.59,80.03,,
17,07/18/22 02:02:40 PM,87.67,81.46,,
18,07/18/22 02:02:50 PM,87.67,82.08,,
19,07/18/22 02:03:00 PM,87.67,87.79,,
20,07/18/22 02:03:10 PM,87.83,91.18,,
21,07/18/22 02:03:20 PM,87.83,94.75,,
22,07/18/22 02:03:30 PM,87.90,89.69,,
23,07/18/22 02:03:40 PM,87.98,92.52,,
24,07/18/22 02:03:50 PM,88.06,92.46,,
25,07/18/22 02:04:00 PM,88.06,94.66,,
26,07/18/22 02:04:10 PM,88.44,2520.05,,
27,07/18/22 02:04:20 PM,89.45,3135.56,,
28,07/18/22 02:04:30 PM,90.22,3116.53,,
29,07/18/22 02:04:40 PM,90.84,3116.53,,
30,07/18/22 02:04:50 PM,91.53,3115.58,,
31,07/18/22 02:05:00 PM,92.07,3130.80,,
32,07/18/22 02:05:10 PM,92.69,3147.93,,
33,07/18/22 02:05:20 PM,93.31,3159.34,,
34,07/18/22 02:05:30 PM,93.69,3176.47,,
35,07/18/22 02:05:40 PM,94.16,3181.22,,
36,07/18/22 02:05:50 PM,94.62,3193.59,,
37,07/18/22 02:06:00 PM,95.01,3054.70,,
38,07/18/22 02:06:10 PM,95.47,3047.09,,
39,07/18/22 02:06:20 PM,95.86,3028.06,,
40,07/18/22 02:06:30 PM,96.09,2922.46,,
41,07/18/22 02:06:40 PM,96.55,3030.91,,
42,07/18/22 02:06:50 PM,96.94,2941.49,,
43,07/18/22 02:07:00 PM,96.94,828.60,,
44,07/18/22 02:07:10 PM,96.94,2542.89,,
45,07/18/22 02:07:20 PM,97.09,1277.15,,
46,07/18/22 02:07:30 PM,96.94,3039.48,,
47,07/18/22 02:07:40 PM,97.40,2814.96,,
48,07/18/22 02:07:50 PM,97.94,2706.51,,
49,07/18/22 02:08:00 PM,98.25,2385.92,,
50,07/18/22 02:08:10 PM,98.48,2417.31,,
51,07/18/22 02:08:20 PM,98.71,2427.78,,
52,07/18/22 02:08:30 PM,98.95,2435.39,,
53,07/18/22 02:08:40 PM,99.33,2439.19,,
54,07/18/22 02:08:50 PM,99.49,2439.19,,
55,07/18/22 02:09:00 PM,99.79,2434.43,,
56,07/18/22 02:09:10 PM,100.03,2443.00,,
57,07/18/22 02:09:20 PM,100.41,2433.48,,
58,07/18/22 02:09:30 PM,100.34,2332.64,,
59,07/18/22 02:09:40 PM,100.64,2422.07,,
60,07/18/22 02:09:50 PM,100.95,2412.55,,
61,07/18/22 02:10:00 PM,100.95,2299.35,,
62,07/18/22 02:10:10 PM,100.72,250.55,,
63,07/18/22 02:10:20 PM,100.41,359.96,,
64,07/18/22 02:10:30 PM,100.57,2423.97,,
65,07/18/22 02:10:40 PM,101.03,2422.07,,
66,07/18/22 02:10:50 PM,101.34,2418.26,,
67,07/18/22 02:11:00 PM,101.65,2436.34,,
68,07/18/22 02:11:10 PM,101.96,2433.48,,
69,07/18/22 02:11:20 PM,102.27,2423.02,,
70,07/18/22 02:11:30 PM,102.50,2433.48,,
