"Plot Title: 21407814"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407814, SEN S/N: 21407814)","Intensity, lum/ft² (LGR S/N: 21407814, SEN S/N: 21407814)","Stopped (LGR S/N: 21407814)","End Of File (LGR S/N: 21407814)"
1,07/18/22 02:00:00 PM,80.10,23.06,,
2,07/18/22 02:00:10 PM,80.26,23.14,,
3,07/18/22 02:00:20 PM,80.26,23.21,,
4,07/18/22 02:00:30 PM,80.34,23.14,,
5,07/18/22 02:00:40 PM,80.41,20.58,,
6,07/18/22 02:00:50 PM,80.49,20.43,,
7,07/18/22 02:01:00 PM,80.49,20.28,,
8,07/18/22 02:01:10 PM,80.64,20.13,,
9,07/18/22 02:01:20 PM,80.80,8.03,,
10,07/18/22 02:01:30 PM,80.80,4.87,,
11,07/18/22 02:01:40 PM,80.80,4.59,,
12,07/18/22 02:01:50 PM,80.88,4.50,,
13,07/18/22 02:02:00 PM,81.03,4.44,,
14,07/18/22 02:02:10 PM,81.03,4.35,,
15,07/18/22 02:02:20 PM,81.03,4.28,,
16,07/18/22 02:02:30 PM,81.18,4.27,,
17,07/18/22 02:02:40 PM,81.26,4.25,,
18,07/18/22 02:02:50 PM,81.34,4.18,,
19,07/18/22 02:03:00 PM,81.34,4.24,,
20,07/18/22 02:03:10 PM,81.42,4.24,,
21,07/18/22 02:03:20 PM,81.65,4.23,,
22,07/18/22 02:03:30 PM,81.73,4.16,,
23,07/18/22 02:03:40 PM,81.80,4.16,,
24,07/18/22 02:03:50 PM,81.96,4.07,,
25,07/18/22 02:04:00 PM,81.96,3.99,,
26,07/18/22 02:04:10 PM,82.11,37.47,,
27,07/18/22 02:04:20 PM,82.27,25.77,,
28,07/18/22 02:04:30 PM,82.27,25.69,,
29,07/18/22 02:04:40 PM,82.42,25.84,,
30,07/18/22 02:04:50 PM,82.57,25.99,,
31,07/18/22 02:05:00 PM,82.73,26.06,,
32,07/18/22 02:05:10 PM,82.73,26.51,,
33,07/18/22 02:05:20 PM,82.96,26.59,,
34,07/18/22 02:05:30 PM,83.12,26.98,,
35,07/18/22 02:05:40 PM,83.19,26.90,,
36,07/18/22 02:05:50 PM,83.27,27.42,,
37,07/18/22 02:06:00 PM,83.35,18.47,,
38,07/18/22 02:06:10 PM,83.50,26.06,,
39,07/18/22 02:06:20 PM,83.58,31.91,,
40,07/18/22 02:06:30 PM,83.73,28.70,,
41,07/18/22 02:06:40 PM,83.81,32.29,,
42,07/18/22 02:06:50 PM,84.04,27.72,,
43,07/18/22 02:07:00 PM,83.96,5.29,,
44,07/18/22 02:07:10 PM,84.12,16.68,,
45,07/18/22 02:07:20 PM,84.27,21.49,,
46,07/18/22 02:07:30 PM,84.35,18.49,,
47,07/18/22 02:07:40 PM,84.43,18.63,,
48,07/18/22 02:07:50 PM,84.66,8.12,,
49,07/18/22 02:08:00 PM,84.74,21.25,,
50,07/18/22 02:08:10 PM,84.66,20.98,,
51,07/18/22 02:08:20 PM,84.89,15.59,,
52,07/18/22 02:08:30 PM,84.97,20.75,,
53,07/18/22 02:08:40 PM,85.12,22.77,,
54,07/18/22 02:08:50 PM,85.28,22.92,,
55,07/18/22 02:09:00 PM,85.35,22.77,,
56,07/18/22 02:09:10 PM,85.43,22.92,,
57,07/18/22 02:09:20 PM,85.51,22.92,,
58,07/18/22 02:09:30 PM,85.59,22.18,,
59,07/18/22 02:09:40 PM,85.66,22.77,,
60,07/18/22 02:09:50 PM,85.82,22.03,,
61,07/18/22 02:10:00 PM,85.90,14.05,,
62,07/18/22 02:10:10 PM,85.97,4.79,,
63,07/18/22 02:10:20 PM,86.13,5.98,,
64,07/18/22 02:10:30 PM,86.13,22.70,,
65,07/18/22 02:10:40 PM,86.28,23.07,,
66,07/18/22 02:10:50 PM,86.44,23.14,,
67,07/18/22 02:11:00 PM,86.44,23.37,,
68,07/18/22 02:11:10 PM,86.59,23.23,,
69,07/18/22 02:11:20 PM,86.74,23.38,,
70,07/18/22 02:11:30 PM,86.82,22.62,,
71,07/18/22 02:11:40 PM,86.90,3.29,,
72,07/18/22 02:11:50 PM,86.98,22.55,,
73,07/18/22 02:12:00 PM,87.05,22.40,,
74,07/18/22 02:12:10 PM,87.21,21.12,,
75,07/18/22 02:12:20 PM,87.29,95.99,,
76,07/18/22 02:12:30 PM,87.44,84.70,,
77,07/18/22 02:12:40 PM,87.52,54.28,,
78,07/18/22 02:12:50 PM,87.67,65.67,,
79,07/18/22 02:13:00 PM,87.83,42.50,,
80,07/18/22 02:13:10 PM,87.90,27.57,,
81,07/18/22 02:13:20 PM,87.98,24.36,,
82,07/18/22 02:13:30 PM,88.13,23.46,,
83,07/18/22 02:13:40 PM,88.21,24.20,,
84,07/18/22 02:13:50 PM,88.37,26.61,,
85,07/18/22 02:14:00 PM,88.44,81.87,,
86,07/18/22 02:14:10 PM,88.52,85.44,,
87,07/18/22 02:14:20 PM,88.75,87.16,,
88,07/18/22 02:14:30 PM,88.91,86.27,,
89,07/18/22 02:14:40 PM,88.91,85.53,,
90,07/18/22 02:14:50 PM,89.14,81.43,,
91,07/18/22 02:15:00 PM,89.22,75.10,,
92,07/18/22 02:15:10 PM,89.29,73.55,,
93,07/18/22 02:15:20 PM,89.45,72.57,,
94,07/18/22 02:15:30 PM,89.52,75.04,,
95,07/18/22 02:15:40 PM,89.60,76.97,,
96,07/18/22 02:15:50 PM,89.76,77.27,,
97,07/18/22 02:16:00 PM,89.91,77.47,,
98,07/18/22 02:16:10 PM,90.14,78.31,,
99,07/18/22 02:16:20 PM,90.14,74.05,,
100,07/18/22 02:16:30 PM,90.37,41.90,,
101,07/18/22 02:16:40 PM,90.37,37.70,,
102,07/18/22 02:16:50 PM,90.53,31.62,,
103,07/18/22 02:17:00 PM,90.61,29.69,,
104,07/18/22 02:17:10 PM,90.68,27.81,,
105,07/18/22 02:17:20 PM,90.76,27.96,,
106,07/18/22 02:17:30 PM,90.76,27.13,,
107,07/18/22 02:17:40 PM,90.91,28.41,,
108,07/18/22 02:17:50 PM,90.99,28.03,,
109,07/18/22 02:18:00 PM,91.15,23.38,,
110,07/18/22 02:18:10 PM,91.22,20.30,,
111,07/18/22 02:18:20 PM,91.22,42.27,,
112,07/18/22 02:18:30 PM,91.38,18.80,,
113,07/18/22 02:18:40 PM,91.38,16.98,,
114,07/18/22 02:18:50 PM,91.53,16.57,,
