"Plot Title: 20983766"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983766, SEN S/N: 20983766)","Intensity, lum/ft² (LGR S/N: 20983766, SEN S/N: 20983766)","Stopped (LGR S/N: 20983766)","End Of File (LGR S/N: 20983766)"
1,09/10/22 07:00:00 AM,81.11,0.74,,
2,09/10/22 07:00:20 AM,81.11,0.80,,
3,09/10/22 07:00:40 AM,81.11,0.52,,
4,09/10/22 07:01:00 AM,81.11,0.50,,
5,09/10/22 07:01:20 AM,81.11,0.71,,
6,09/10/22 07:01:40 AM,81.11,1.17,,
7,09/10/22 07:02:00 AM,81.11,1.82,,
8,09/10/22 07:02:20 AM,81.18,2.18,,
9,09/10/22 07:02:40 AM,81.18,1.92,,
10,09/10/22 07:03:00 AM,81.18,2.20,,
11,09/10/22 07:03:20 AM,81.11,2.16,,
12,09/10/22 07:03:40 AM,81.11,2.29,,
13,09/10/22 07:04:00 AM,81.18,2.64,,
14,09/10/22 07:04:20 AM,81.18,2.61,,
15,09/10/22 07:04:40 AM,81.11,5.10,,
16,09/10/22 07:05:00 AM,81.11,5.40,,
17,09/10/22 07:05:20 AM,81.11,5.59,,
18,09/10/22 07:05:40 AM,81.18,5.88,,
19,09/10/22 07:06:00 AM,81.11,7.81,,
20,09/10/22 07:06:20 AM,81.11,6.71,,
21,09/10/22 07:06:40 AM,81.11,7.52,,
22,09/10/22 07:07:00 AM,81.11,7.81,,
23,09/10/22 07:07:20 AM,81.11,26.37,,
24,09/10/22 07:07:40 AM,81.11,38.34,,
25,09/10/22 07:08:00 AM,81.03,30.31,,
26,09/10/22 07:08:20 AM,81.03,28.73,,
27,09/10/22 07:08:40 AM,80.95,33.97,,
28,09/10/22 07:09:00 AM,80.88,38.32,,
29,09/10/22 07:09:20 AM,80.88,14.37,,
30,09/10/22 07:09:40 AM,80.72,8.93,,
31,09/10/22 07:10:00 AM,80.80,13.10,,
32,09/10/22 07:10:20 AM,80.72,15.04,,
33,09/10/22 07:10:40 AM,80.72,20.48,,
34,09/10/22 07:11:00 AM,80.80,37.15,,
35,09/10/22 07:11:20 AM,80.80,38.17,,
36,09/10/22 07:11:40 AM,80.72,36.66,,
37,09/10/22 07:12:00 AM,80.72,33.70,,
38,09/10/22 07:12:20 AM,80.64,36.22,,
39,09/10/22 07:12:40 AM,80.57,36.88,,
40,09/10/22 07:13:00 AM,80.57,34.59,,
41,09/10/22 07:13:20 AM,80.49,29.24,,
42,09/10/22 07:13:40 AM,80.49,43.14,,
43,09/10/22 07:14:00 AM,80.41,46.05,,
44,09/10/22 07:14:20 AM,80.49,37.00,,
45,09/10/22 07:14:40 AM,80.57,50.00,,
46,09/10/22 07:15:00 AM,80.49,35.26,,
47,09/10/22 07:15:20 AM,80.49,22.94,,
48,09/10/22 07:15:40 AM,80.49,22.71,,
49,09/10/22 07:16:00 AM,80.41,25.24,,
50,09/10/22 07:16:20 AM,80.34,37.87,,
51,09/10/22 07:16:40 AM,80.34,36.63,,
52,09/10/22 07:17:00 AM,80.41,34.84,,
53,09/10/22 07:17:20 AM,80.34,29.10,,
54,09/10/22 07:17:40 AM,80.26,32.82,,
55,09/10/22 07:18:00 AM,80.26,38.71,,
