Plot Title: 21407814,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 21407814, SEN S/N: 21407814)","Intensity, lum/ft² (LGR S/N: 21407814, SEN S/N: 21407814)",Stopped (LGR S/N: 21407814),End Of File (LGR S/N: 21407814)
1,11/9/2022 12:30,86.2,115.35,,
2,11/9/2022 12:30,86.2,55.7,,
3,11/9/2022 12:30,86.13,200.79,,
4,11/9/2022 12:31,86.36,322.5,,
5,11/9/2022 12:31,86.2,246.04,,
6,11/9/2022 12:31,86.28,238.43,,
7,11/9/2022 12:32,86.28,207.92,,
8,11/9/2022 12:32,86.28,210.78,,
9,11/9/2022 12:32,86.2,234.38,,
10,11/9/2022 12:33,86.13,242.88,,
11,11/9/2022 12:33,86.13,213.45,,
12,11/9/2022 12:33,85.97,231.59,,
13,11/9/2022 12:34,85.97,278.98,,
14,11/9/2022 12:34,85.9,260.07,,
15,11/9/2022 12:34,85.97,467.58,,
16,11/9/2022 12:35,86.05,419.41,,
17,11/9/2022 12:35,86.13,422.15,,
18,11/9/2022 12:35,86.28,426.31,,
19,11/9/2022 12:36,86.13,76.52,,
20,11/9/2022 12:36,86.05,58.49,,
21,11/9/2022 12:36,85.97,55.99,,
22,11/9/2022 12:37,85.97,177.42,,
23,11/9/2022 12:37,86.13,390.52,,
24,11/9/2022 12:37,86.36,326.3,,
25,11/9/2022 12:38,86.44,354.61,,
26,11/9/2022 12:38,86.44,260.42,,
27,11/9/2022 12:38,86.59,311.08,,
28,11/9/2022 12:39,86.59,286.11,,
29,11/9/2022 12:39,86.74,1950.21,,
30,11/9/2022 12:39,87.36,2716.03,,
31,11/9/2022 12:40,87.83,2371.65,,
32,11/9/2022 12:40,88.29,839.54,,
33,11/9/2022 12:40,88.6,2884.41,,
34,11/9/2022 12:41,89.76,3303.94,,
35,11/9/2022 12:41,89.83,724.67,,
36,11/9/2022 12:41,89.91,730.62,,
37,11/9/2022 12:42,90.14,811,,
38,11/9/2022 12:42,90.45,670.44,,
