Plot Title: 21407817,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 21407817, SEN S/N: 21407817)","Intensity, lum/ft² (LGR S/N: 21407817, SEN S/N: 21407817)",Stopped (LGR S/N: 21407817),End Of File (LGR S/N: 21407817)
1,11/9/2022 12:30,89.29,190.8,,
2,11/9/2022 12:30,89.14,157.09,,
3,11/9/2022 12:30,88.98,613.6,,
4,11/9/2022 12:31,89.22,1180.12,,
5,11/9/2022 12:31,89.37,965.35,,
6,11/9/2022 12:31,89.37,985.57,,
7,11/9/2022 12:32,89.22,1023.62,,
8,11/9/2022 12:32,89.22,1008.4,,
9,11/9/2022 12:32,89.14,940.86,,
10,11/9/2022 12:33,89.22,982.24,,
11,11/9/2022 12:33,88.98,892.34,,
12,11/9/2022 12:33,88.75,906.61,,
13,11/9/2022 12:34,88.75,1095.92,,
14,11/9/2022 12:34,88.6,1026,,
15,11/9/2022 12:34,89.29,1990.17,,
16,11/9/2022 12:35,89.29,1874.58,,
17,11/9/2022 12:35,89.45,1585.86,,
18,11/9/2022 12:35,90.06,1921.2,,
19,11/9/2022 12:36,89.6,176.11,,
20,11/9/2022 12:36,89.29,153.28,,
21,11/9/2022 12:36,88.91,148.11,,
22,11/9/2022 12:37,88.83,684.95,,
23,11/9/2022 12:37,89.14,1293.8,,
24,11/9/2022 12:37,89.37,1231.01,,
25,11/9/2022 12:38,89.52,1214.36,,
26,11/9/2022 12:38,89.68,1058.82,,
27,11/9/2022 12:38,89.83,1132.07,,
28,11/9/2022 12:39,89.91,1128.74,,
29,11/9/2022 12:39,90.14,1526.87,,
30,11/9/2022 12:39,90.22,1953.07,,
31,11/9/2022 12:40,90.61,1728.08,,
32,11/9/2022 12:40,91.22,3337.24,,
33,11/9/2022 12:40,91.76,2477.24,,
34,11/9/2022 12:41,92.23,1935.47,,
35,11/9/2022 12:41,92.77,2618.04,,
36,11/9/2022 12:41,93.23,2663.7,,
37,11/9/2022 12:42,93.69,3251.62,,
38,11/9/2022 12:42,94.08,2303.15,,
39,11/9/2022 12:42,94.39,2187.09,,
40,11/9/2022 12:43,94.7,3745.36,,
41,11/9/2022 12:43,94.47,512.76,,
42,11/9/2022 12:43,94,586.73,,
43,11/9/2022 12:44,93.77,728.24,,
44,11/9/2022 12:44,93.77,1133.5,,
45,11/9/2022 12:44,94.23,1515.46,,
46,11/9/2022 12:45,94.78,2149.99,,
47,11/9/2022 12:45,95.16,2024.41,,
48,11/9/2022 12:45,95.47,2255.59,,
49,11/9/2022 12:46,95.55,1753.29,,
50,11/9/2022 12:46,95.7,2015.85,,
