Plot Title: 20983687,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983687, SEN S/N: 20983687)","Intensity, lum/ft² (LGR S/N: 20983687, SEN S/N: 20983687)",Stopped (LGR S/N: 20983687),End Of File (LGR S/N: 20983687)
1,11/09/22 12:30:00 PM,85.05,77.21,,
2,11/09/22 12:30:20 PM,84.97,55.49,,
3,11/09/22 12:30:40 PM,84.97,131.16,,
4,11/09/22 12:31:00 PM,85.12,208.28,,
5,11/09/22 12:31:20 PM,85.05,181.41,,
6,11/09/22 12:31:40 PM,85.12,177.06,,
7,11/09/22 12:32:00 PM,85.12,158.51,,
8,11/09/22 12:32:20 PM,85.05,159.58,,
9,11/09/22 12:32:40 PM,85.12,173.85,,
10,11/09/22 12:33:00 PM,85.2,178.97,,
11,11/09/22 12:33:20 PM,85.12,157.5,,
12,11/09/22 12:33:40 PM,85.05,170.17,,
13,11/09/22 12:34:00 PM,84.97,194.78,,
14,11/09/22 12:34:20 PM,85.05,183.96,,
15,11/09/22 12:34:40 PM,85.05,415.25,,
16,11/09/22 12:35:00 PM,85.28,540.11,,
17,11/09/22 12:35:20 PM,85.43,542.49,,
18,11/09/22 12:35:40 PM,85.66,567.7,,
19,11/09/22 12:36:00 PM,85.59,72.92,,
20,11/09/22 12:36:20 PM,85.43,57.85,,
21,11/09/22 12:36:40 PM,85.35,54.69,,
22,11/09/22 12:37:00 PM,85.51,220.35,,
23,11/09/22 12:37:20 PM,85.74,1996.83,,
24,11/09/22 12:37:40 PM,86.13,842.63,,
25,11/09/22 12:38:00 PM,86.51,786.74,,
26,11/09/22 12:38:20 PM,86.67,624.07,,
27,11/09/22 12:38:40 PM,86.82,554.38,,
28,11/09/22 12:39:00 PM,87.05,514.67,,
29,11/09/22 12:39:20 PM,87.29,806.01,,
30,11/09/22 12:39:40 PM,87.29,692.09,,
31,11/09/22 12:40:00 PM,87.59,772.71,,
32,11/09/22 12:40:20 PM,87.83,597.67,,
33,11/09/22 12:40:40 PM,87.98,637.86,,
34,11/09/22 12:41:00 PM,88.21,658.79,,
35,11/09/22 12:41:20 PM,88.29,586.73,,
36,11/09/22 12:41:40 PM,88.37,587.68,,
37,11/09/22 12:42:00 PM,88.44,593.39,,
38,11/09/22 12:42:20 PM,88.6,577.69,,
39,11/09/22 12:42:40 PM,88.6,528.22,,
40,11/09/22 12:43:00 PM,88.52,333.2,,
41,11/09/22 12:43:20 PM,88.37,177.72,,
42,11/09/22 12:43:40 PM,88.21,133.96,,
43,11/09/22 12:44:00 PM,88.13,141.75,,
44,11/09/22 12:44:20 PM,88.13,200.85,,
45,11/09/22 12:44:40 PM,88.29,479.23,,
46,11/09/22 12:45:00 PM,88.52,566.75,,
47,11/09/22 12:45:20 PM,88.52,552.48,,
48,11/09/22 12:45:40 PM,88.52,581.26,,
49,11/09/22 12:46:00 PM,88.44,510.62,,
50,11/09/22 12:46:20 PM,88.29,553.43,,
51,11/09/22 12:46:40 PM,88.21,548.91,,
52,11/09/22 12:47:00 PM,88.06,509.43,,
53,11/09/22 12:47:20 PM,87.98,470.31,,
54,11/09/22 12:47:40 PM,87.9,521.32,,
55,11/09/22 12:48:00 PM,87.83,522.75,,
56,11/09/22 12:48:20 PM,87.83,499.68,,
57,11/09/22 12:48:40 PM,87.67,495.88,,
58,11/09/22 12:49:00 PM,87.59,496.35,,
59,11/09/22 12:49:20 PM,87.52,487.32,,
60,11/09/22 12:49:40 PM,87.52,497.78,,
61,11/09/22 12:50:00 PM,87.44,497.3,,
62,11/09/22 12:50:20 PM,87.29,435.23,,
63,11/09/22 12:50:40 PM,87.13,482.2,,
64,11/09/22 12:51:00 PM,86.98,462.22,,
65,11/09/22 12:51:20 PM,86.9,431.07,,
66,11/09/22 12:51:40 PM,86.9,342.24,,
67,11/09/22 12:52:00 PM,86.74,308.59,,
68,11/09/22 12:52:20 PM,86.82,310.84,,
69,11/09/22 12:52:40 PM,86.74,307.52,,
70,11/09/22 12:53:00 PM,86.59,334.15,,
71,11/09/22 12:53:20 PM,86.51,422.03,,
72,11/09/22 12:53:40 PM,86.59,456.16,,
73,11/09/22 12:54:00 PM,86.51,474.71,,
