Plot Title: 20983688,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983688, SEN S/N: 20983688)","Intensity, lum/ft² (LGR S/N: 20983688, SEN S/N: 20983688)",Stopped (LGR S/N: 20983688),End Of File (LGR S/N: 20983688)
114,11/09/22 1:07:40 PM,87.59,1026.95,,
115,11/09/22 1:08:00 PM,87.44,1012.21,,
116,11/09/22 1:08:20 PM,87.05,1075.95,,
117,11/09/22 1:08:40 PM,86.74,1136.36,,
118,11/09/22 1:09:00 PM,86.74,2468.68,,
119,11/09/22 1:09:20 PM,86.36,1060.25,,
120,11/09/22 1:09:40 PM,86.05,967.73,,
121,11/09/22 1:10:00 PM,85.97,1091.64,,
122,11/09/22 1:10:20 PM,85.66,1007.93,,
123,11/09/22 1:10:40 PM,85.66,1130.17,,
124,11/09/22 1:11:00 PM,85.59,1080.23,,
125,11/09/22 1:11:20 PM,86.05,2413.51,,
126,11/09/22 1:11:40 PM,86.82,2458.22,,
127,11/09/22 1:12:00 PM,87.36,2553.35,,
128,11/09/22 1:12:20 PM,87.75,2645.63,,
129,11/09/22 1:12:40 PM,88.13,2695.1,,
130,11/09/22 1:13:00 PM,88.37,2605.67,,
131,11/09/22 1:13:20 PM,88.68,2585.7,,
132,11/09/22 1:13:40 PM,88.91,2662.75,,
133,11/09/22 1:14:00 PM,89.06,2589.5,,
134,11/09/22 1:14:20 PM,88.6,977.01,,
135,11/09/22 1:14:40 PM,88.06,1107.82,,
136,11/09/22 1:15:00 PM,87.59,997.46,,
137,11/09/22 1:15:20 PM,87.67,2340.25,,
138,11/09/22 1:15:40 PM,88.21,2408.75,,
139,11/09/22 1:16:00 PM,88.52,2425.87,,
140,11/09/22 1:16:20 PM,87.9,964.64,,
141,11/09/22 1:16:40 PM,87.44,893.05,,
142,11/09/22 1:17:00 PM,86.98,832.88,,
143,11/09/22 1:17:20 PM,86.51,840.02,,
144,11/09/22 1:17:40 PM,86.2,876.64,,
145,11/09/22 1:18:00 PM,85.82,845.49,,
146,11/09/22 1:18:20 PM,85.51,825.03,,
147,11/09/22 1:18:40 PM,85.35,810.53,,
148,11/09/22 1:19:00 PM,85.2,2256.54,,
149,11/09/22 1:19:20 PM,85.28,994.13,,
150,11/09/22 1:19:40 PM,85.97,2576.18,,
151,11/09/22 1:20:00 PM,86.05,2523.86,,
152,11/09/22 1:20:20 PM,86.74,2452.51,,
153,11/09/22 1:20:40 PM,87.59,2848.26,,
154,11/09/22 1:21:00 PM,87.83,3009.03,,
155,11/09/22 1:21:20 PM,86.74,575.07,,
156,11/09/22 1:21:40 PM,85.9,574.12,,
157,11/09/22 1:22:00 PM,85.74,3342.95,,
158,11/09/22 1:22:20 PM,85.43,2934.83,,
159,11/09/22 1:22:40 PM,85.43,3205.96,,
160,11/09/22 1:23:00 PM,85.59,3465.67,,
161,11/09/22 1:23:20 PM,85.51,4807.99,,
162,11/09/22 1:23:40 PM,86.36,5667.98,,
163,11/09/22 1:24:00 PM,86.36,817.19,,
164,11/09/22 1:24:20 PM,86.74,5392.1,,
165,11/09/22 1:24:40 PM,85.59,454.02,,
166,11/09/22 1:25:00 PM,85.2,2802.6,,
167,11/09/22 1:25:20 PM,85.05,2307.91,,
168,11/09/22 1:25:40 PM,87.36,4944.98,,
169,11/09/22 1:26:00 PM,85.59,1098.3,,
170,11/09/22 1:26:20 PM,84.97,667.83,,
171,11/09/22 1:26:40 PM,84.43,88.8,,
172,11/09/22 1:27:00 PM,84.04,94.54,,
173,11/09/22 1:27:20 PM,83.89,323.93,,
174,11/09/22 1:27:40 PM,83.73,836.45,,
175,11/09/22 1:28:00 PM,83.73,1697.64,,
176,11/09/22 1:28:20 PM,83.89,1247.18,,
177,11/09/22 1:28:40 PM,83.96,1883.14,,
178,11/09/22 1:29:00 PM,83.96,2090.06,,
179,11/09/22 1:29:20 PM,84.04,2560.96,,
180,11/09/22 1:29:40 PM,84.04,1671.47,,
181,11/09/22 1:30:00 PM,84.12,2548.59,,
182,11/09/22 1:30:20 PM,84.2,1841.29,,
183,11/09/22 1:30:40 PM,84.2,1661.49,,
184,11/09/22 1:31:00 PM,84.12,2008.24,,
185,11/09/22 1:31:20 PM,84.2,2104.33,,
186,11/09/22 1:31:40 PM,84.2,1702.87,,
187,11/09/22 1:32:00 PM,84.04,1736.64,,
188,11/09/22 1:32:20 PM,83.96,1734.26,,
189,11/09/22 1:32:40 PM,84.04,1671.95,,
190,11/09/22 1:33:00 PM,84.2,2697.95,,
191,11/09/22 1:33:20 PM,84.12,2108.13,,
192,11/09/22 1:33:40 PM,84.2,2477.24,,
193,11/09/22 1:34:00 PM,84.2,1777.07,,
194,11/09/22 1:34:20 PM,84.2,2126.21,,
195,11/09/22 1:34:40 PM,84.2,2167.11,,
196,11/09/22 1:35:00 PM,84.27,2389.72,,
197,11/09/22 1:35:20 PM,84.35,2829.23,,
198,11/09/22 1:35:40 PM,84.35,2453.46,,
199,11/09/22 1:36:00 PM,84.35,2095.76,,
200,11/09/22 1:36:20 PM,84.35,2279.37,,
201,11/09/22 1:36:40 PM,84.35,2245.12,,
202,11/09/22 1:37:00 PM,84.43,2062.47,,
203,11/09/22 1:37:20 PM,84.51,2300.3,,
204,11/09/22 1:37:40 PM,84.43,2490.56,,
205,11/09/22 1:38:00 PM,84.43,1952.11,,
206,11/09/22 1:38:20 PM,84.43,2397.33,,
207,11/09/22 1:38:40 PM,84.51,3073.72,,
208,11/09/22 1:39:00 PM,84.58,2240.37,,
209,11/09/22 1:39:20 PM,84.51,2173.77,,
210,11/09/22 1:39:40 PM,84.51,2006.34,,
211,11/09/22 1:40:00 PM,84.43,2142.38,,
212,11/09/22 1:40:20 PM,84.35,2227.05,,
213,11/09/22 1:40:40 PM,84.35,2355.48,,
214,11/09/22 1:41:00 PM,84.35,1454.1,,
215,11/09/22 1:41:20 PM,84.27,1812.27,,
216,11/09/22 1:41:40 PM,84.43,2827.33,,
217,11/09/22 1:42:00 PM,84.35,2325.03,,
218,11/09/22 1:42:20 PM,84.43,2399.24,,
219,11/09/22 1:42:40 PM,84.43,2361.18,,
220,11/09/22 1:43:00 PM,84.51,2428.73,,
221,11/09/22 1:43:20 PM,84.51,2080.54,,
222,11/09/22 1:43:40 PM,84.51,2155.7,,
223,11/09/22 1:44:00 PM,84.35,2162.36,,
224,11/09/22 1:44:20 PM,84.27,1234.82,,
225,11/09/22 1:44:40 PM,84.27,2242.27,,
226,11/09/22 1:45:00 PM,84.27,1512.6,,
227,11/09/22 1:45:20 PM,84.2,1317.58,,
228,11/09/22 1:45:40 PM,84.35,3293.48,,
229,11/09/22 1:46:00 PM,84.43,2324.08,,
230,11/09/22 1:46:20 PM,84.43,2594.26,,
231,11/09/22 1:46:40 PM,84.43,2055.81,,
232,11/09/22 1:47:00 PM,84.58,2197.56,,
233,11/09/22 1:47:20 PM,84.58,1915.01,,
234,11/09/22 1:47:40 PM,84.43,1399.87,,
235,11/09/22 1:48:00 PM,84.27,1564.45,,
236,11/09/22 1:48:20 PM,84.2,1248.14,,
237,11/09/22 1:48:40 PM,84.12,1240.52,,
238,11/09/22 1:49:00 PM,83.96,1083.08,,
239,11/09/22 1:49:20 PM,83.89,1259.08,,
240,11/09/22 1:49:40 PM,84.12,1285.71,,
241,11/09/22 1:50:00 PM,83.96,1080.23,,
242,11/09/22 1:50:20 PM,83.89,1293.32,,
243,11/09/22 1:50:40 PM,83.89,1222.93,,
244,11/09/22 1:51:00 PM,83.96,1575.87,,
245,11/09/22 1:51:20 PM,83.89,1093.55,,
246,11/09/22 1:51:40 PM,83.66,1065.01,,
247,11/09/22 1:52:00 PM,83.66,1094.5,,
248,11/09/22 1:52:20 PM,83.81,2071.98,,
249,11/09/22 1:52:40 PM,83.73,1150.62,,
250,11/09/22 1:53:00 PM,83.73,2550.5,,
251,11/09/22 1:53:20 PM,84.04,1851.75,,
252,11/09/22 1:53:40 PM,84.12,2566.67,,
253,11/09/22 1:54:00 PM,84.35,2920.56,,
254,11/09/22 1:54:20 PM,84.35,3384.81,,
255,11/09/22 1:54:40 PM,84.43,2827.33,,
256,11/09/22 1:55:00 PM,84.43,2443.95,,
257,11/09/22 1:55:20 PM,84.27,1460.76,,
258,11/09/22 1:55:40 PM,84.2,1386.55,,
