Plot Title: 20983772,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983772, SEN S/N: 20983772)","Intensity, lum/ft² (LGR S/N: 20983772, SEN S/N: 20983772)",Stopped (LGR S/N: 20983772),End Of File (LGR S/N: 20983772)
1,11/9/2022 12:30,97.71,2978.59,,
2,11/9/2022 12:30,97.32,692.56,,
3,11/9/2022 12:30,97.01,5530.99,,
4,11/9/2022 12:31,98.25,7287.13,,
5,11/9/2022 12:31,98.95,6893.28,,
6,11/9/2022 12:31,99.41,6531.78,,
7,11/9/2022 12:32,99.72,6162.67,,
8,11/9/2022 12:32,100.03,6246.39,,
9,11/9/2022 12:32,100.41,6539.39,,
10,11/9/2022 12:33,100.8,6779.13,,
11,11/9/2022 12:33,101.03,6343.42,,
12,11/9/2022 12:33,101.11,6518.46,,
13,11/9/2022 12:34,101.42,7182.49,,
14,11/9/2022 12:34,101.42,6708.73,,
15,11/9/2022 12:34,102.11,8409.69,,
16,11/9/2022 12:35,102.57,7648.63,,
17,11/9/2022 12:35,102.96,7422.22,,
18,11/9/2022 12:35,103.35,5862.05,,
19,11/9/2022 12:36,102.03,860,,
20,11/9/2022 12:36,100.57,825.27,,
21,11/9/2022 12:36,99.64,810.76,,
22,11/9/2022 12:37,99.18,1103.06,,
23,11/9/2022 12:37,99.49,2822.57,,
24,11/9/2022 12:37,99.72,2484.86,,
25,11/9/2022 12:38,100.03,2603.77,,
26,11/9/2022 12:38,100.18,1812.75,,
27,11/9/2022 12:38,100.26,2365.94,,
28,11/9/2022 12:39,100.49,2251.78,,
29,11/9/2022 12:39,100.64,2473.44,,
30,11/9/2022 12:39,100.8,3524.65,,
31,11/9/2022 12:40,101.42,3211.67,,
32,11/9/2022 12:40,102.11,5226.57,,
33,11/9/2022 12:40,103.19,4944.98,,
34,11/9/2022 12:41,103.81,4330.42,,
35,11/9/2022 12:41,104.58,5719.35,,
36,11/9/2022 12:41,105.28,5734.57,,
37,11/9/2022 12:42,105.9,5437.76,,
38,11/9/2022 12:42,106.51,6124.62,,
39,11/9/2022 12:42,107.44,7515.45,,
40,11/9/2022 12:43,108.44,8687.48,,
41,11/9/2022 12:43,108.83,5919.13,,
