Plot Title: 21407811,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 21407811, SEN S/N: 21407811)","Intensity, lum/ft² (LGR S/N: 21407811, SEN S/N: 21407811)",Stopped (LGR S/N: 21407811),End Of File (LGR S/N: 21407811)
1,11/9/2022 12:30,85.97,150.31,,
2,11/9/2022 12:30,85.97,139.25,,
3,11/9/2022 12:30,85.82,165.35,,
4,11/9/2022 12:31,85.59,241.93,,
5,11/9/2022 12:31,85.28,219.64,,
6,11/9/2022 12:31,84.97,172.31,,
7,11/9/2022 12:32,84.74,154.77,,
8,11/9/2022 12:32,84.51,154,,
9,11/9/2022 12:32,84.2,184.08,,
10,11/9/2022 12:33,84.04,188.78,,
11,11/9/2022 12:33,83.81,171.95,,
12,11/9/2022 12:33,83.66,171.48,,
13,11/9/2022 12:34,83.35,200.91,,
14,11/9/2022 12:34,83.19,183.13,,
15,11/9/2022 12:34,83.12,265.42,,
16,11/9/2022 12:35,83.12,275.76,,
17,11/9/2022 12:35,82.96,255.07,,
18,11/9/2022 12:35,83.04,220.65,,
19,11/9/2022 12:36,82.96,178.25,,
20,11/9/2022 12:36,82.88,182.18,,
21,11/9/2022 12:36,82.96,180.69,,
22,11/9/2022 12:37,82.96,156.91,,
23,11/9/2022 12:37,82.88,151.02,,
24,11/9/2022 12:37,82.81,143.65,,
25,11/9/2022 12:38,82.88,143.29,,
26,11/9/2022 12:38,82.88,148.7,,
27,11/9/2022 12:38,82.96,150.96,,
28,11/9/2022 12:39,82.96,149.48,,
29,11/9/2022 12:39,82.88,75.18,,
30,11/9/2022 12:39,82.88,69.8,,
31,11/9/2022 12:40,82.88,70.52,,
32,11/9/2022 12:40,83.04,90.91,,
33,11/9/2022 12:40,82.96,81.46,,
34,11/9/2022 12:41,83.04,77.21,,
35,11/9/2022 12:41,82.96,86.87,,
36,11/9/2022 12:41,83.04,88.74,,
37,11/9/2022 12:42,82.81,86.87,,
38,11/9/2022 12:42,82.81,91.09,,
39,11/9/2022 12:42,82.73,107.08,,
40,11/9/2022 12:43,82.65,110.32,,
41,11/9/2022 12:43,82.73,85.65,,
42,11/9/2022 12:43,82.57,76.08,,
43,11/9/2022 12:44,82.65,77.83,,
44,11/9/2022 12:44,82.65,95.67,,
45,11/9/2022 12:44,82.73,120.91,,
46,11/9/2022 12:45,82.65,100.84,,
47,11/9/2022 12:45,82.42,101.11,,
48,11/9/2022 12:45,82.27,94.72,,
49,11/9/2022 12:46,81.96,104.32,,
50,11/9/2022 12:46,81.8,104.73,,
51,11/9/2022 12:46,81.49,102.06,,
52,11/9/2022 12:47,81.42,200.08,,
53,11/9/2022 12:47,81.42,322.26,,
54,11/9/2022 12:47,81.34,332.61,,
55,11/9/2022 12:48,81.42,332.96,,
56,11/9/2022 12:48,81.34,332.96,,
57,11/9/2022 12:48,81.42,333.32,,
58,11/9/2022 12:49,81.42,346.16,,
59,11/9/2022 12:49,81.42,338.43,,
60,11/9/2022 12:49,81.34,338.79,,
61,11/9/2022 12:50,81.34,340.69,,
62,11/9/2022 12:50,81.34,344.26,,
63,11/9/2022 12:50,81.26,342.95,,
64,11/9/2022 12:51,81.26,341.64,,
65,11/9/2022 12:51,81.26,345.57,,
66,11/9/2022 12:51,81.42,342.36,,
67,11/9/2022 12:52,81.34,333.32,,
68,11/9/2022 12:52,81.49,339.03,,
69,11/9/2022 12:52,81.49,341.29,,
70,11/9/2022 12:53,81.49,355.56,,
71,11/9/2022 12:53,81.49,355.91,,
72,11/9/2022 12:53,81.49,356.86,,
73,11/9/2022 12:54,81.42,354.25,,
74,11/9/2022 12:54,81.34,359.48,,
75,11/9/2022 12:54,81.42,353.65,,
76,11/9/2022 12:55,81.34,354.25,,
77,11/9/2022 12:55,81.34,349.73,,
78,11/9/2022 12:55,81.34,278.02,,
79,11/9/2022 12:56,81.34,256.86,,
80,11/9/2022 12:56,81.34,239.55,,
81,11/9/2022 12:56,81.34,235.81,,
82,11/9/2022 12:57,81.34,228.08,,
83,11/9/2022 12:57,81.42,227.07,,
84,11/9/2022 12:57,81.42,225.82,,
85,11/9/2022 12:58,81.49,239.85,,
86,11/9/2022 12:58,81.57,221.24,,
87,11/9/2022 12:58,81.57,229.51,,
88,11/9/2022 12:59,81.65,222.37,,
89,11/9/2022 12:59,81.65,230.81,,
90,11/9/2022 12:59,81.65,246.51,,
91,11/9/2022 13:00,81.65,225.29,,
92,11/9/2022 13:00,81.73,242.47,,
93,11/9/2022 13:00,81.88,230.99,,
94,11/9/2022 13:01,81.96,190.86,,
95,11/9/2022 13:01,81.96,204,,
96,11/9/2022 13:01,82.03,226.95,,
97,11/9/2022 13:02,81.96,223.2,,
98,11/9/2022 13:02,83.58,7998.72,,
