Plot Title: 20983767,,,,,
#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20983767, SEN S/N: 20983767)","Intensity, lum/ft² (LGR S/N: 20983767, SEN S/N: 20983767)",Stopped (LGR S/N: 20983767),End Of File (LGR S/N: 20983767)
1,11/9/2022 12:30,94.16,741.56,,
2,11/9/2022 12:30,93.54,625.73,,
3,11/9/2022 12:30,93,751.31,,
4,11/9/2022 12:31,92.61,1387.03,,
5,11/9/2022 12:31,92,1107.82,,
6,11/9/2022 12:31,91.3,927.06,,
7,11/9/2022 12:32,90.61,869.75,,
8,11/9/2022 12:32,89.99,849.53,,
9,11/9/2022 12:32,89.52,892.82,,
10,11/9/2022 12:33,89.06,929.44,,
11,11/9/2022 12:33,88.52,849.06,,
12,11/9/2022 12:33,87.98,851.43,,
13,11/9/2022 12:34,87.59,1043.6,,
14,11/9/2022 12:34,87.13,911.84,,
15,11/9/2022 12:34,87.9,5711.74,,
16,11/9/2022 12:35,87.75,1600.12,,
17,11/9/2022 12:35,87.52,1498.81,,
18,11/9/2022 12:35,88.44,1327.57,,
19,11/9/2022 12:36,87.83,537.97,,
20,11/9/2022 12:36,87.29,544.16,,
21,11/9/2022 12:36,86.82,556.52,,
22,11/9/2022 12:37,86.74,952.04,,
23,11/9/2022 12:37,86.9,2579.99,,
24,11/9/2022 12:37,87.59,2325.03,,
25,11/9/2022 12:38,88.44,2433.48,,
26,11/9/2022 12:38,89.14,2024.41,,
27,11/9/2022 12:38,89.76,2288.88,,
28,11/9/2022 12:39,90.3,2190.9,,
29,11/9/2022 12:39,90.84,2457.27,,
30,11/9/2022 12:39,91.15,3065.16,,
31,11/9/2022 12:40,91.76,2872.04,,
32,11/9/2022 12:40,92.77,4475.02,,
33,11/9/2022 12:40,93.62,4355.16,,
34,11/9/2022 12:41,94.23,3725.38,,
35,11/9/2022 12:41,94.78,4794.67,,
36,11/9/2022 12:41,95.39,4788.96,,
37,11/9/2022 12:42,95.93,4632.94,,
38,11/9/2022 12:42,96.55,4988.74,,
39,11/9/2022 12:42,96.86,1927.86,,
40,11/9/2022 12:43,96.71,5521.48,,
41,11/9/2022 12:43,95.32,853.1,,
42,11/9/2022 12:43,94.23,709.21,,
43,11/9/2022 12:44,93.54,728,,
44,11/9/2022 12:44,93,1231.96,,
45,11/9/2022 12:44,93.77,1589.66,,
46,11/9/2022 12:45,94.08,4929.75,,
47,11/9/2022 12:45,94.47,5314.09,,
48,11/9/2022 12:45,95.08,4975.42,,
49,11/9/2022 12:46,94.93,1660.53,,
50,11/9/2022 12:46,94.7,2052,,
51,11/9/2022 12:46,95.16,2019.66,,
52,11/9/2022 12:47,94.39,4105.91,,
53,11/9/2022 12:47,94.62,5732.67,,
54,11/9/2022 12:47,94.23,1642.46,,
55,11/9/2022 12:48,93.15,1645.79,,
56,11/9/2022 12:48,92.23,1649.59,,
57,11/9/2022 12:48,91.61,1667.19,,
58,11/9/2022 12:49,91.07,1664.81,,
59,11/9/2022 12:49,90.45,1654.35,,
60,11/9/2022 12:49,89.99,1638.65,,
61,11/9/2022 12:50,89.68,1647.69,,
62,11/9/2022 12:50,90.22,4425.55,,
63,11/9/2022 12:50,90.14,1650.07,,
64,11/9/2022 12:51,89.99,3323.92,,
65,11/9/2022 12:51,89.99,1750.91,,
66,11/9/2022 12:51,89.45,1711.43,,
67,11/9/2022 12:52,88.98,1617.72,,
68,11/9/2022 12:52,88.68,1673.38,,
69,11/9/2022 12:52,88.37,1660.06,,
70,11/9/2022 12:53,88.21,1696.68,,
71,11/9/2022 12:53,88.75,4319.01,,
72,11/9/2022 12:53,88.98,3150.78,,
73,11/9/2022 12:54,89.22,3358.17,,
74,11/9/2022 12:54,88.91,1675.76,,
75,11/9/2022 12:54,88.6,1720.94,,
76,11/9/2022 12:55,88.29,1710.48,,
77,11/9/2022 12:55,88.06,1729.5,,
78,11/9/2022 12:55,88.44,4573.96,,
79,11/9/2022 12:56,89.22,3669.25,,
80,11/9/2022 12:56,89.52,3303.94,,
81,11/9/2022 12:56,89.76,2824.48,,
82,11/9/2022 12:57,89.83,2183.29,,
83,11/9/2022 12:57,89.99,2105.28,,
84,11/9/2022 12:57,90.22,2635.16,,
85,11/9/2022 12:58,90.45,2597.11,,
86,11/9/2022 12:58,90.53,2371.65,,
87,11/9/2022 12:58,90.61,2266.05,,
88,11/9/2022 12:59,90.91,2666.56,,
89,11/9/2022 12:59,91.22,3246.86,,
90,11/9/2022 12:59,91.61,3961.31,,
91,11/9/2022 13:00,91.69,2635.16,,
92,11/9/2022 13:00,91.69,2998.57,,
93,11/9/2022 13:00,92,3324.87,,
94,11/9/2022 13:01,92.07,1387.03,,
95,11/9/2022 13:01,91.3,1377.04,,
96,11/9/2022 13:01,91.22,1974.95,,
97,11/9/2022 13:02,91.15,1588.71,,
98,11/9/2022 13:02,91.53,3146.98,,
99,11/9/2022 13:02,91.76,3405.74,,
100,11/9/2022 13:03,91.69,1733.31,,
101,11/9/2022 13:03,91.84,987,,
102,11/9/2022 13:03,91.07,1658.16,,
103,11/9/2022 13:04,90.14,704.93,,
104,11/9/2022 13:04,89.45,646.9,,
105,11/9/2022 13:04,89.22,703.03,,
106,11/9/2022 13:05,88.83,427.86,,
107,11/9/2022 13:05,88.44,413.47,,
108,11/9/2022 13:05,88.52,916.12,,
109,11/9/2022 13:06,88.52,1170.6,,
110,11/9/2022 13:06,88.6,1154.43,,
111,11/9/2022 13:06,88.44,535.83,,
112,11/9/2022 13:07,88.29,988.42,,
113,11/9/2022 13:07,88.13,608.37,,
114,11/9/2022 13:07,87.9,977.01,,
115,11/9/2022 13:08,87.83,684.71,,
116,11/9/2022 13:08,87.83,869.75,,
117,11/9/2022 13:08,87.9,855.71,,
118,11/9/2022 13:09,87.98,1089.26,,
119,11/9/2022 13:09,87.98,276.48,,
120,11/9/2022 13:09,87.44,244.73,,
121,11/9/2022 13:10,87.44,1206.28,,
122,11/9/2022 13:10,87.36,509.67,,
123,11/9/2022 13:10,87.52,1645.31,,
124,11/9/2022 13:11,87.44,1093.55,,
125,11/9/2022 13:11,87.83,2274.61,,
126,11/9/2022 13:11,88.21,2286.98,,
127,11/9/2022 13:12,88.6,1045.5,,
128,11/9/2022 13:12,88.6,1084.98,,
129,11/9/2022 13:12,88.68,1143.01,,
130,11/9/2022 13:13,88.68,2177.58,,
131,11/9/2022 13:13,88.75,877.12,,
132,11/9/2022 13:13,88.68,2298.4,,
133,11/9/2022 13:14,88.75,1455.05,,
134,11/9/2022 13:14,88.75,2038.68,,
135,11/9/2022 13:14,88.91,2167.11,,
136,11/9/2022 13:15,89.37,1738.07,,
137,11/9/2022 13:15,89.52,2263.2,,
138,11/9/2022 13:15,89.68,2110.99,,
139,11/9/2022 13:16,89.6,1931.19,,
140,11/9/2022 13:16,89.6,2273.66,,
141,11/9/2022 13:16,89.83,2223.24,,
142,11/9/2022 13:17,89.91,2300.3,,
143,11/9/2022 13:17,90.22,2545.74,,
144,11/9/2022 13:17,90.3,2094.81,,
145,11/9/2022 13:18,90.22,2164.26,,
146,11/9/2022 13:18,90.45,2224.19,,
147,11/9/2022 13:18,90.45,2095.76,,
148,11/9/2022 13:19,90.45,2397.33,,
149,11/9/2022 13:19,90.76,2479.15,,
150,11/9/2022 13:19,91.15,3212.62,,
151,11/9/2022 13:20,91.84,2798.79,,
152,11/9/2022 13:20,92.3,3185.98,,
153,11/9/2022 13:20,92.38,947.28,,
154,11/9/2022 13:21,91.76,735.37,,
155,11/9/2022 13:21,91.15,641.43,,
156,11/9/2022 13:21,90.91,1980.65,,
157,11/9/2022 13:22,91.3,2082.45,,
158,11/9/2022 13:22,91.92,3165.05,,
159,11/9/2022 13:22,93,4210.55,,
160,11/9/2022 13:23,93.54,3384.81,,
161,11/9/2022 13:23,94,4077.37,,
162,11/9/2022 13:23,94.16,3584.58,,
163,11/9/2022 13:24,94.47,3842.39,,
164,11/9/2022 13:24,94.85,3511.33,,
165,11/9/2022 13:24,95.86,3730.14,,
166,11/9/2022 13:25,95.39,3139.37,,
167,11/9/2022 13:25,95.47,3801.49,,
168,11/9/2022 13:25,95.32,3610.27,,
169,11/9/2022 13:26,95.62,3825.27,,
170,11/9/2022 13:26,95.32,3598.85,,
171,11/9/2022 13:26,95.55,3169.81,,
172,11/9/2022 13:27,95.86,4815.6,,
173,11/9/2022 13:27,96.17,3730.14,,
174,11/9/2022 13:27,96.32,4836.52,,
175,11/9/2022 13:28,95.86,2996.67,,
176,11/9/2022 13:28,95.16,2786.42,,
177,11/9/2022 13:28,95.55,2948.15,,
178,11/9/2022 13:29,95.08,2900.58,,
179,11/9/2022 13:29,95.86,2974.79,,
180,11/9/2022 13:29,94.93,2853.97,,
181,11/9/2022 13:30,95.55,4079.27,,
182,11/9/2022 13:30,95.39,2948.15,,
183,11/9/2022 13:30,95.78,4790.86,,
184,11/9/2022 13:31,95.55,2951,,
185,11/9/2022 13:31,96.24,5622.32,,
186,11/9/2022 13:31,96.47,2638.97,,
187,11/9/2022 13:32,94.78,1313.3,,
188,11/9/2022 13:32,93,1626.29,,
189,11/9/2022 13:32,91.53,849.06,,
190,11/9/2022 13:33,90.22,1209.13,,
191,11/9/2022 13:33,89.83,781.75,,
192,11/9/2022 13:33,90.37,5336.92,,
193,11/9/2022 13:34,89.6,332.96,,
194,11/9/2022 13:34,90.3,3457.11,,
195,11/9/2022 13:34,89.29,966.07,,
196,11/9/2022 13:35,88.44,970.35,,
197,11/9/2022 13:35,88.06,1034.56,,
198,11/9/2022 13:35,87.67,762.25,,
199,11/9/2022 13:36,87.29,1826.54,,
200,11/9/2022 13:36,87.29,817.9,,
201,11/9/2022 13:36,87.05,147.51,,
202,11/9/2022 13:37,86.2,139.73,,
203,11/9/2022 13:37,85.59,102.3,,
204,11/9/2022 13:37,85.28,4191.53,,
205,11/9/2022 13:38,88.37,7064.52,,
206,11/9/2022 13:38,87.05,1409.86,,
207,11/9/2022 13:38,89.99,7513.55,,
208,11/9/2022 13:39,91.45,7009.35,,
209,11/9/2022 13:39,91.15,7521.16,,
210,11/9/2022 13:39,92.15,5255.11,,
211,11/9/2022 13:40,91.61,1221.97,,
212,11/9/2022 13:40,89.99,7397.49,,
213,11/9/2022 13:40,89.91,5888.69,,
214,11/9/2022 13:41,89.83,5350.24,,
215,11/9/2022 13:41,90.14,7426.03,,
216,11/9/2022 13:41,90.22,5190.42,,
217,11/9/2022 13:42,90.53,7922.62,,
218,11/9/2022 13:42,90.3,1238.62,,
219,11/9/2022 13:42,91.22,6828.59,,
220,11/9/2022 13:43,90.06,6820.98,,
221,11/9/2022 13:43,89.37,2368.79,,
222,11/9/2022 13:43,87.98,148.29,,
223,11/9/2022 13:44,86.98,1871.25,,
224,11/9/2022 13:44,86.51,1793.24,,
225,11/9/2022 13:44,86.28,2073.88,,
226,11/9/2022 13:45,85.9,750.12,,
227,11/9/2022 13:45,85.51,784.13,,
228,11/9/2022 13:45,85.59,1699.06,,
229,11/9/2022 13:46,85.35,2048.2,,
230,11/9/2022 13:46,85.35,1629.62,,
231,11/9/2022 13:46,85.35,2135.72,,
232,11/9/2022 13:47,85.28,1764.23,,
233,11/9/2022 13:47,85.12,1810.84,,
234,11/9/2022 13:47,84.97,944.19,,
235,11/9/2022 13:48,84.81,1311.87,,
236,11/9/2022 13:48,84.81,1088.31,,
237,11/9/2022 13:48,84.58,963.69,,
238,11/9/2022 13:49,84.51,1108.29,,
239,11/9/2022 13:49,84.43,1179.16,,
240,11/9/2022 13:49,84.58,1145.39,,
