"Plot Title: 20983771"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983771, SEN S/N: 20983771)","Intensity, lum/ft² (LGR S/N: 20983771, SEN S/N: 20983771)","Stopped (LGR S/N: 20983771)","End Of File (LGR S/N: 20983771)"
1,10/01/22 07:30:00 AM,73.85,103.22,,
2,10/01/22 07:30:20 AM,73.85,72.98,,
3,10/01/22 07:30:40 AM,73.77,66.47,,
4,10/01/22 07:31:00 AM,73.77,45.31,,
5,10/01/22 07:31:20 AM,73.85,53.27,,
6,10/01/22 07:31:40 AM,73.69,59.87,,
7,10/01/22 07:32:00 AM,73.85,69.68,,
8,10/01/22 07:32:20 AM,73.77,62.76,,
9,10/01/22 07:32:40 AM,73.77,62.16,,
10,10/01/22 07:33:00 AM,73.69,63.89,,
11,10/01/22 07:33:20 AM,73.62,70.13,,
12,10/01/22 07:33:40 AM,73.62,70.37,,
13,10/01/22 07:34:00 AM,73.69,73.22,,
14,10/01/22 07:34:20 AM,73.69,74.11,,
15,10/01/22 07:34:40 AM,73.62,78.87,,
16,10/01/22 07:35:00 AM,73.62,78.42,,
17,10/01/22 07:35:20 AM,73.62,98.49,,
18,10/01/22 07:35:40 AM,73.62,86.33,,
19,10/01/22 07:36:00 AM,73.62,87.16,,
20,10/01/22 07:36:20 AM,73.62,89.48,,
21,10/01/22 07:36:40 AM,73.54,89.10,,
22,10/01/22 07:37:00 AM,73.46,98.19,,
23,10/01/22 07:37:20 AM,73.46,93.08,,
24,10/01/22 07:37:40 AM,73.46,93.76,,
25,10/01/22 07:38:00 AM,73.39,99.92,,
26,10/01/22 07:38:20 AM,73.31,98.88,,
27,10/01/22 07:38:40 AM,73.46,100.16,,
28,10/01/22 07:39:00 AM,73.39,103.37,,
29,10/01/22 07:39:20 AM,73.31,106.25,,
30,10/01/22 07:39:40 AM,73.39,134.91,,
31,10/01/22 07:40:00 AM,73.39,138.18,,
32,10/01/22 07:40:20 AM,73.46,138.06,,
33,10/01/22 07:40:40 AM,73.46,124.98,,
34,10/01/22 07:41:00 AM,73.46,106.25,,
35,10/01/22 07:41:20 AM,73.46,117.73,,
36,10/01/22 07:41:40 AM,73.46,126.64,,
37,10/01/22 07:42:00 AM,73.39,119.54,,
38,10/01/22 07:42:20 AM,73.46,122.84,,
39,10/01/22 07:42:40 AM,73.46,128.37,,
40,10/01/22 07:43:00 AM,73.39,130.39,,
41,10/01/22 07:43:20 AM,73.39,131.94,,
42,10/01/22 07:43:40 AM,73.39,133.48,,
43,10/01/22 07:44:00 AM,73.46,131.34,,
44,10/01/22 07:44:20 AM,73.46,149.12,,
45,10/01/22 07:44:40 AM,73.46,135.92,,
46,10/01/22 07:45:00 AM,73.46,137.05,,
47,10/01/22 07:45:20 AM,73.54,133.42,,
48,10/01/22 07:45:40 AM,73.54,139.07,,
49,10/01/22 07:46:00 AM,73.54,131.46,,
50,10/01/22 07:46:20 AM,73.62,482.20,,
51,10/01/22 07:46:40 AM,73.77,120.73,,
52,10/01/22 07:47:00 AM,73.69,115.41,,
53,10/01/22 07:47:20 AM,73.69,164.10,,
54,10/01/22 07:47:40 AM,73.85,156.25,,
55,10/01/22 07:48:00 AM,73.93,560.09,,
56,10/01/22 07:48:20 AM,73.93,147.46,,
57,10/01/22 07:48:40 AM,73.93,167.08,,
58,10/01/22 07:49:00 AM,73.85,152.51,,
59,10/01/22 07:49:20 AM,73.93,158.40,,
60,10/01/22 07:49:40 AM,73.85,161.84,,
61,10/01/22 07:50:00 AM,73.85,143.00,,
62,10/01/22 07:50:20 AM,73.85,157.68,,
63,10/01/22 07:50:40 AM,73.85,160.48,,
64,10/01/22 07:51:00 AM,73.77,161.37,,
65,10/01/22 07:51:20 AM,73.85,181.82,,
66,10/01/22 07:51:40 AM,73.93,169.04,,
67,10/01/22 07:52:00 AM,73.77,166.48,,
68,10/01/22 07:52:20 AM,73.77,166.66,,
69,10/01/22 07:52:40 AM,73.85,134.91,,
70,10/01/22 07:53:00 AM,73.85,186.76,,
71,10/01/22 07:53:20 AM,73.93,754.40,,
72,10/01/22 07:53:40 AM,74.16,301.81,,
73,10/01/22 07:54:00 AM,74.31,479.94,,
74,10/01/22 07:54:20 AM,74.47,695.89,,
75,10/01/22 07:54:40 AM,74.39,222.85,,
76,10/01/22 07:55:00 AM,74.54,364.83,,
77,10/01/22 07:55:20 AM,74.78,432.50,,
78,10/01/22 07:55:40 AM,74.62,195.50,,
79,10/01/22 07:56:00 AM,74.70,207.69,,
80,10/01/22 07:56:20 AM,74.78,218.03,,
81,10/01/22 07:56:40 AM,74.78,237.89,,
82,10/01/22 07:57:00 AM,74.70,190.38,,
83,10/01/22 07:57:20 AM,74.70,191.87,,
84,10/01/22 07:57:40 AM,74.62,219.82,,
85,10/01/22 07:58:00 AM,74.54,233.07,,
86,10/01/22 07:58:20 AM,74.78,525.37,,
87,10/01/22 07:58:40 AM,74.78,346.16,,
88,10/01/22 07:59:00 AM,74.70,190.38,,
89,10/01/22 07:59:20 AM,74.78,377.79,,
90,10/01/22 07:59:40 AM,76.01,3401.93,,
91,10/01/22 08:00:00 AM,77.25,2384.97,,
92,10/01/22 08:00:20 AM,78.17,2067.22,,
93,10/01/22 08:00:40 AM,78.79,2440.14,,
94,10/01/22 08:01:00 AM,77.01,214.11,,
95,10/01/22 08:01:20 AM,76.40,166.48,,
96,10/01/22 08:01:40 AM,75.93,133.60,,
97,10/01/22 08:02:00 AM,75.70,127.95,,
98,10/01/22 08:02:20 AM,75.39,78.57,,
99,10/01/22 08:02:40 AM,75.24,90.61,,
100,10/01/22 08:03:00 AM,75.16,71.38,,
101,10/01/22 08:03:20 AM,75.01,59.40,,
102,10/01/22 08:03:40 AM,74.93,134.37,,
103,10/01/22 08:04:00 AM,74.85,140.50,,
104,10/01/22 08:04:20 AM,74.93,115.41,,
105,10/01/22 08:04:40 AM,74.93,138.36,,
106,10/01/22 08:05:00 AM,74.85,140.86,,
107,10/01/22 08:05:20 AM,74.85,132.35,,
108,10/01/22 08:05:40 AM,74.78,116.30,,
109,10/01/22 08:06:00 AM,74.78,165.05,,
110,10/01/22 08:06:20 AM,74.78,168.92,,
111,10/01/22 08:06:40 AM,74.70,178.19,,
112,10/01/22 08:07:00 AM,74.78,142.58,,
113,10/01/22 08:07:20 AM,74.70,149.06,,
114,10/01/22 08:07:40 AM,74.78,215.00,,
115,10/01/22 08:08:00 AM,74.70,160.83,,
116,10/01/22 08:08:20 AM,74.70,183.19,,
117,10/01/22 08:08:40 AM,74.70,195.32,,
118,10/01/22 08:09:00 AM,74.70,188.42,,
119,10/01/22 08:09:20 AM,74.62,219.10,,
120,10/01/22 08:09:40 AM,74.70,212.50,,
121,10/01/22 08:10:00 AM,74.70,191.75,,
122,10/01/22 08:10:20 AM,74.62,194.60,,
123,10/01/22 08:10:40 AM,74.70,195.20,,
124,10/01/22 08:11:00 AM,74.62,239.85,,
125,10/01/22 08:11:20 AM,74.62,263.40,,
126,10/01/22 08:11:40 AM,74.70,268.99,,
127,10/01/22 08:12:00 AM,74.62,267.20,,
128,10/01/22 08:12:20 AM,74.70,250.44,,
129,10/01/22 08:12:40 AM,74.70,215.36,,
130,10/01/22 08:13:00 AM,74.62,279.93,,
131,10/01/22 08:13:20 AM,74.70,252.22,,
132,10/01/22 08:13:40 AM,74.62,248.53,,
133,10/01/22 08:14:00 AM,74.62,236.82,,
134,10/01/22 08:14:20 AM,74.62,176.71,,
135,10/01/22 08:14:40 AM,74.62,181.64,,
136,10/01/22 08:15:00 AM,74.70,169.81,,
137,10/01/22 08:15:20 AM,74.62,229.03,,
138,10/01/22 08:15:40 AM,74.62,309.18,,
139,10/01/22 08:16:00 AM,74.62,280.52,,
140,10/01/22 08:16:20 AM,74.70,316.79,,
141,10/01/22 08:16:40 AM,74.70,310.84,,
142,10/01/22 08:17:00 AM,74.78,375.30,,
143,10/01/22 08:17:20 AM,74.70,412.04,,
144,10/01/22 08:17:40 AM,74.70,366.38,,
145,10/01/22 08:18:00 AM,74.78,357.58,,
146,10/01/22 08:18:20 AM,74.78,362.69,,
147,10/01/22 08:18:40 AM,74.78,319.41,,
148,10/01/22 08:19:00 AM,74.78,388.02,,
149,10/01/22 08:19:20 AM,74.78,271.48,,
150,10/01/22 08:19:40 AM,74.70,320.36,,
151,10/01/22 08:20:00 AM,74.85,388.02,,
152,10/01/22 08:20:20 AM,74.78,391.59,,
153,10/01/22 08:20:40 AM,74.78,431.31,,
154,10/01/22 08:21:00 AM,74.78,426.79,,
155,10/01/22 08:21:20 AM,74.93,568.65,,
156,10/01/22 08:21:40 AM,74.78,515.85,,
157,10/01/22 08:22:00 AM,74.93,411.09,,
158,10/01/22 08:22:20 AM,74.85,568.89,,
159,10/01/22 08:22:40 AM,74.85,450.21,,
160,10/01/22 08:23:00 AM,74.85,506.34,,
161,10/01/22 08:23:20 AM,74.78,534.88,,
162,10/01/22 08:23:40 AM,74.85,477.56,,
163,10/01/22 08:24:00 AM,74.93,425.84,,
164,10/01/22 08:24:20 AM,74.85,430.35,,
165,10/01/22 08:24:40 AM,74.85,464.36,,
166,10/01/22 08:25:00 AM,74.93,708.74,,
167,10/01/22 08:25:20 AM,74.93,571.03,,
168,10/01/22 08:25:40 AM,74.93,465.20,,
169,10/01/22 08:26:00 AM,74.85,498.26,,
170,10/01/22 08:26:20 AM,74.93,655.94,,
171,10/01/22 08:26:40 AM,74.93,556.52,,
172,10/01/22 08:27:00 AM,75.01,564.37,,
173,10/01/22 08:27:20 AM,74.85,466.39,,
174,10/01/22 08:27:40 AM,75.01,514.67,,
175,10/01/22 08:28:00 AM,75.01,539.40,,
176,10/01/22 08:28:20 AM,75.01,576.26,,
177,10/01/22 08:28:40 AM,74.93,499.92,,
178,10/01/22 08:29:00 AM,75.01,421.91,,
179,10/01/22 08:29:20 AM,74.93,569.84,,
180,10/01/22 08:29:40 AM,74.93,437.01,,
181,10/01/22 08:30:00 AM,74.93,552.72,,
182,10/01/22 08:30:20 AM,74.93,503.25,,
183,10/01/22 08:30:40 AM,75.01,537.02,,
184,10/01/22 08:31:00 AM,75.08,479.35,,
185,10/01/22 08:31:20 AM,75.01,548.44,,
186,10/01/22 08:31:40 AM,74.93,601.95,,
187,10/01/22 08:32:00 AM,75.01,582.69,,
188,10/01/22 08:32:20 AM,74.93,617.17,,
189,10/01/22 08:32:40 AM,75.01,554.62,,
190,10/01/22 08:33:00 AM,75.01,484.46,,
191,10/01/22 08:33:20 AM,75.01,590.53,,
192,10/01/22 08:33:40 AM,75.01,492.31,,
193,10/01/22 08:34:00 AM,75.01,542.73,,
194,10/01/22 08:34:20 AM,75.01,802.44,,
195,10/01/22 08:34:40 AM,75.08,786.27,,
196,10/01/22 08:35:00 AM,75.08,608.85,,
197,10/01/22 08:35:20 AM,75.01,682.81,,
198,10/01/22 08:35:40 AM,75.01,643.09,,
199,10/01/22 08:36:00 AM,74.93,581.26,,
200,10/01/22 08:36:20 AM,74.93,562.47,,
201,10/01/22 08:36:40 AM,75.01,517.52,,
202,10/01/22 08:37:00 AM,75.01,580.78,,
203,10/01/22 08:37:20 AM,75.01,625.26,,
204,10/01/22 08:37:40 AM,75.01,529.41,,
205,10/01/22 08:38:00 AM,74.93,681.38,,
206,10/01/22 08:38:20 AM,75.01,713.97,,
207,10/01/22 08:38:40 AM,74.93,632.87,,
208,10/01/22 08:39:00 AM,75.01,649.04,,
209,10/01/22 08:39:20 AM,75.08,539.16,,
210,10/01/22 08:39:40 AM,75.08,665.93,,
211,10/01/22 08:40:00 AM,75.01,629.78,,
212,10/01/22 08:40:20 AM,75.01,617.17,,
213,10/01/22 08:40:40 AM,75.08,728.95,,
214,10/01/22 08:41:00 AM,75.01,640.72,,
215,10/01/22 08:41:20 AM,75.01,564.61,,
216,10/01/22 08:41:40 AM,74.93,542.02,,
217,10/01/22 08:42:00 AM,74.93,629.30,,
218,10/01/22 08:42:20 AM,74.93,553.91,,
219,10/01/22 08:42:40 AM,75.01,563.18,,
220,10/01/22 08:43:00 AM,74.93,288.13,,
221,10/01/22 08:43:20 AM,74.93,720.86,,
222,10/01/22 08:43:40 AM,75.01,646.66,,
223,10/01/22 08:44:00 AM,75.01,653.32,,
224,10/01/22 08:44:20 AM,75.01,620.26,,
225,10/01/22 08:44:40 AM,74.93,750.12,,
226,10/01/22 08:45:00 AM,75.01,613.13,,
227,10/01/22 08:45:20 AM,75.08,507.29,,
228,10/01/22 08:45:40 AM,74.93,553.19,,
229,10/01/22 08:46:00 AM,74.93,689.95,,
230,10/01/22 08:46:20 AM,74.93,742.98,,
231,10/01/22 08:46:40 AM,75.01,791.50,,
232,10/01/22 08:47:00 AM,75.01,794.59,,
233,10/01/22 08:47:20 AM,75.01,790.31,,
234,10/01/22 08:47:40 AM,75.01,799.35,,
235,10/01/22 08:48:00 AM,75.01,718.25,,
236,10/01/22 08:48:20 AM,75.01,720.15,,
237,10/01/22 08:48:40 AM,75.01,839.78,,
238,10/01/22 08:49:00 AM,75.01,914.22,,
239,10/01/22 08:49:20 AM,75.01,659.98,,
240,10/01/22 08:49:40 AM,75.01,757.25,,
241,10/01/22 08:50:00 AM,75.08,802.92,,
242,10/01/22 08:50:20 AM,75.01,752.02,,
243,10/01/22 08:50:40 AM,75.08,660.46,,
244,10/01/22 08:51:00 AM,75.01,758.44,,
245,10/01/22 08:51:20 AM,75.08,958.70,,
246,10/01/22 08:51:40 AM,75.01,977.96,,
247,10/01/22 08:52:00 AM,75.01,625.02,,
248,10/01/22 08:52:20 AM,75.01,973.68,,
249,10/01/22 08:52:40 AM,75.01,828.84,,
250,10/01/22 08:53:00 AM,75.08,597.67,,
251,10/01/22 08:53:20 AM,75.01,985.57,,
252,10/01/22 08:53:40 AM,75.08,755.59,,
253,10/01/22 08:54:00 AM,75.01,891.87,,
254,10/01/22 08:54:20 AM,74.93,650.23,,
255,10/01/22 08:54:40 AM,74.93,904.71,,
256,10/01/22 08:55:00 AM,75.01,857.14,,
257,10/01/22 08:55:20 AM,75.01,896.86,,
258,10/01/22 08:55:40 AM,74.93,693.51,,
259,10/01/22 08:56:00 AM,74.93,918.50,,
260,10/01/22 08:56:20 AM,75.01,1015.54,,
261,10/01/22 08:56:40 AM,74.93,1040.27,,
262,10/01/22 08:57:00 AM,74.93,957.98,,
263,10/01/22 08:57:20 AM,74.93,1003.65,,
264,10/01/22 08:57:40 AM,74.93,1094.97,,
265,10/01/22 08:58:00 AM,74.93,838.35,,
266,10/01/22 08:58:20 AM,74.85,1041.70,,
267,10/01/22 08:58:40 AM,74.85,1265.73,,
268,10/01/22 08:59:00 AM,74.93,773.66,,
269,10/01/22 08:59:20 AM,74.93,941.33,,
270,10/01/22 08:59:40 AM,74.93,768.67,,
