"Plot Title: 21407818"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407818, SEN S/N: 21407818)","Intensity, lum/ft² (LGR S/N: 21407818, SEN S/N: 21407818)","Stopped (LGR S/N: 21407818)","End Of File (LGR S/N: 21407818)"
1,10/01/22 07:30:00 AM,73.31,142.10,,
2,10/01/22 07:30:20 AM,73.39,383.62,,
3,10/01/22 07:30:40 AM,73.62,408.71,,
4,10/01/22 07:31:00 AM,74.00,429.17,,
5,10/01/22 07:31:20 AM,74.00,342.83,,
6,10/01/22 07:31:40 AM,74.08,182.95,,
7,10/01/22 07:32:00 AM,73.93,180.69,,
8,10/01/22 07:32:20 AM,73.93,174.57,,
9,10/01/22 07:32:40 AM,73.77,183.61,,
10,10/01/22 07:33:00 AM,73.69,208.82,,
11,10/01/22 07:33:20 AM,74.08,401.22,,
12,10/01/22 07:33:40 AM,74.08,509.20,,
13,10/01/22 07:34:00 AM,73.85,228.38,,
14,10/01/22 07:34:20 AM,74.08,528.94,,
15,10/01/22 07:34:40 AM,74.39,567.70,,
16,10/01/22 07:35:00 AM,74.62,611.22,,
17,10/01/22 07:35:20 AM,74.23,188.54,,
18,10/01/22 07:35:40 AM,74.31,346.40,,
19,10/01/22 07:36:00 AM,74.23,213.04,,
20,10/01/22 07:36:20 AM,74.00,252.34,,
21,10/01/22 07:36:40 AM,74.54,653.80,,
22,10/01/22 07:37:00 AM,74.16,217.79,,
23,10/01/22 07:37:20 AM,74.00,758.92,,
24,10/01/22 07:37:40 AM,74.70,716.11,,
25,10/01/22 07:38:00 AM,74.23,237.24,,
26,10/01/22 07:38:20 AM,73.93,385.64,,
27,10/01/22 07:38:40 AM,74.54,829.79,,
28,10/01/22 07:39:00 AM,74.85,868.56,,
29,10/01/22 07:39:20 AM,75.08,932.53,,
30,10/01/22 07:39:40 AM,74.93,292.89,,
31,10/01/22 07:40:00 AM,74.70,329.99,,
32,10/01/22 07:40:20 AM,74.70,378.51,,
33,10/01/22 07:40:40 AM,75.01,394.09,,
34,10/01/22 07:41:00 AM,74.78,365.90,,
35,10/01/22 07:41:20 AM,74.62,317.39,,
36,10/01/22 07:41:40 AM,74.85,538.45,,
37,10/01/22 07:42:00 AM,74.70,356.39,,
38,10/01/22 07:42:20 AM,74.70,358.05,,
39,10/01/22 07:42:40 AM,74.70,376.13,,
40,10/01/22 07:43:00 AM,74.62,368.28,,
41,10/01/22 07:43:20 AM,74.62,364.12,,
42,10/01/22 07:43:40 AM,74.54,370.30,,
43,10/01/22 07:44:00 AM,74.62,455.68,,
44,10/01/22 07:44:20 AM,74.93,545.82,,
45,10/01/22 07:44:40 AM,74.93,429.88,,
46,10/01/22 07:45:00 AM,74.85,502.30,,
47,10/01/22 07:45:20 AM,74.93,308.11,,
48,10/01/22 07:45:40 AM,75.01,643.57,,
49,10/01/22 07:46:00 AM,75.93,1692.40,,
50,10/01/22 07:46:20 AM,76.01,285.40,,
51,10/01/22 07:46:40 AM,76.24,652.13,,
52,10/01/22 07:47:00 AM,76.24,848.10,,
53,10/01/22 07:47:20 AM,76.24,320.71,,
54,10/01/22 07:47:40 AM,75.70,300.02,,
55,10/01/22 07:48:00 AM,75.62,304.42,,
56,10/01/22 07:48:20 AM,75.86,781.51,,
57,10/01/22 07:48:40 AM,75.86,375.42,,
58,10/01/22 07:49:00 AM,75.55,706.12,,
59,10/01/22 07:49:20 AM,76.40,1319.96,,
60,10/01/22 07:49:40 AM,76.47,426.79,,
61,10/01/22 07:50:00 AM,76.40,744.65,,
62,10/01/22 07:50:20 AM,76.86,575.07,,
63,10/01/22 07:50:40 AM,76.47,1807.04,,
64,10/01/22 07:51:00 AM,77.48,1871.73,,
65,10/01/22 07:51:20 AM,76.71,447.95,,
66,10/01/22 07:51:40 AM,76.55,1932.61,,
67,10/01/22 07:52:00 AM,77.63,1777.07,,
68,10/01/22 07:52:20 AM,78.25,1837.96,,
69,10/01/22 07:52:40 AM,78.71,1735.69,,
70,10/01/22 07:53:00 AM,79.25,1674.33,,
