"Plot Title: 20983690"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983690, SEN S/N: 20983690)","Intensity, lum/ft² (LGR S/N: 20983690, SEN S/N: 20983690)","Button Down (LGR S/N: 20983690)","Button Up (LGR S/N: 20983690)","Host Connected (LGR S/N: 20983690)","End Of File (LGR S/N: 20983690)"
1,09/25/22 07:01:00 AM,80.72,0.11,,,,
2,09/25/22 07:01:20 AM,80.72,0.11,,,,
3,09/25/22 07:01:40 AM,80.72,0.11,,,,
4,09/25/22 07:02:00 AM,80.72,2.26,,,,
5,09/25/22 07:02:20 AM,80.64,2.37,,,,
6,09/25/22 07:02:40 AM,80.72,2.41,,,,
7,09/25/22 07:03:00 AM,80.72,2.44,,,,
8,09/25/22 07:03:20 AM,80.64,0.51,,,,
9,09/25/22 07:03:40 AM,80.57,0.56,,,,
10,09/25/22 07:04:00 AM,80.49,0.36,,,,
11,09/25/22 07:04:20 AM,80.64,0.43,,,,
12,09/25/22 07:04:40 AM,80.64,0.40,,,,
13,09/25/22 07:05:00 AM,80.64,0.45,,,,
14,09/25/22 07:05:20 AM,80.57,0.49,,,,
15,09/25/22 07:05:40 AM,80.49,0.53,,,,
16,09/25/22 07:06:00 AM,80.49,0.47,,,,
17,09/25/22 07:06:20 AM,80.57,0.53,,,,
18,09/25/22 07:06:40 AM,80.49,0.62,,,,
19,09/25/22 07:07:00 AM,80.41,0.64,,,,
20,09/25/22 07:07:20 AM,80.49,0.73,,,,
21,09/25/22 07:07:40 AM,80.41,0.77,,,,
22,09/25/22 07:08:00 AM,80.41,0.73,,,,
23,09/25/22 07:08:20 AM,80.41,0.66,,,,
24,09/25/22 07:08:40 AM,80.26,0.77,,,,
25,09/25/22 07:09:00 AM,80.03,0.87,,,,
26,09/25/22 07:09:20 AM,79.95,0.90,,,,
27,09/25/22 07:09:40 AM,79.79,0.85,,,,
28,09/25/22 07:10:00 AM,79.56,0.87,,,,
29,09/25/22 07:10:20 AM,79.56,0.92,,,,
30,09/25/22 07:10:40 AM,79.41,1.02,,,,
31,09/25/22 07:11:00 AM,79.25,1.07,,,,
32,09/25/22 07:11:20 AM,79.10,1.06,,,,
33,09/25/22 07:11:40 AM,79.10,0.92,,,,
34,09/25/22 07:12:00 AM,78.87,0.00,,,,
35,09/25/22 07:12:20 AM,78.95,0.00,,,,
36,09/25/22 07:12:40 AM,78.79,0.00,,,,
37,09/25/22 07:13:00 AM,78.71,0.00,,,,
38,09/25/22 07:13:20 AM,78.56,0.00,,,,
39,09/25/22 07:13:40 AM,78.56,1.30,,,,
40,09/25/22 07:14:00 AM,78.48,1.28,,,,
41,09/25/22 07:14:20 AM,78.40,1.36,,,,
42,09/25/22 07:14:40 AM,78.40,1.36,,,,
43,09/25/22 07:15:00 AM,78.40,1.37,,,,
44,09/25/22 07:15:20 AM,78.33,1.41,,,,
45,09/25/22 07:15:40 AM,78.40,1.45,,,,
46,09/25/22 07:16:00 AM,78.33,1.32,,,,
47,09/25/22 07:16:20 AM,78.33,1.37,,,,
