"Plot Title: 20983765"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983765, SEN S/N: 20983765)","Intensity, lum/ft² (LGR S/N: 20983765, SEN S/N: 20983765)","Button Down (LGR S/N: 20983765)","Button Up (LGR S/N: 20983765)","Host Connected (LGR S/N: 20983765)","End Of File (LGR S/N: 20983765)"
1,09/25/22 07:01:00 AM,80.26,0.27,,,,
2,09/25/22 07:01:20 AM,80.18,0.30,,,,
3,09/25/22 07:01:40 AM,80.18,0.27,,,,
4,09/25/22 07:02:00 AM,80.26,0.71,,,,
5,09/25/22 07:02:20 AM,80.18,0.80,,,,
6,09/25/22 07:02:40 AM,80.10,0.82,,,,
7,09/25/22 07:03:00 AM,80.10,0.84,,,,
8,09/25/22 07:03:20 AM,80.10,0.40,,,,
9,09/25/22 07:03:40 AM,80.10,0.44,,,,
10,09/25/22 07:04:00 AM,80.03,0.36,,,,
11,09/25/22 07:04:20 AM,80.03,0.42,,,,
12,09/25/22 07:04:40 AM,79.95,0.34,,,,
13,09/25/22 07:05:00 AM,79.95,0.40,,,,
14,09/25/22 07:05:20 AM,79.95,0.44,,,,
15,09/25/22 07:05:40 AM,79.87,0.44,,,,
16,09/25/22 07:06:00 AM,79.79,0.40,,,,
17,09/25/22 07:06:20 AM,79.79,0.40,,,,
18,09/25/22 07:06:40 AM,79.79,0.48,,,,
19,09/25/22 07:07:00 AM,79.79,0.50,,,,
20,09/25/22 07:07:20 AM,79.79,0.54,,,,
21,09/25/22 07:07:40 AM,79.72,0.59,,,,
22,09/25/22 07:08:00 AM,79.64,0.51,,,,
23,09/25/22 07:08:20 AM,79.72,0.61,,,,
24,09/25/22 07:08:40 AM,79.49,0.71,,,,
25,09/25/22 07:09:00 AM,79.41,0.82,,,,
26,09/25/22 07:09:20 AM,79.25,0.88,,,,
27,09/25/22 07:09:40 AM,79.10,1.27,,,,
28,09/25/22 07:10:00 AM,79.02,1.55,,,,
29,09/25/22 07:10:20 AM,78.95,1.59,,,,
30,09/25/22 07:10:40 AM,78.79,1.69,,,,
31,09/25/22 07:11:00 AM,78.71,1.80,,,,
32,09/25/22 07:11:20 AM,78.56,1.46,,,,
33,09/25/22 07:11:40 AM,78.48,0.92,,,,
34,09/25/22 07:12:00 AM,78.48,0.02,,,,
35,09/25/22 07:12:20 AM,78.33,0.02,,,,
36,09/25/22 07:12:40 AM,78.33,0.48,,,,
37,09/25/22 07:13:00 AM,78.25,0.06,,,,
38,09/25/22 07:13:20 AM,78.10,0.06,,,,
39,09/25/22 07:13:40 AM,78.02,3.88,,,,
40,09/25/22 07:14:00 AM,77.94,0.88,,,,
41,09/25/22 07:14:20 AM,77.94,1.40,,,,
42,09/25/22 07:14:40 AM,77.94,1.42,,,,
