"Plot Title: 20983690"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983690, SEN S/N: 20983690)","Intensity, lum/ft² (LGR S/N: 20983690, SEN S/N: 20983690)","Stopped (LGR S/N: 20983690)","End Of File (LGR S/N: 20983690)"
1,07/14/22 02:00:00 PM,90.84,563.18,,
2,07/14/22 02:00:10 PM,90.99,563.66,,
3,07/14/22 02:00:20 PM,91.15,565.32,,
4,07/14/22 02:00:30 PM,91.22,566.99,,
5,07/14/22 02:00:40 PM,91.53,567.94,,
6,07/14/22 02:00:50 PM,91.61,566.99,,
7,07/14/22 02:01:00 PM,91.84,694.23,,
8,07/14/22 02:01:10 PM,92.00,689.47,,
9,07/14/22 02:01:20 PM,92.15,566.51,,
10,07/14/22 02:01:30 PM,92.30,536.55,,
11,07/14/22 02:01:40 PM,92.30,410.38,,
12,07/14/22 02:01:50 PM,92.46,408.24,,
13,07/14/22 02:02:00 PM,92.38,328.92,,
14,07/14/22 02:02:10 PM,92.61,629.30,,
15,07/14/22 02:02:20 PM,92.69,632.39,,
16,07/14/22 02:02:30 PM,92.84,625.73,,
17,07/14/22 02:02:40 PM,93.00,618.60,,
18,07/14/22 02:02:50 PM,93.08,498.49,,
19,07/14/22 02:03:00 PM,93.15,499.21,,
20,07/14/22 02:03:10 PM,93.31,499.92,,
21,07/14/22 02:03:20 PM,93.31,497.54,,
22,07/14/22 02:03:30 PM,93.39,500.40,,
23,07/14/22 02:03:40 PM,93.62,501.58,,
24,07/14/22 02:03:50 PM,93.69,500.87,,
25,07/14/22 02:04:00 PM,93.69,499.68,,
26,07/14/22 02:04:10 PM,93.85,499.68,,
27,07/14/22 02:04:20 PM,93.93,502.06,,
28,07/14/22 02:04:30 PM,94.00,499.68,,
29,07/14/22 02:04:40 PM,94.16,498.73,,
30,07/14/22 02:04:50 PM,94.23,556.52,,
31,07/14/22 02:05:00 PM,94.39,546.30,,
32,07/14/22 02:05:10 PM,94.47,713.25,,
33,07/14/22 02:05:20 PM,94.62,716.35,,
34,07/14/22 02:05:30 PM,94.70,697.80,,
35,07/14/22 02:05:40 PM,94.85,479.82,,
36,07/14/22 02:05:50 PM,94.93,510.38,,
37,07/14/22 02:06:00 PM,94.93,507.29,,
38,07/14/22 02:06:10 PM,95.01,517.28,,
39,07/14/22 02:06:20 PM,95.08,516.81,,
40,07/14/22 02:06:30 PM,95.16,512.76,,
41,07/14/22 02:06:40 PM,95.32,513.95,,
42,07/14/22 02:06:50 PM,95.39,511.10,,
