"Plot Title: 21407810"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407810, SEN S/N: 21407810)","Intensity, lum/ft² (LGR S/N: 21407810, SEN S/N: 21407810)","Stopped (LGR S/N: 21407810)","End Of File (LGR S/N: 21407810)"
1,07/14/22 02:00:00 PM,86.20,33.39,,
2,07/14/22 02:00:10 PM,86.28,33.62,,
3,07/14/22 02:00:20 PM,86.36,33.94,,
4,07/14/22 02:00:30 PM,86.44,34.10,,
5,07/14/22 02:00:40 PM,86.51,34.17,,
6,07/14/22 02:00:50 PM,86.59,39.33,,
7,07/14/22 02:01:00 PM,86.74,61.39,,
8,07/14/22 02:01:10 PM,86.82,39.73,,
9,07/14/22 02:01:20 PM,86.90,37.87,,
10,07/14/22 02:01:30 PM,87.05,83.27,,
11,07/14/22 02:01:40 PM,87.21,90.11,,
12,07/14/22 02:01:50 PM,87.29,24.47,,
13,07/14/22 02:02:00 PM,87.36,34.69,,
14,07/14/22 02:02:10 PM,87.44,37.34,,
15,07/14/22 02:02:20 PM,87.52,37.58,,
16,07/14/22 02:02:30 PM,87.59,37.03,,
17,07/14/22 02:02:40 PM,87.67,36.79,,
18,07/14/22 02:02:50 PM,87.75,30.15,,
19,07/14/22 02:03:00 PM,87.83,30.15,,
20,07/14/22 02:03:10 PM,87.90,30.23,,
21,07/14/22 02:03:20 PM,87.98,30.06,,
22,07/14/22 02:03:30 PM,88.06,30.06,,
23,07/14/22 02:03:40 PM,88.13,30.23,,
24,07/14/22 02:03:50 PM,88.21,30.23,,
25,07/14/22 02:04:00 PM,88.21,30.15,,
26,07/14/22 02:04:10 PM,88.21,30.15,,
27,07/14/22 02:04:20 PM,88.29,30.15,,
28,07/14/22 02:04:30 PM,88.37,30.15,,
29,07/14/22 02:04:40 PM,88.52,30.15,,
30,07/14/22 02:04:50 PM,88.52,28.53,,
31,07/14/22 02:05:00 PM,88.52,73.88,,
32,07/14/22 02:05:10 PM,88.68,35.88,,
33,07/14/22 02:05:20 PM,88.75,34.53,,
34,07/14/22 02:05:30 PM,88.68,34.05,,
35,07/14/22 02:05:40 PM,88.91,36.06,,
36,07/14/22 02:05:50 PM,88.83,37.99,,
37,07/14/22 02:06:00 PM,88.98,38.08,,
38,07/14/22 02:06:10 PM,88.98,39.44,,
39,07/14/22 02:06:20 PM,89.14,39.58,,
40,07/14/22 02:06:30 PM,89.06,39.35,,
41,07/14/22 02:06:40 PM,89.22,38.80,,
42,07/14/22 02:06:50 PM,89.29,39.20,,
43,07/14/22 02:07:00 PM,89.29,39.69,,
44,07/14/22 02:07:10 PM,89.37,40.09,,
45,07/14/22 02:07:20 PM,89.45,40.64,,
46,07/14/22 02:07:30 PM,89.52,40.97,,
47,07/14/22 02:07:40 PM,89.60,43.27,,
48,07/14/22 02:07:50 PM,89.60,44.15,,
49,07/14/22 02:08:00 PM,89.68,44.22,,
50,07/14/22 02:08:10 PM,89.76,44.03,,
51,07/14/22 02:08:20 PM,89.83,44.79,,
52,07/14/22 02:08:30 PM,89.99,49.51,,
53,07/14/22 02:08:40 PM,90.06,46.97,,
54,07/14/22 02:08:50 PM,90.14,50.15,,
55,07/14/22 02:09:00 PM,90.22,49.28,,
56,07/14/22 02:09:10 PM,90.14,50.75,,
57,07/14/22 02:09:20 PM,90.30,46.01,,
58,07/14/22 02:09:30 PM,90.37,61.63,,
59,07/14/22 02:09:40 PM,90.37,45.50,,
60,07/14/22 02:09:50 PM,90.45,52.89,,
61,07/14/22 02:10:00 PM,90.53,47.85,,
62,07/14/22 02:10:10 PM,90.68,47.76,,
63,07/14/22 02:10:20 PM,90.76,48.16,,
64,07/14/22 02:10:30 PM,90.76,45.77,,
65,07/14/22 02:10:40 PM,90.84,46.09,,
66,07/14/22 02:10:50 PM,90.91,68.55,,
67,07/14/22 02:11:00 PM,90.99,69.98,,
68,07/14/22 02:11:10 PM,91.07,49.59,,
69,07/14/22 02:11:20 PM,91.15,58.65,,
70,07/14/22 02:11:30 PM,91.22,54.00,,
71,07/14/22 02:11:40 PM,91.30,54.57,,
72,07/14/22 02:11:50 PM,91.22,64.07,,
73,07/14/22 02:12:00 PM,91.38,63.92,,
74,07/14/22 02:12:10 PM,91.45,62.88,,
75,07/14/22 02:12:20 PM,91.45,64.07,,
76,07/14/22 02:12:30 PM,91.53,64.30,,
77,07/14/22 02:12:40 PM,91.61,64.15,,
78,07/14/22 02:12:50 PM,91.61,63.92,,
79,07/14/22 02:13:00 PM,91.76,64.30,,
80,07/14/22 02:13:10 PM,91.76,64.21,,
81,07/14/22 02:13:20 PM,91.84,64.15,,
82,07/14/22 02:13:30 PM,91.76,63.92,,
83,07/14/22 02:13:40 PM,91.92,64.07,,
84,07/14/22 02:13:50 PM,91.92,63.92,,
85,07/14/22 02:14:00 PM,92.00,64.07,,
86,07/14/22 02:14:10 PM,92.07,64.07,,
87,07/14/22 02:14:20 PM,92.15,64.63,,
88,07/14/22 02:14:30 PM,92.15,63.98,,
89,07/14/22 02:14:40 PM,92.23,63.74,,
90,07/14/22 02:14:50 PM,92.23,63.98,,
91,07/14/22 02:15:00 PM,92.30,64.21,,
92,07/14/22 02:15:10 PM,92.38,64.15,,
93,07/14/22 02:15:20 PM,92.38,61.15,,
94,07/14/22 02:15:30 PM,92.46,54.60,,
95,07/14/22 02:15:40 PM,92.46,51.30,,
96,07/14/22 02:15:50 PM,92.46,52.74,,
97,07/14/22 02:16:00 PM,92.54,53.05,,
98,07/14/22 02:16:10 PM,92.54,53.36,,
99,07/14/22 02:16:20 PM,92.61,52.26,,
100,07/14/22 02:16:30 PM,92.69,48.00,,
101,07/14/22 02:16:40 PM,92.77,45.05,,
102,07/14/22 02:16:50 PM,92.77,52.62,,
103,07/14/22 02:17:00 PM,92.77,56.59,,
104,07/14/22 02:17:10 PM,92.92,42.75,,
105,07/14/22 02:17:20 PM,92.92,108.18,,
106,07/14/22 02:17:30 PM,92.84,44.41,,
107,07/14/22 02:17:40 PM,92.92,79.76,,
108,07/14/22 02:17:50 PM,93.08,97.90,,
109,07/14/22 02:18:00 PM,93.00,43.23,,
110,07/14/22 02:18:10 PM,93.00,42.51,,
111,07/14/22 02:18:20 PM,93.08,42.59,,
112,07/14/22 02:18:30 PM,93.08,47.24,,
113,07/14/22 02:18:40 PM,93.15,44.58,,
114,07/14/22 02:18:50 PM,93.15,50.03,,
115,07/14/22 02:19:00 PM,93.23,52.38,,
116,07/14/22 02:19:10 PM,93.15,46.17,,
117,07/14/22 02:19:20 PM,93.23,42.82,,
118,07/14/22 02:19:30 PM,93.23,42.35,,
119,07/14/22 02:19:40 PM,93.23,42.68,,
120,07/14/22 02:19:50 PM,93.31,42.20,,
121,07/14/22 02:20:00 PM,93.23,42.51,,
122,07/14/22 02:20:10 PM,93.31,43.31,,
123,07/14/22 02:20:20 PM,93.31,83.75,,
124,07/14/22 02:20:30 PM,93.31,42.99,,
125,07/14/22 02:20:40 PM,93.39,67.69,,
126,07/14/22 02:20:50 PM,93.39,63.26,,
127,07/14/22 02:21:00 PM,93.46,71.85,,
128,07/14/22 02:21:10 PM,93.54,85.50,,
129,07/14/22 02:21:20 PM,93.62,100.07,,
130,07/14/22 02:21:30 PM,93.69,113.27,,
131,07/14/22 02:21:40 PM,93.77,114.69,,
132,07/14/22 02:21:50 PM,93.85,115.73,,
133,07/14/22 02:22:00 PM,93.93,108.09,,
134,07/14/22 02:22:10 PM,94.08,116.54,,
135,07/14/22 02:22:20 PM,94.16,116.60,,
136,07/14/22 02:22:30 PM,94.16,112.64,,
137,07/14/22 02:22:40 PM,94.23,116.77,,
138,07/14/22 02:22:50 PM,94.31,111.28,,
139,07/14/22 02:23:00 PM,94.47,111.66,,
140,07/14/22 02:23:10 PM,94.47,109.28,,
141,07/14/22 02:23:20 PM,94.54,111.99,,
142,07/14/22 02:23:30 PM,94.70,112.79,,
143,07/14/22 02:23:40 PM,94.85,104.29,,
144,07/14/22 02:23:50 PM,94.85,112.70,,
145,07/14/22 02:24:00 PM,94.93,71.38,,
146,07/14/22 02:24:10 PM,95.01,96.23,,
147,07/14/22 02:24:20 PM,95.08,74.53,,
148,07/14/22 02:24:30 PM,95.16,85.11,,
149,07/14/22 02:24:40 PM,95.16,52.46,,
150,07/14/22 02:24:50 PM,95.32,46.73,,
151,07/14/22 02:25:00 PM,95.32,42.99,,
152,07/14/22 02:25:10 PM,95.39,44.82,,
153,07/14/22 02:25:20 PM,95.39,45.05,,
154,07/14/22 02:25:30 PM,95.47,42.99,,
155,07/14/22 02:25:40 PM,95.55,44.10,,
156,07/14/22 02:25:50 PM,95.62,42.68,,
157,07/14/22 02:26:00 PM,95.55,43.06,,
158,07/14/22 02:26:10 PM,95.62,42.59,,
159,07/14/22 02:26:20 PM,95.70,43.06,,
160,07/14/22 02:26:30 PM,95.78,44.27,,
161,07/14/22 02:26:40 PM,95.78,44.34,,
162,07/14/22 02:26:50 PM,95.78,43.39,,
163,07/14/22 02:27:00 PM,95.86,42.91,,
164,07/14/22 02:27:10 PM,95.93,43.86,,
165,07/14/22 02:27:20 PM,95.93,43.94,,
166,07/14/22 02:27:30 PM,96.01,43.86,,
167,07/14/22 02:27:40 PM,96.01,43.86,,
168,07/14/22 02:27:50 PM,96.01,42.99,,
169,07/14/22 02:28:00 PM,96.09,43.06,,
170,07/14/22 02:28:10 PM,96.17,143.71,,
171,07/14/22 02:28:20 PM,96.09,57.39,,
172,07/14/22 02:28:30 PM,96.17,64.21,,
173,07/14/22 02:28:40 PM,96.24,61.63,,
174,07/14/22 02:28:50 PM,96.32,84.07,,
175,07/14/22 02:29:00 PM,96.32,45.93,,
176,07/14/22 02:29:10 PM,96.40,43.86,,
177,07/14/22 02:29:20 PM,96.47,43.86,,
178,07/14/22 02:29:30 PM,96.40,43.79,,
179,07/14/22 02:29:40 PM,96.40,43.70,,
180,07/14/22 02:29:50 PM,96.47,42.91,,
181,07/14/22 02:30:00 PM,96.47,43.15,,
182,07/14/22 02:30:10 PM,96.47,49.16,,
183,07/14/22 02:30:20 PM,96.47,42.59,,
184,07/14/22 02:30:30 PM,96.47,48.52,,
185,07/14/22 02:30:40 PM,96.47,81.04,,
186,07/14/22 02:30:50 PM,96.47,67.13,,
187,07/14/22 02:31:00 PM,96.47,46.17,,
188,07/14/22 02:31:10 PM,96.47,46.41,,
189,07/14/22 02:31:20 PM,96.40,50.82,,
190,07/14/22 02:31:30 PM,96.40,50.51,,
191,07/14/22 02:31:40 PM,96.40,54.52,,
192,07/14/22 02:31:50 PM,96.32,54.36,,
193,07/14/22 02:32:00 PM,96.32,71.23,,
194,07/14/22 02:32:10 PM,96.24,42.11,,
195,07/14/22 02:32:20 PM,96.24,50.94,,
196,07/14/22 02:32:30 PM,96.24,52.69,,
197,07/14/22 02:32:40 PM,96.32,63.41,,
198,07/14/22 02:32:50 PM,96.24,72.18,,
199,07/14/22 02:33:00 PM,96.17,64.15,,
200,07/14/22 02:33:10 PM,96.09,54.69,,
201,07/14/22 02:33:20 PM,96.01,52.62,,
202,07/14/22 02:33:30 PM,96.01,41.68,,
203,07/14/22 02:33:40 PM,96.01,122.48,,
204,07/14/22 02:33:50 PM,96.01,46.26,,
205,07/14/22 02:34:00 PM,95.93,58.86,,
206,07/14/22 02:34:10 PM,95.93,88.68,,
207,07/14/22 02:34:20 PM,95.93,84.46,,
208,07/14/22 02:34:30 PM,95.93,50.42,,
209,07/14/22 02:34:40 PM,95.93,69.15,,
210,07/14/22 02:34:50 PM,95.86,131.64,,
211,07/14/22 02:35:00 PM,95.93,130.51,,
212,07/14/22 02:35:10 PM,96.01,121.20,,
213,07/14/22 02:35:20 PM,96.09,137.88,,
214,07/14/22 02:35:30 PM,96.09,148.11,,
215,07/14/22 02:35:40 PM,96.17,146.03,,
216,07/14/22 02:35:50 PM,96.24,145.85,,
217,07/14/22 02:36:00 PM,96.24,145.08,,
218,07/14/22 02:36:10 PM,96.24,134.08,,
219,07/14/22 02:36:20 PM,96.24,144.42,,
220,07/14/22 02:36:30 PM,96.40,144.90,,
221,07/14/22 02:36:40 PM,96.40,135.50,,
222,07/14/22 02:36:50 PM,96.32,133.13,,
223,07/14/22 02:37:00 PM,96.32,85.26,,
224,07/14/22 02:37:10 PM,96.32,133.60,,
225,07/14/22 02:37:20 PM,96.24,52.29,,
226,07/14/22 02:37:30 PM,96.24,69.00,,
227,07/14/22 02:37:40 PM,96.24,121.47,,
228,07/14/22 02:37:50 PM,96.24,124.62,,
229,07/14/22 02:38:00 PM,96.24,140.68,,
230,07/14/22 02:38:10 PM,96.32,125.75,,
231,07/14/22 02:38:20 PM,96.24,122.66,,
232,07/14/22 02:38:30 PM,96.24,123.91,,
233,07/14/22 02:38:40 PM,96.17,72.00,,
234,07/14/22 02:38:50 PM,96.09,82.41,,
235,07/14/22 02:39:00 PM,96.09,123.67,,
236,07/14/22 02:39:10 PM,96.09,125.10,,
237,07/14/22 02:39:20 PM,96.09,131.46,,
238,07/14/22 02:39:30 PM,96.09,120.91,,
239,07/14/22 02:39:40 PM,95.93,74.68,,
240,07/14/22 02:39:50 PM,95.93,75.24,,
241,07/14/22 02:40:00 PM,96.01,44.98,,
242,07/14/22 02:40:10 PM,95.93,39.03,,
243,07/14/22 02:40:20 PM,95.86,37.41,,
244,07/14/22 02:40:30 PM,95.78,93.53,,
245,07/14/22 02:40:40 PM,95.78,39.93,,
246,07/14/22 02:40:50 PM,95.78,36.31,,
247,07/14/22 02:41:00 PM,95.70,37.58,,
248,07/14/22 02:41:10 PM,95.62,36.22,,
249,07/14/22 02:41:20 PM,95.70,36.39,,
250,07/14/22 02:41:30 PM,95.62,36.22,,
251,07/14/22 02:41:40 PM,95.62,36.79,,
252,07/14/22 02:41:50 PM,95.62,43.70,,
253,07/14/22 02:42:00 PM,95.55,36.55,,
254,07/14/22 02:42:10 PM,95.55,36.55,,
255,07/14/22 02:42:20 PM,95.55,37.18,,
256,07/14/22 02:42:30 PM,95.47,37.03,,
257,07/14/22 02:42:40 PM,95.47,36.22,,
258,07/14/22 02:42:50 PM,95.47,36.46,,
259,07/14/22 02:43:00 PM,95.39,39.67,,
260,07/14/22 02:43:10 PM,95.39,43.58,,
261,07/14/22 02:43:20 PM,95.39,57.63,,
262,07/14/22 02:43:30 PM,95.39,55.64,,
263,07/14/22 02:43:40 PM,95.39,39.03,,
264,07/14/22 02:43:50 PM,95.39,80.92,,
265,07/14/22 02:44:00 PM,95.47,61.98,,
266,07/14/22 02:44:10 PM,95.39,46.57,,
267,07/14/22 02:44:20 PM,95.39,70.90,,
268,07/14/22 02:44:30 PM,95.47,103.01,,
269,07/14/22 02:44:40 PM,95.39,93.23,,
270,07/14/22 02:44:50 PM,95.47,44.58,,
271,07/14/22 02:45:00 PM,95.47,40.40,,
272,07/14/22 02:45:10 PM,95.39,35.02,,
273,07/14/22 02:45:20 PM,95.39,35.02,,
274,07/14/22 02:45:30 PM,95.47,38.56,,
275,07/14/22 02:45:40 PM,95.39,41.52,,
276,07/14/22 02:45:50 PM,95.24,37.18,,
277,07/14/22 02:46:00 PM,95.24,36.70,,
278,07/14/22 02:46:10 PM,95.32,35.59,,
279,07/14/22 02:46:20 PM,95.32,37.68,,
280,07/14/22 02:46:30 PM,95.24,49.63,,
281,07/14/22 02:46:40 PM,95.32,80.80,,
282,07/14/22 02:46:50 PM,95.32,65.25,,
283,07/14/22 02:47:00 PM,95.32,36.79,,
284,07/14/22 02:47:10 PM,95.32,34.78,,
285,07/14/22 02:47:20 PM,95.32,35.50,,
286,07/14/22 02:47:30 PM,95.32,35.50,,
287,07/14/22 02:47:40 PM,95.24,34.69,,
288,07/14/22 02:47:50 PM,95.24,38.23,,
289,07/14/22 02:48:00 PM,95.24,37.41,,
290,07/14/22 02:48:10 PM,95.24,36.14,,
291,07/14/22 02:48:20 PM,95.08,35.17,,
292,07/14/22 02:48:30 PM,95.24,35.17,,
293,07/14/22 02:48:40 PM,95.16,35.88,,
294,07/14/22 02:48:50 PM,95.24,35.81,,
295,07/14/22 02:49:00 PM,95.16,35.50,,
296,07/14/22 02:49:10 PM,95.16,35.50,,
297,07/14/22 02:49:20 PM,95.16,35.57,,
298,07/14/22 02:49:30 PM,95.24,35.50,,
299,07/14/22 02:49:40 PM,95.08,35.33,,
300,07/14/22 02:49:50 PM,95.16,35.41,,
301,07/14/22 02:50:00 PM,95.24,35.41,,
302,07/14/22 02:50:10 PM,95.08,35.57,,
303,07/14/22 02:50:20 PM,95.08,35.73,,
304,07/14/22 02:50:30 PM,95.16,35.64,,
305,07/14/22 02:50:40 PM,95.08,35.17,,
