"Plot Title: 21126989"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21126989, SEN S/N: 21126989)","Intensity, lum/ft² (LGR S/N: 21126989, SEN S/N: 21126989)","Stopped (LGR S/N: 21126989)","End Of File (LGR S/N: 21126989)"
1,07/14/22 02:00:00 PM,89.45,281.83,,
2,07/14/22 02:00:10 PM,89.68,282.19,,
3,07/14/22 02:00:20 PM,89.91,281.71,,
4,07/14/22 02:00:30 PM,90.06,282.54,,
5,07/14/22 02:00:40 PM,90.22,283.61,,
6,07/14/22 02:00:50 PM,90.53,283.14,,
7,07/14/22 02:01:00 PM,90.61,283.49,,
8,07/14/22 02:01:10 PM,90.91,283.38,,
9,07/14/22 02:01:20 PM,90.99,283.38,,
10,07/14/22 02:01:30 PM,91.22,283.49,,
11,07/14/22 02:01:40 PM,91.45,282.78,,
12,07/14/22 02:01:50 PM,91.53,283.14,,
13,07/14/22 02:02:00 PM,91.69,283.61,,
14,07/14/22 02:02:10 PM,92.00,9794.82,,
15,07/14/22 02:02:20 PM,93.77,4454.09,,
16,07/14/22 02:02:30 PM,95.01,4450.29,,
17,07/14/22 02:02:40 PM,95.93,4440.77,,
18,07/14/22 02:02:50 PM,96.63,4442.68,,
19,07/14/22 02:03:00 PM,97.17,4442.68,,
20,07/14/22 02:03:10 PM,97.63,4438.87,,
21,07/14/22 02:03:20 PM,98.17,4433.16,,
22,07/14/22 02:03:30 PM,98.64,4431.26,,
23,07/14/22 02:03:40 PM,99.18,4431.26,,
24,07/14/22 02:03:50 PM,99.64,4431.26,,
25,07/14/22 02:04:00 PM,100.03,4423.65,,
26,07/14/22 02:04:10 PM,100.49,4421.75,,
27,07/14/22 02:04:20 PM,101.03,4423.65,,
28,07/14/22 02:04:30 PM,101.42,4417.94,,
29,07/14/22 02:04:40 PM,101.65,4414.14,,
30,07/14/22 02:04:50 PM,101.96,4431.26,,
31,07/14/22 02:05:00 PM,102.27,4564.45,,
32,07/14/22 02:05:10 PM,102.65,4602.50,,
33,07/14/22 02:05:20 PM,103.19,4592.99,,
34,07/14/22 02:05:30 PM,103.42,2352.62,,
35,07/14/22 02:05:40 PM,103.50,5026.79,,
36,07/14/22 02:05:50 PM,104.20,5087.67,,
37,07/14/22 02:06:00 PM,103.96,2796.89,,
38,07/14/22 02:06:10 PM,103.19,463.06,,
39,07/14/22 02:06:20 PM,102.96,463.06,,
40,07/14/22 02:06:30 PM,102.81,461.75,,
41,07/14/22 02:06:40 PM,102.81,461.15,,
42,07/14/22 02:06:50 PM,102.81,463.41,,
43,07/14/22 02:07:00 PM,102.81,460.08,,
44,07/14/22 02:07:10 PM,102.96,460.44,,
45,07/14/22 02:07:20 PM,102.96,460.08,,
46,07/14/22 02:07:30 PM,103.19,459.13,,
47,07/14/22 02:07:40 PM,103.27,458.78,,
48,07/14/22 02:07:50 PM,103.50,459.13,,
49,07/14/22 02:08:00 PM,103.66,458.78,,
50,07/14/22 02:08:10 PM,103.81,458.78,,
51,07/14/22 02:08:20 PM,103.81,459.85,,
52,07/14/22 02:08:30 PM,104.04,451.28,,
53,07/14/22 02:08:40 PM,104.12,453.90,,
54,07/14/22 02:08:50 PM,104.35,449.98,,
55,07/14/22 02:09:00 PM,104.51,448.67,,
