"Plot Title: 21407811"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407811, SEN S/N: 21407811)","Intensity, lum/ft² (LGR S/N: 21407811, SEN S/N: 21407811)","Stopped (LGR S/N: 21407811)","End Of File (LGR S/N: 21407811)"
1,07/14/22 02:00:00 PM,90.76,526.56,,
2,07/14/22 02:00:10 PM,90.99,529.17,,
3,07/14/22 02:00:20 PM,91.15,530.36,,
4,07/14/22 02:00:30 PM,91.22,531.79,,
5,07/14/22 02:00:40 PM,91.30,533.22,,
6,07/14/22 02:00:50 PM,91.53,547.25,,
7,07/14/22 02:01:00 PM,91.69,551.77,,
8,07/14/22 02:01:10 PM,91.84,526.56,,
9,07/14/22 02:01:20 PM,92.07,509.67,,
10,07/14/22 02:01:30 PM,92.07,300.62,,
11,07/14/22 02:01:40 PM,92.23,470.07,,
12,07/14/22 02:01:50 PM,92.38,414.06,,
13,07/14/22 02:02:00 PM,92.30,527.75,,
14,07/14/22 02:02:10 PM,92.54,574.36,,
15,07/14/22 02:02:20 PM,92.69,579.59,,
16,07/14/22 02:02:30 PM,92.84,574.60,,
17,07/14/22 02:02:40 PM,93.00,565.09,,
18,07/14/22 02:02:50 PM,93.08,429.88,,
19,07/14/22 02:03:00 PM,93.15,431.19,,
20,07/14/22 02:03:10 PM,93.15,431.54,,
21,07/14/22 02:03:20 PM,93.31,429.64,,
22,07/14/22 02:03:30 PM,93.39,432.14,,
23,07/14/22 02:03:40 PM,93.54,431.90,,
24,07/14/22 02:03:50 PM,93.54,431.90,,
25,07/14/22 02:04:00 PM,93.69,431.54,,
26,07/14/22 02:04:10 PM,93.77,431.19,,
27,07/14/22 02:04:20 PM,93.93,431.90,,
28,07/14/22 02:04:30 PM,94.00,431.19,,
29,07/14/22 02:04:40 PM,94.16,430.95,,
30,07/14/22 02:04:50 PM,94.16,436.78,,
31,07/14/22 02:05:00 PM,94.39,625.73,,
32,07/14/22 02:05:10 PM,94.47,623.59,,
33,07/14/22 02:05:20 PM,94.62,595.05,,
34,07/14/22 02:05:30 PM,94.70,577.69,,
35,07/14/22 02:05:40 PM,94.78,515.62,,
36,07/14/22 02:05:50 PM,94.85,516.09,,
37,07/14/22 02:06:00 PM,94.93,516.09,,
38,07/14/22 02:06:10 PM,95.01,540.11,,
39,07/14/22 02:06:20 PM,95.08,534.41,,
40,07/14/22 02:06:30 PM,95.24,528.46,,
41,07/14/22 02:06:40 PM,95.32,515.85,,
42,07/14/22 02:06:50 PM,95.47,513.71,,
43,07/14/22 02:07:00 PM,95.55,522.28,,
44,07/14/22 02:07:10 PM,95.62,529.17,,
45,07/14/22 02:07:20 PM,95.78,528.70,,
46,07/14/22 02:07:30 PM,95.86,531.08,,
47,07/14/22 02:07:40 PM,95.86,552.96,,
48,07/14/22 02:07:50 PM,96.01,567.70,,
49,07/14/22 02:08:00 PM,96.09,563.18,,
50,07/14/22 02:08:10 PM,96.17,565.09,,
51,07/14/22 02:08:20 PM,96.24,603.14,,
52,07/14/22 02:08:30 PM,96.40,625.49,,
53,07/14/22 02:08:40 PM,96.32,713.73,,
54,07/14/22 02:08:50 PM,96.47,740.13,,
55,07/14/22 02:09:00 PM,96.63,739.65,,
56,07/14/22 02:09:10 PM,96.63,754.40,,
57,07/14/22 02:09:20 PM,96.71,707.31,,
58,07/14/22 02:09:30 PM,96.86,630.73,,
59,07/14/22 02:09:40 PM,96.86,713.02,,
60,07/14/22 02:09:50 PM,96.94,763.44,,
61,07/14/22 02:10:00 PM,97.01,738.23,,
62,07/14/22 02:10:10 PM,97.09,731.81,,
63,07/14/22 02:10:20 PM,97.17,735.13,,
64,07/14/22 02:10:30 PM,97.17,709.92,,
65,07/14/22 02:10:40 PM,97.25,693.04,,
66,07/14/22 02:10:50 PM,97.25,598.62,,
67,07/14/22 02:11:00 PM,97.32,583.40,,
68,07/14/22 02:11:10 PM,97.32,666.64,,
69,07/14/22 02:11:20 PM,97.32,751.78,,
70,07/14/22 02:11:30 PM,97.32,745.36,,
71,07/14/22 02:11:40 PM,97.48,741.56,,
72,07/14/22 02:11:50 PM,97.48,748.69,,
