"Plot Title: 21407809"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407809, SEN S/N: 21407809)","Intensity, lum/ft² (LGR S/N: 21407809, SEN S/N: 21407809)","Stopped (LGR S/N: 21407809)","End Of File (LGR S/N: 21407809)"
1,07/14/22 02:00:00 PM,91.22,535.83,,
2,07/14/22 02:00:10 PM,91.30,535.83,,
3,07/14/22 02:00:20 PM,91.45,536.31,,
4,07/14/22 02:00:30 PM,91.61,538.69,,
5,07/14/22 02:00:40 PM,91.76,538.92,,
6,07/14/22 02:00:50 PM,91.92,536.31,,
7,07/14/22 02:01:00 PM,92.07,571.74,,
8,07/14/22 02:01:10 PM,92.30,539.88,,
9,07/14/22 02:01:20 PM,92.46,563.90,,
10,07/14/22 02:01:30 PM,92.46,304.78,,
11,07/14/22 02:01:40 PM,92.69,491.60,,
12,07/14/22 02:01:50 PM,92.69,304.78,,
13,07/14/22 02:02:00 PM,92.77,571.74,,
14,07/14/22 02:02:10 PM,92.92,598.14,,
15,07/14/22 02:02:20 PM,93.15,605.28,,
16,07/14/22 02:02:30 PM,93.23,596.24,,
17,07/14/22 02:02:40 PM,93.31,591.96,,
18,07/14/22 02:02:50 PM,93.54,454.14,,
19,07/14/22 02:03:00 PM,93.54,455.80,,
20,07/14/22 02:03:10 PM,93.62,456.75,,
21,07/14/22 02:03:20 PM,93.69,452.95,,
22,07/14/22 02:03:30 PM,93.77,457.47,,
23,07/14/22 02:03:40 PM,93.93,455.80,,
24,07/14/22 02:03:50 PM,94.08,456.16,,
25,07/14/22 02:04:00 PM,94.16,455.21,,
26,07/14/22 02:04:10 PM,94.16,454.49,,
27,07/14/22 02:04:20 PM,94.23,455.45,,
28,07/14/22 02:04:30 PM,94.39,453.19,,
29,07/14/22 02:04:40 PM,94.47,453.90,,
30,07/14/22 02:04:50 PM,94.47,488.50,,
31,07/14/22 02:05:00 PM,94.62,644.52,,
32,07/14/22 02:05:10 PM,94.78,657.13,,
33,07/14/22 02:05:20 PM,94.93,623.83,,
34,07/14/22 02:05:30 PM,95.01,620.50,,
35,07/14/22 02:05:40 PM,95.16,500.16,,
36,07/14/22 02:05:50 PM,95.24,496.83,,
37,07/14/22 02:06:00 PM,95.24,497.30,,
38,07/14/22 02:06:10 PM,95.39,521.09,,
39,07/14/22 02:06:20 PM,95.47,518.00,,
40,07/14/22 02:06:30 PM,95.55,512.53,,
41,07/14/22 02:06:40 PM,95.62,498.49,,
42,07/14/22 02:06:50 PM,95.70,497.54,,
43,07/14/22 02:07:00 PM,95.78,505.87,,
44,07/14/22 02:07:10 PM,95.86,510.15,,
45,07/14/22 02:07:20 PM,96.01,511.34,,
46,07/14/22 02:07:30 PM,95.93,513.71,,
47,07/14/22 02:07:40 PM,96.09,564.61,,
48,07/14/22 02:07:50 PM,96.24,578.88,,
49,07/14/22 02:08:00 PM,96.24,572.22,,
50,07/14/22 02:08:10 PM,96.40,561.99,,
51,07/14/22 02:08:20 PM,96.40,610.27,,
52,07/14/22 02:08:30 PM,96.47,632.87,,
53,07/14/22 02:08:40 PM,96.55,745.84,,
54,07/14/22 02:08:50 PM,96.63,778.18,,
55,07/14/22 02:09:00 PM,96.71,770.57,,
56,07/14/22 02:09:10 PM,96.78,796.97,,
57,07/14/22 02:09:20 PM,96.94,723.24,,
58,07/14/22 02:09:30 PM,96.94,651.89,,
59,07/14/22 02:09:40 PM,97.09,727.05,,
60,07/14/22 02:09:50 PM,97.17,810.53,,
61,07/14/22 02:10:00 PM,97.17,756.30,,
62,07/14/22 02:10:10 PM,97.25,758.20,,
63,07/14/22 02:10:20 PM,97.32,752.97,,
64,07/14/22 02:10:30 PM,97.32,718.01,,
65,07/14/22 02:10:40 PM,97.40,705.17,,
66,07/14/22 02:10:50 PM,97.40,612.18,,
67,07/14/22 02:11:00 PM,97.48,598.62,,
68,07/14/22 02:11:10 PM,97.56,683.76,,
69,07/14/22 02:11:20 PM,97.56,807.91,,
70,07/14/22 02:11:30 PM,97.63,789.84,,
71,07/14/22 02:11:40 PM,97.63,794.35,,
72,07/14/22 02:11:50 PM,97.63,767.24,,
73,07/14/22 02:12:00 PM,97.71,765.34,,
74,07/14/22 02:12:10 PM,97.79,752.97,,
75,07/14/22 02:12:20 PM,97.79,769.86,,
76,07/14/22 02:12:30 PM,97.79,778.18,,
77,07/14/22 02:12:40 PM,97.94,770.57,,
78,07/14/22 02:12:50 PM,97.94,771.76,,
79,07/14/22 02:13:00 PM,98.10,776.99,,
80,07/14/22 02:13:10 PM,98.10,772.95,,
81,07/14/22 02:13:20 PM,98.17,771.76,,
82,07/14/22 02:13:30 PM,98.25,767.96,,
83,07/14/22 02:13:40 PM,98.17,771.05,,
84,07/14/22 02:13:50 PM,98.33,769.86,,
85,07/14/22 02:14:00 PM,98.40,771.05,,
86,07/14/22 02:14:10 PM,98.40,772.47,,
87,07/14/22 02:14:20 PM,98.48,775.09,,
88,07/14/22 02:14:30 PM,98.64,770.57,,
89,07/14/22 02:14:40 PM,98.71,765.81,,
90,07/14/22 02:14:50 PM,98.71,769.14,,
91,07/14/22 02:15:00 PM,98.79,774.38,,
92,07/14/22 02:15:10 PM,98.79,771.76,,
93,07/14/22 02:15:20 PM,98.87,736.80,,
94,07/14/22 02:15:30 PM,98.87,668.54,,
95,07/14/22 02:15:40 PM,98.95,631.92,,
96,07/14/22 02:15:50 PM,98.95,647.38,,
97,07/14/22 02:16:00 PM,99.02,651.42,,
98,07/14/22 02:16:10 PM,99.02,658.32,,
99,07/14/22 02:16:20 PM,99.10,642.62,,
100,07/14/22 02:16:30 PM,99.18,581.02,,
101,07/14/22 02:16:40 PM,99.18,511.10,,
102,07/14/22 02:16:50 PM,99.18,486.84,,
103,07/14/22 02:17:00 PM,99.18,486.84,,
104,07/14/22 02:17:10 PM,99.25,531.79,,
105,07/14/22 02:17:20 PM,99.25,465.79,,
106,07/14/22 02:17:30 PM,99.18,478.75,,
107,07/14/22 02:17:40 PM,99.25,461.99,,
108,07/14/22 02:17:50 PM,99.10,493.97,,
109,07/14/22 02:18:00 PM,99.18,533.69,,
110,07/14/22 02:18:10 PM,99.10,527.51,,
111,07/14/22 02:18:20 PM,99.02,518.23,,
112,07/14/22 02:18:30 PM,99.10,482.08,,
113,07/14/22 02:18:40 PM,99.10,504.91,,
114,07/14/22 02:18:50 PM,99.02,493.02,,
115,07/14/22 02:19:00 PM,99.10,487.08,,
116,07/14/22 02:19:10 PM,99.10,495.88,,
117,07/14/22 02:19:20 PM,99.18,505.39,,
118,07/14/22 02:19:30 PM,99.18,509.91,,
119,07/14/22 02:19:40 PM,99.25,514.90,,
120,07/14/22 02:19:50 PM,99.18,522.51,,
121,07/14/22 02:20:00 PM,99.18,524.65,,
122,07/14/22 02:20:10 PM,99.18,537.26,,
123,07/14/22 02:20:20 PM,99.10,503.96,,
124,07/14/22 02:20:30 PM,99.18,498.73,,
125,07/14/22 02:20:40 PM,99.25,476.26,,
126,07/14/22 02:20:50 PM,99.18,476.49,,
127,07/14/22 02:21:00 PM,99.25,480.77,,
128,07/14/22 02:21:10 PM,99.25,476.85,,
129,07/14/22 02:21:20 PM,99.25,482.08,,
130,07/14/22 02:21:30 PM,99.25,487.08,,
131,07/14/22 02:21:40 PM,99.25,488.98,,
132,07/14/22 02:21:50 PM,99.25,491.12,,
133,07/14/22 02:22:00 PM,99.25,479.82,,
134,07/14/22 02:22:10 PM,99.33,490.64,,
135,07/14/22 02:22:20 PM,99.41,490.41,,
136,07/14/22 02:22:30 PM,99.41,484.94,,
137,07/14/22 02:22:40 PM,99.41,492.55,,
138,07/14/22 02:22:50 PM,99.41,486.60,,
139,07/14/22 02:23:00 PM,99.41,482.68,,
140,07/14/22 02:23:10 PM,99.49,484.94,,
141,07/14/22 02:23:20 PM,99.49,482.68,,
142,07/14/22 02:23:30 PM,99.49,485.29,,
143,07/14/22 02:23:40 PM,99.56,477.80,,
144,07/14/22 02:23:50 PM,99.56,490.17,,
145,07/14/22 02:24:00 PM,99.56,521.56,,
146,07/14/22 02:24:10 PM,99.56,504.68,,
147,07/14/22 02:24:20 PM,99.72,518.95,,
148,07/14/22 02:24:30 PM,99.72,515.38,,
149,07/14/22 02:24:40 PM,99.87,527.03,,
150,07/14/22 02:24:50 PM,99.87,529.17,,
151,07/14/22 02:25:00 PM,99.95,533.22,,
152,07/14/22 02:25:10 PM,99.95,534.17,,
153,07/14/22 02:25:20 PM,99.95,532.50,,
154,07/14/22 02:25:30 PM,100.03,538.69,,
155,07/14/22 02:25:40 PM,100.03,534.41,,
156,07/14/22 02:25:50 PM,100.03,535.36,,
157,07/14/22 02:26:00 PM,100.10,544.39,,
158,07/14/22 02:26:10 PM,100.10,544.39,,
159,07/14/22 02:26:20 PM,100.18,545.11,,
160,07/14/22 02:26:30 PM,100.18,547.49,,
161,07/14/22 02:26:40 PM,100.26,548.44,,
162,07/14/22 02:26:50 PM,100.26,539.64,,
163,07/14/22 02:27:00 PM,100.34,530.84,,
164,07/14/22 02:27:10 PM,100.41,541.30,,
165,07/14/22 02:27:20 PM,100.34,542.73,,
166,07/14/22 02:27:30 PM,100.34,541.78,,
167,07/14/22 02:27:40 PM,100.41,542.49,,
168,07/14/22 02:27:50 PM,100.34,527.51,,
169,07/14/22 02:28:00 PM,100.41,522.75,,
170,07/14/22 02:28:10 PM,100.41,477.45,,
171,07/14/22 02:28:20 PM,100.41,712.07,,
172,07/14/22 02:28:30 PM,100.41,789.84,,
173,07/14/22 02:28:40 PM,100.49,751.78,,
174,07/14/22 02:28:50 PM,100.57,562.71,,
175,07/14/22 02:29:00 PM,100.64,507.29,,
176,07/14/22 02:29:10 PM,100.64,542.49,,
177,07/14/22 02:29:20 PM,100.64,542.73,,
178,07/14/22 02:29:30 PM,100.64,544.16,,
179,07/14/22 02:29:40 PM,100.64,546.06,,
180,07/14/22 02:29:50 PM,100.57,553.91,,
181,07/14/22 02:30:00 PM,100.57,526.08,,
182,07/14/22 02:30:10 PM,100.34,502.06,,
183,07/14/22 02:30:20 PM,100.34,507.53,,
184,07/14/22 02:30:30 PM,100.18,505.87,,
185,07/14/22 02:30:40 PM,100.18,488.74,,
186,07/14/22 02:30:50 PM,99.95,495.88,,
187,07/14/22 02:31:00 PM,99.79,499.44,,
188,07/14/22 02:31:10 PM,99.72,506.58,,
189,07/14/22 02:31:20 PM,99.56,494.93,,
190,07/14/22 02:31:30 PM,99.33,497.54,,
191,07/14/22 02:31:40 PM,99.18,494.69,,
192,07/14/22 02:31:50 PM,99.02,501.35,,
193,07/14/22 02:32:00 PM,98.95,486.84,,
194,07/14/22 02:32:10 PM,98.79,515.38,,
195,07/14/22 02:32:20 PM,98.64,493.26,,
196,07/14/22 02:32:30 PM,98.64,493.26,,
197,07/14/22 02:32:40 PM,98.48,493.02,,
198,07/14/22 02:32:50 PM,98.33,482.68,,
199,07/14/22 02:33:00 PM,98.17,491.60,,
200,07/14/22 02:33:10 PM,98.02,495.16,,
201,07/14/22 02:33:20 PM,97.86,509.43,,
202,07/14/22 02:33:30 PM,97.71,517.28,,
203,07/14/22 02:33:40 PM,97.56,475.54,,
204,07/14/22 02:33:50 PM,97.48,483.27,,
205,07/14/22 02:34:00 PM,97.40,488.50,,
206,07/14/22 02:34:10 PM,97.25,475.54,,
207,07/14/22 02:34:20 PM,97.17,484.58,,
208,07/14/22 02:34:30 PM,97.09,488.98,,
209,07/14/22 02:34:40 PM,97.01,478.52,,
210,07/14/22 02:34:50 PM,96.86,470.67,,
211,07/14/22 02:35:00 PM,96.86,465.55,,
212,07/14/22 02:35:10 PM,96.78,463.53,,
213,07/14/22 02:35:20 PM,96.78,464.84,,
214,07/14/22 02:35:30 PM,96.78,465.20,,
215,07/14/22 02:35:40 PM,96.78,464.84,,
216,07/14/22 02:35:50 PM,96.71,464.60,,
217,07/14/22 02:36:00 PM,96.71,462.94,,
218,07/14/22 02:36:10 PM,96.63,467.46,,
219,07/14/22 02:36:20 PM,96.71,462.58,,
220,07/14/22 02:36:30 PM,96.55,461.03,,
221,07/14/22 02:36:40 PM,96.47,466.15,,
222,07/14/22 02:36:50 PM,96.47,465.55,,
223,07/14/22 02:37:00 PM,96.47,476.49,,
224,07/14/22 02:37:10 PM,96.32,466.86,,
225,07/14/22 02:37:20 PM,96.40,484.58,,
226,07/14/22 02:37:30 PM,96.32,479.82,,
227,07/14/22 02:37:40 PM,96.24,467.81,,
228,07/14/22 02:37:50 PM,96.17,466.15,,
229,07/14/22 02:38:00 PM,96.17,462.58,,
