"Plot Title: 21407812"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407812, SEN S/N: 21407812)","Intensity, lum/ft² (LGR S/N: 21407812, SEN S/N: 21407812)","Stopped (LGR S/N: 21407812)","End Of File (LGR S/N: 21407812)"
1,07/14/22 02:00:00 PM,85.51,34.77,,
2,07/14/22 02:00:10 PM,85.59,34.77,,
3,07/14/22 02:00:20 PM,85.74,34.99,,
4,07/14/22 02:00:30 PM,85.82,34.62,,
5,07/14/22 02:00:40 PM,85.90,34.62,,
6,07/14/22 02:00:50 PM,85.97,34.54,,
7,07/14/22 02:01:00 PM,86.13,44.27,,
8,07/14/22 02:01:10 PM,86.28,35.81,,
9,07/14/22 02:01:20 PM,86.28,21.97,,
10,07/14/22 02:01:30 PM,86.51,29.17,,
11,07/14/22 02:01:40 PM,86.51,16.67,,
12,07/14/22 02:01:50 PM,86.59,20.76,,
13,07/14/22 02:02:00 PM,86.74,16.56,,
14,07/14/22 02:02:10 PM,86.82,15.96,,
15,07/14/22 02:02:20 PM,86.90,15.96,,
16,07/14/22 02:02:30 PM,87.05,15.81,,
17,07/14/22 02:02:40 PM,87.13,15.66,,
18,07/14/22 02:02:50 PM,87.13,14.25,,
19,07/14/22 02:03:00 PM,87.29,14.33,,
20,07/14/22 02:03:10 PM,87.44,14.33,,
21,07/14/22 02:03:20 PM,87.44,14.25,,
22,07/14/22 02:03:30 PM,87.52,14.40,,
23,07/14/22 02:03:40 PM,87.67,14.40,,
24,07/14/22 02:03:50 PM,87.75,14.33,,
25,07/14/22 02:04:00 PM,87.75,14.33,,
26,07/14/22 02:04:10 PM,87.90,14.33,,
27,07/14/22 02:04:20 PM,87.90,14.33,,
28,07/14/22 02:04:30 PM,88.06,14.33,,
29,07/14/22 02:04:40 PM,88.13,14.33,,
30,07/14/22 02:04:50 PM,88.21,15.59,,
31,07/14/22 02:05:00 PM,88.21,18.58,,
32,07/14/22 02:05:10 PM,88.37,17.24,,
33,07/14/22 02:05:20 PM,88.44,17.17,,
34,07/14/22 02:05:30 PM,88.52,16.86,,
35,07/14/22 02:05:40 PM,88.52,15.38,,
36,07/14/22 02:05:50 PM,88.60,15.29,,
37,07/14/22 02:06:00 PM,88.68,15.07,,
38,07/14/22 02:06:10 PM,88.75,15.21,,
39,07/14/22 02:06:20 PM,88.83,15.29,,
40,07/14/22 02:06:30 PM,88.91,15.21,,
41,07/14/22 02:06:40 PM,89.06,15.14,,
42,07/14/22 02:06:50 PM,89.06,15.21,,
43,07/14/22 02:07:00 PM,89.14,15.29,,
44,07/14/22 02:07:10 PM,89.22,15.29,,
45,07/14/22 02:07:20 PM,89.29,15.36,,
46,07/14/22 02:07:30 PM,89.29,15.36,,
47,07/14/22 02:07:40 PM,89.45,16.57,,
48,07/14/22 02:07:50 PM,89.45,16.42,,
49,07/14/22 02:08:00 PM,89.52,16.42,,
50,07/14/22 02:08:10 PM,89.60,16.42,,
51,07/14/22 02:08:20 PM,89.76,16.64,,
52,07/14/22 02:08:30 PM,89.76,16.72,,
53,07/14/22 02:08:40 PM,89.83,17.53,,
54,07/14/22 02:08:50 PM,89.91,19.93,,
55,07/14/22 02:09:00 PM,89.99,19.18,,
