"Plot Title: 21407814"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407814, SEN S/N: 21407814)","Intensity, lum/ft² (LGR S/N: 21407814, SEN S/N: 21407814)","Stopped (LGR S/N: 21407814)","End Of File (LGR S/N: 21407814)"
1,07/14/22 02:00:00 PM,102.19,3597.90,,
2,07/14/22 02:00:10 PM,102.34,3623.59,,
3,07/14/22 02:00:20 PM,102.50,3619.78,,
4,07/14/22 02:00:30 PM,102.65,3625.49,,
5,07/14/22 02:00:40 PM,102.57,3628.34,,
6,07/14/22 02:00:50 PM,102.73,3249.72,,
7,07/14/22 02:01:00 PM,102.73,2479.15,,
8,07/14/22 02:01:10 PM,102.81,2770.25,,
9,07/14/22 02:01:20 PM,102.88,2765.50,,
10,07/14/22 02:01:30 PM,102.73,2644.68,,
11,07/14/22 02:01:40 PM,102.73,2296.49,,
12,07/14/22 02:01:50 PM,102.96,2054.86,,
13,07/14/22 02:02:00 PM,102.57,2515.30,,
14,07/14/22 02:02:10 PM,102.73,2881.56,,
15,07/14/22 02:02:20 PM,102.96,2941.49,,
16,07/14/22 02:02:30 PM,103.04,2927.22,,
17,07/14/22 02:02:40 PM,103.27,2867.29,,
18,07/14/22 02:02:50 PM,103.66,2630.41,,
19,07/14/22 02:03:00 PM,103.81,2660.85,,
20,07/14/22 02:03:10 PM,104.12,2663.70,,
21,07/14/22 02:03:20 PM,104.27,2620.89,,
22,07/14/22 02:03:30 PM,104.58,2675.12,,
23,07/14/22 02:03:40 PM,104.74,2677.02,,
24,07/14/22 02:03:50 PM,104.97,2685.58,,
25,07/14/22 02:04:00 PM,105.12,2685.58,,
26,07/14/22 02:04:10 PM,105.43,2686.54,,
27,07/14/22 02:04:20 PM,105.59,2719.83,,
28,07/14/22 02:04:30 PM,105.82,2700.81,,
29,07/14/22 02:04:40 PM,106.05,2719.83,,
30,07/14/22 02:04:50 PM,106.05,2040.59,,
31,07/14/22 02:05:00 PM,106.28,3400.98,,
32,07/14/22 02:05:10 PM,106.44,3759.63,,
33,07/14/22 02:05:20 PM,106.74,3599.81,,
34,07/14/22 02:05:30 PM,106.82,3486.60,,
35,07/14/22 02:05:40 PM,106.90,3334.39,,
36,07/14/22 02:05:50 PM,107.05,3397.17,,
37,07/14/22 02:06:00 PM,107.29,3384.81,,
38,07/14/22 02:06:10 PM,107.29,3519.89,,
39,07/14/22 02:06:20 PM,107.59,3501.82,,
40,07/14/22 02:06:30 PM,107.67,3448.54,,
41,07/14/22 02:06:40 PM,107.67,3382.90,,
42,07/14/22 02:06:50 PM,107.90,3396.22,,
43,07/14/22 02:07:00 PM,107.90,3416.20,,
44,07/14/22 02:07:10 PM,107.90,3467.57,,
45,07/14/22 02:07:20 PM,108.06,3477.08,,
46,07/14/22 02:07:30 PM,108.13,3492.31,,
47,07/14/22 02:07:40 PM,108.06,3421.91,,
48,07/14/22 02:07:50 PM,108.13,3555.09,,
49,07/14/22 02:08:00 PM,108.29,3547.48,,
50,07/14/22 02:08:10 PM,108.21,3528.46,,
51,07/14/22 02:08:20 PM,108.21,3647.37,,
52,07/14/22 02:08:30 PM,108.21,3787.22,,
53,07/14/22 02:08:40 PM,108.06,4182.01,,
54,07/14/22 02:08:50 PM,108.21,4448.39,,
55,07/14/22 02:09:00 PM,108.37,4397.01,,
56,07/14/22 02:09:10 PM,108.37,4600.60,,
57,07/14/22 02:09:20 PM,108.37,4212.46,,
58,07/14/22 02:09:30 PM,108.29,4020.29,,
59,07/14/22 02:09:40 PM,108.44,4379.89,,
60,07/14/22 02:09:50 PM,108.52,5015.37,,
61,07/14/22 02:10:00 PM,108.52,4539.71,,
62,07/14/22 02:10:10 PM,108.60,4556.84,,
63,07/14/22 02:10:20 PM,108.60,4545.42,,
64,07/14/22 02:10:30 PM,108.44,4343.74,,
65,07/14/22 02:10:40 PM,108.52,4275.24,,
66,07/14/22 02:10:50 PM,108.44,3870.93,,
67,07/14/22 02:11:00 PM,108.29,3776.75,,
