"Plot Title: 20983689"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983689, SEN S/N: 20983689)","Intensity, lum/ft² (LGR S/N: 20983689, SEN S/N: 20983689)","Stopped (LGR S/N: 20983689)","End Of File (LGR S/N: 20983689)"
1,07/14/22 02:00:00 PM,84.97,10.14,,
2,07/14/22 02:00:10 PM,85.05,10.06,,
3,07/14/22 02:00:20 PM,85.12,10.22,,
4,07/14/22 02:00:30 PM,85.35,10.14,,
5,07/14/22 02:00:40 PM,85.35,10.14,,
6,07/14/22 02:00:50 PM,85.43,10.14,,
7,07/14/22 02:01:00 PM,85.66,18.50,,
8,07/14/22 02:01:10 PM,85.66,18.81,,
9,07/14/22 02:01:20 PM,85.74,7.36,,
10,07/14/22 02:01:30 PM,85.82,6.26,,
11,07/14/22 02:01:40 PM,85.97,9.09,,
12,07/14/22 02:01:50 PM,86.13,12.78,,
13,07/14/22 02:02:00 PM,86.20,6.58,,
14,07/14/22 02:02:10 PM,86.28,6.40,,
15,07/14/22 02:02:20 PM,86.36,6.40,,
16,07/14/22 02:02:30 PM,86.44,6.17,,
17,07/14/22 02:02:40 PM,86.44,6.09,,
18,07/14/22 02:02:50 PM,86.67,5.59,,
19,07/14/22 02:03:00 PM,86.74,5.66,,
20,07/14/22 02:03:10 PM,86.82,5.66,,
21,07/14/22 02:03:20 PM,86.98,5.62,,
22,07/14/22 02:03:30 PM,86.90,5.62,,
23,07/14/22 02:03:40 PM,87.05,5.66,,
24,07/14/22 02:03:50 PM,87.21,5.62,,
25,07/14/22 02:04:00 PM,87.21,5.62,,
26,07/14/22 02:04:10 PM,87.29,5.62,,
27,07/14/22 02:04:20 PM,87.36,5.66,,
28,07/14/22 02:04:30 PM,87.36,5.58,,
29,07/14/22 02:04:40 PM,87.44,5.58,,
30,07/14/22 02:04:50 PM,87.52,5.62,,
31,07/14/22 02:05:00 PM,87.67,6.26,,
32,07/14/22 02:05:10 PM,87.67,6.80,,
33,07/14/22 02:05:20 PM,87.67,6.80,,
34,07/14/22 02:05:30 PM,87.83,6.64,,
35,07/14/22 02:05:40 PM,87.83,4.41,,
36,07/14/22 02:05:50 PM,87.90,16.14,,
37,07/14/22 02:06:00 PM,88.06,16.37,,
38,07/14/22 02:06:10 PM,87.98,16.69,,
39,07/14/22 02:06:20 PM,88.13,16.69,,
40,07/14/22 02:06:30 PM,88.29,16.84,,
