"Plot Title: 20983766"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983766, SEN S/N: 20983766)","Intensity, lum/ft² (LGR S/N: 20983766, SEN S/N: 20983766)","Stopped (LGR S/N: 20983766)","End Of File (LGR S/N: 20983766)"
1,07/14/22 02:00:00 PM,85.74,21.51,,
2,07/14/22 02:00:10 PM,85.82,21.51,,
3,07/14/22 02:00:20 PM,85.90,21.73,,
4,07/14/22 02:00:30 PM,85.97,21.81,,
5,07/14/22 02:00:40 PM,86.05,21.81,,
6,07/14/22 02:00:50 PM,86.20,21.73,,
7,07/14/22 02:01:00 PM,86.36,75.18,,
8,07/14/22 02:01:10 PM,86.44,74.14,,
9,07/14/22 02:01:20 PM,86.44,16.81,,
10,07/14/22 02:01:30 PM,86.67,47.34,,
11,07/14/22 02:01:40 PM,86.74,28.41,,
12,07/14/22 02:01:50 PM,86.82,23.49,,
13,07/14/22 02:02:00 PM,86.90,22.27,,
14,07/14/22 02:02:10 PM,86.98,23.17,,
15,07/14/22 02:02:20 PM,87.13,23.25,,
16,07/14/22 02:02:30 PM,87.13,22.88,,
17,07/14/22 02:02:40 PM,87.29,22.65,,
18,07/14/22 02:02:50 PM,87.29,19.75,,
19,07/14/22 02:03:00 PM,87.36,19.75,,
20,07/14/22 02:03:10 PM,87.44,19.75,,
21,07/14/22 02:03:20 PM,87.59,19.68,,
22,07/14/22 02:03:30 PM,87.59,19.90,,
23,07/14/22 02:03:40 PM,87.67,19.90,,
24,07/14/22 02:03:50 PM,87.67,19.90,,
25,07/14/22 02:04:00 PM,87.75,19.90,,
26,07/14/22 02:04:10 PM,87.90,19.83,,
27,07/14/22 02:04:20 PM,87.98,19.90,,
28,07/14/22 02:04:30 PM,87.98,19.83,,
29,07/14/22 02:04:40 PM,88.06,19.83,,
30,07/14/22 02:04:50 PM,88.13,18.55,,
31,07/14/22 02:05:00 PM,88.13,19.07,,
32,07/14/22 02:05:10 PM,88.21,21.01,,
33,07/14/22 02:05:20 PM,88.29,20.94,,
34,07/14/22 02:05:30 PM,88.37,20.56,,
35,07/14/22 02:05:40 PM,88.37,27.42,,
36,07/14/22 02:05:50 PM,88.52,35.64,,
37,07/14/22 02:06:00 PM,88.52,35.94,,
38,07/14/22 02:06:10 PM,88.52,36.61,,
39,07/14/22 02:06:20 PM,88.60,37.19,,
40,07/14/22 02:06:30 PM,88.75,37.12,,
41,07/14/22 02:06:40 PM,88.83,37.52,,
42,07/14/22 02:06:50 PM,88.83,38.39,,
43,07/14/22 02:07:00 PM,88.91,38.47,,
44,07/14/22 02:07:10 PM,88.98,38.54,,
45,07/14/22 02:07:20 PM,89.06,39.14,,
46,07/14/22 02:07:30 PM,89.14,39.36,,
47,07/14/22 02:07:40 PM,89.14,39.44,,
