"Plot Title: 21407815"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407815, SEN S/N: 21407815)","Intensity, lum/ft² (LGR S/N: 21407815, SEN S/N: 21407815)","Stopped (LGR S/N: 21407815)","End Of File (LGR S/N: 21407815)"
1,07/14/22 02:00:00 PM,106.36,4758.52,,
2,07/14/22 02:00:10 PM,106.59,4769.93,,
3,07/14/22 02:00:20 PM,106.82,4764.22,,
4,07/14/22 02:00:30 PM,107.05,4777.54,,
5,07/14/22 02:00:40 PM,107.21,4775.64,,
6,07/14/22 02:00:50 PM,107.44,3527.50,,
7,07/14/22 02:01:00 PM,107.29,3420.96,,
8,07/14/22 02:01:10 PM,107.36,3692.08,,
9,07/14/22 02:01:20 PM,107.52,4221.97,,
10,07/14/22 02:01:30 PM,107.67,3659.74,,
11,07/14/22 02:01:40 PM,107.52,3455.20,,
12,07/14/22 02:01:50 PM,107.29,522.51,,
13,07/14/22 02:02:00 PM,106.82,4263.83,,
14,07/14/22 02:02:10 PM,107.29,4263.83,,
15,07/14/22 02:02:20 PM,107.67,4292.37,,
16,07/14/22 02:02:30 PM,107.83,4246.70,,
17,07/14/22 02:02:40 PM,108.06,4256.22,,
18,07/14/22 02:02:50 PM,108.29,4201.04,,
19,07/14/22 02:03:00 PM,108.44,4229.58,,
20,07/14/22 02:03:10 PM,108.60,4248.61,,
21,07/14/22 02:03:20 PM,108.68,4214.36,,
22,07/14/22 02:03:30 PM,108.91,4254.32,,
23,07/14/22 02:03:40 PM,109.06,4250.51,,
24,07/14/22 02:03:50 PM,109.14,4267.63,,
25,07/14/22 02:04:00 PM,109.45,4261.93,,
26,07/14/22 02:04:10 PM,109.52,4273.34,,
27,07/14/22 02:04:20 PM,109.76,4290.47,,
28,07/14/22 02:04:30 PM,109.99,4292.37,,
29,07/14/22 02:04:40 PM,110.14,4299.98,,
30,07/14/22 02:04:50 PM,110.22,4349.45,,
31,07/14/22 02:05:00 PM,110.22,4752.81,,
32,07/14/22 02:05:10 PM,110.37,4589.18,,
33,07/14/22 02:05:20 PM,110.61,4581.57,,
34,07/14/22 02:05:30 PM,110.68,4501.66,,
35,07/14/22 02:05:40 PM,110.68,4235.29,,
36,07/14/22 02:05:50 PM,110.84,4233.39,,
37,07/14/22 02:06:00 PM,110.99,4250.51,,
38,07/14/22 02:06:10 PM,111.22,4265.73,,
39,07/14/22 02:06:20 PM,111.38,4241.00,,
40,07/14/22 02:06:30 PM,111.46,4254.32,,
41,07/14/22 02:06:40 PM,111.46,4202.94,,
42,07/14/22 02:06:50 PM,111.69,4233.39,,
43,07/14/22 02:07:00 PM,111.69,4210.55,,
44,07/14/22 02:07:10 PM,111.76,4233.39,,
45,07/14/22 02:07:20 PM,111.84,4258.12,,
46,07/14/22 02:07:30 PM,111.84,4258.12,,
47,07/14/22 02:07:40 PM,112.00,4271.44,,
48,07/14/22 02:07:50 PM,111.92,4280.95,,
49,07/14/22 02:08:00 PM,111.92,4280.95,,
50,07/14/22 02:08:10 PM,111.92,4256.22,,
51,07/14/22 02:08:20 PM,111.92,4385.60,,
52,07/14/22 02:08:30 PM,111.92,4514.98,,
53,07/14/22 02:08:40 PM,111.84,4981.13,,
54,07/14/22 02:08:50 PM,112.00,5118.12,,
55,07/14/22 02:09:00 PM,112.07,5024.89,,
56,07/14/22 02:09:10 PM,112.07,5234.18,,
57,07/14/22 02:09:20 PM,112.07,4861.26,,
58,07/14/22 02:09:30 PM,112.15,4817.50,,
59,07/14/22 02:09:40 PM,112.30,5150.46,,
60,07/14/22 02:09:50 PM,112.38,5574.75,,
61,07/14/22 02:10:00 PM,112.46,5241.79,,
62,07/14/22 02:10:10 PM,112.46,5298.87,,
63,07/14/22 02:10:20 PM,112.46,5247.50,,
64,07/14/22 02:10:30 PM,112.46,5072.45,,
65,07/14/22 02:10:40 PM,112.46,5000.15,,
66,07/14/22 02:10:50 PM,112.54,4600.60,,
67,07/14/22 02:11:00 PM,112.46,4558.74,,
68,07/14/22 02:11:10 PM,112.54,4937.37,,
69,07/14/22 02:11:20 PM,112.54,5371.17,,
70,07/14/22 02:11:30 PM,112.54,5319.80,,
71,07/14/22 02:11:40 PM,112.61,5340.73,,
72,07/14/22 02:11:50 PM,112.69,5371.17,,
73,07/14/22 02:12:00 PM,112.77,5373.07,,
74,07/14/22 02:12:10 PM,113.00,5365.46,,
75,07/14/22 02:12:20 PM,113.15,5384.49,,
76,07/14/22 02:12:30 PM,113.23,5443.47,,
77,07/14/22 02:12:40 PM,113.46,5386.39,,
78,07/14/22 02:12:50 PM,113.54,5386.39,,
79,07/14/22 02:13:00 PM,113.77,5390.19,,
80,07/14/22 02:13:10 PM,113.85,5407.32,,
81,07/14/22 02:13:20 PM,114.00,5394.00,,
82,07/14/22 02:13:30 PM,114.08,5394.00,,
83,07/14/22 02:13:40 PM,114.31,5386.39,,
84,07/14/22 02:13:50 PM,114.39,5399.71,,
85,07/14/22 02:14:00 PM,114.62,5394.00,,
86,07/14/22 02:14:10 PM,114.70,5392.10,,
87,07/14/22 02:14:20 PM,114.78,5401.61,,
88,07/14/22 02:14:30 PM,114.85,5390.19,,
89,07/14/22 02:14:40 PM,115.01,5399.71,,
90,07/14/22 02:14:50 PM,115.16,5390.19,,
91,07/14/22 02:15:00 PM,115.24,5386.39,,
92,07/14/22 02:15:10 PM,115.32,5397.81,,
93,07/14/22 02:15:20 PM,115.47,5211.35,,
94,07/14/22 02:15:30 PM,115.55,4941.17,,
95,07/14/22 02:15:40 PM,115.63,4847.94,,
96,07/14/22 02:15:50 PM,115.63,4895.51,,
97,07/14/22 02:16:00 PM,115.78,4925.95,,
98,07/14/22 02:16:10 PM,115.70,4916.44,,
99,07/14/22 02:16:20 PM,115.93,4899.31,,
100,07/14/22 02:16:30 PM,115.86,4653.87,,
101,07/14/22 02:16:40 PM,115.86,4307.59,,
102,07/14/22 02:16:50 PM,115.70,3947.99,,
103,07/14/22 02:17:00 PM,115.55,4033.61,,
104,07/14/22 02:17:10 PM,115.39,3433.32,,
105,07/14/22 02:17:20 PM,115.24,3470.43,,
106,07/14/22 02:17:30 PM,115.08,3893.76,,
107,07/14/22 02:17:40 PM,114.93,3517.99,,
108,07/14/22 02:17:50 PM,114.78,3330.58,,
109,07/14/22 02:18:00 PM,114.54,3415.25,,
110,07/14/22 02:18:10 PM,114.31,3431.42,,
