"Plot Title: 21407818"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407818, SEN S/N: 21407818)","Intensity, lum/ft² (LGR S/N: 21407818, SEN S/N: 21407818)","Stopped (LGR S/N: 21407818)","End Of File (LGR S/N: 21407818)"
1,07/14/22 02:00:00 PM,101.88,3612.17,,
2,07/14/22 02:00:10 PM,102.11,3612.17,,
3,07/14/22 02:00:20 PM,102.42,3600.76,,
4,07/14/22 02:00:30 PM,102.57,3619.78,,
5,07/14/22 02:00:40 PM,102.88,3621.69,,
6,07/14/22 02:00:50 PM,103.12,2766.45,,
7,07/14/22 02:01:00 PM,103.27,3006.18,,
8,07/14/22 02:01:10 PM,103.35,1931.66,,
9,07/14/22 02:01:20 PM,102.96,933.25,,
10,07/14/22 02:01:30 PM,103.04,2698.90,,
11,07/14/22 02:01:40 PM,102.81,1501.66,,
12,07/14/22 02:01:50 PM,102.65,744.65,,
13,07/14/22 02:02:00 PM,102.42,3260.18,,
14,07/14/22 02:02:10 PM,102.81,3274.45,,
15,07/14/22 02:02:20 PM,103.04,3285.87,,
16,07/14/22 02:02:30 PM,103.19,3310.60,,
17,07/14/22 02:02:40 PM,103.27,3317.26,,
18,07/14/22 02:02:50 PM,103.42,3317.26,,
19,07/14/22 02:03:00 PM,103.42,3324.87,,
20,07/14/22 02:03:10 PM,103.27,3328.68,,
21,07/14/22 02:03:20 PM,103.27,3326.78,,
22,07/14/22 02:03:30 PM,103.27,3332.48,,
23,07/14/22 02:03:40 PM,103.35,3331.53,,
24,07/14/22 02:03:50 PM,103.42,3336.29,,
25,07/14/22 02:04:00 PM,103.50,3334.39,,
26,07/14/22 02:04:10 PM,103.50,3338.19,,
27,07/14/22 02:04:20 PM,103.73,3341.05,,
28,07/14/22 02:04:30 PM,103.73,3347.70,,
29,07/14/22 02:04:40 PM,103.81,3347.70,,
30,07/14/22 02:04:50 PM,103.89,3208.81,,
31,07/14/22 02:05:00 PM,103.89,3749.16,,
32,07/14/22 02:05:10 PM,103.96,3631.20,,
33,07/14/22 02:05:20 PM,104.12,3623.59,,
34,07/14/22 02:05:30 PM,104.27,3599.81,,
35,07/14/22 02:05:40 PM,104.43,3565.56,,
36,07/14/22 02:05:50 PM,104.58,3571.27,,
37,07/14/22 02:06:00 PM,104.74,3562.70,,
38,07/14/22 02:06:10 PM,104.89,3561.75,,
39,07/14/22 02:06:20 PM,105.12,3562.70,,
40,07/14/22 02:06:30 PM,105.28,3558.90,,
41,07/14/22 02:06:40 PM,105.43,3547.48,,
42,07/14/22 02:06:50 PM,105.51,3554.14,,
43,07/14/22 02:07:00 PM,105.59,3554.14,,
44,07/14/22 02:07:10 PM,105.74,3558.90,,
45,07/14/22 02:07:20 PM,105.74,3559.85,,
46,07/14/22 02:07:30 PM,105.82,3557.00,,
47,07/14/22 02:07:40 PM,105.82,3562.70,,
48,07/14/22 02:07:50 PM,105.82,3557.00,,
49,07/14/22 02:08:00 PM,105.82,3559.85,,
50,07/14/22 02:08:10 PM,105.82,3547.48,,
51,07/14/22 02:08:20 PM,105.74,3546.53,,
52,07/14/22 02:08:30 PM,105.66,3503.72,,
53,07/14/22 02:08:40 PM,105.59,3322.02,,
54,07/14/22 02:08:50 PM,105.59,3298.24,,
55,07/14/22 02:09:00 PM,105.59,3331.53,,
56,07/14/22 02:09:10 PM,105.66,3243.06,,
57,07/14/22 02:09:20 PM,105.66,3379.10,,
58,07/14/22 02:09:30 PM,105.74,3430.47,,
59,07/14/22 02:09:40 PM,105.74,3313.46,,
60,07/14/22 02:09:50 PM,105.82,3177.42,,
61,07/14/22 02:10:00 PM,105.90,3291.58,,
62,07/14/22 02:10:10 PM,105.82,3253.52,,
63,07/14/22 02:10:20 PM,105.74,3279.21,,
64,07/14/22 02:10:30 PM,105.82,3367.68,,
65,07/14/22 02:10:40 PM,105.82,3382.90,,
66,07/14/22 02:10:50 PM,105.90,3509.43,,
67,07/14/22 02:11:00 PM,105.90,3521.80,,
68,07/14/22 02:11:10 PM,105.97,3405.74,,
69,07/14/22 02:11:20 PM,105.97,3199.30,,
70,07/14/22 02:11:30 PM,105.97,3214.52,,
71,07/14/22 02:11:40 PM,105.90,3205.96,,
72,07/14/22 02:11:50 PM,105.97,2827.33,,
73,07/14/22 02:12:00 PM,105.90,2829.23,,
74,07/14/22 02:12:10 PM,105.97,2831.14,,
75,07/14/22 02:12:20 PM,105.97,2833.04,,
76,07/14/22 02:12:30 PM,106.05,2836.84,,
77,07/14/22 02:12:40 PM,106.13,2829.23,,
78,07/14/22 02:12:50 PM,106.28,2829.23,,
79,07/14/22 02:13:00 PM,106.20,2831.14,,
80,07/14/22 02:13:10 PM,106.28,2833.99,,
81,07/14/22 02:13:20 PM,106.36,2826.38,,
82,07/14/22 02:13:30 PM,106.44,2817.82,,
83,07/14/22 02:13:40 PM,106.51,2821.62,,
84,07/14/22 02:13:50 PM,106.59,2821.62,,
85,07/14/22 02:14:00 PM,106.59,2819.72,,
86,07/14/22 02:14:10 PM,106.74,2817.82,,
87,07/14/22 02:14:20 PM,106.82,2821.62,,
88,07/14/22 02:14:30 PM,106.90,2820.67,,
89,07/14/22 02:14:40 PM,106.98,2814.96,,
90,07/14/22 02:14:50 PM,107.05,2811.16,,
91,07/14/22 02:15:00 PM,107.13,2816.87,,
92,07/14/22 02:15:10 PM,107.13,2817.82,,
93,07/14/22 02:15:20 PM,107.21,2886.31,,
94,07/14/22 02:15:30 PM,107.36,2988.10,,
95,07/14/22 02:15:40 PM,107.44,2999.52,,
96,07/14/22 02:15:50 PM,107.52,2990.96,,
97,07/14/22 02:16:00 PM,107.67,2999.52,,
98,07/14/22 02:16:10 PM,107.75,2996.67,,
99,07/14/22 02:16:20 PM,107.83,2994.76,,
100,07/14/22 02:16:30 PM,108.06,3042.33,,
101,07/14/22 02:16:40 PM,108.13,3035.67,,
102,07/14/22 02:16:50 PM,108.21,2908.19,,
103,07/14/22 02:17:00 PM,108.29,2958.61,,
104,07/14/22 02:17:10 PM,108.21,1826.54,,
105,07/14/22 02:17:20 PM,107.75,1953.07,,
106,07/14/22 02:17:30 PM,107.67,2218.48,,
107,07/14/22 02:17:40 PM,107.44,1954.97,,
108,07/14/22 02:17:50 PM,107.13,1697.16,,
109,07/14/22 02:18:00 PM,106.74,1854.13,,
110,07/14/22 02:18:10 PM,106.44,1962.58,,
111,07/14/22 02:18:20 PM,106.36,2112.89,,
