"Plot Title: 21407807"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407807, SEN S/N: 21407807)","Intensity, lum/ft² (LGR S/N: 21407807, SEN S/N: 21407807)","Stopped (LGR S/N: 21407807)","End Of File (LGR S/N: 21407807)"
1,07/14/22 02:00:00 PM,90.53,488.74,,
2,07/14/22 02:00:10 PM,90.68,489.46,,
3,07/14/22 02:00:20 PM,90.76,491.83,,
4,07/14/22 02:00:30 PM,90.91,493.97,,
5,07/14/22 02:00:40 PM,90.99,494.45,,
6,07/14/22 02:00:50 PM,91.15,493.50,,
7,07/14/22 02:01:00 PM,91.38,532.98,,
8,07/14/22 02:01:10 PM,91.45,551.29,,
9,07/14/22 02:01:20 PM,91.61,389.21,,
10,07/14/22 02:01:30 PM,91.69,290.27,,
11,07/14/22 02:01:40 PM,91.76,521.09,,
12,07/14/22 02:01:50 PM,91.84,409.19,,
13,07/14/22 02:02:00 PM,91.84,424.29,,
14,07/14/22 02:02:10 PM,92.07,511.81,,
15,07/14/22 02:02:20 PM,92.30,526.32,,
16,07/14/22 02:02:30 PM,92.30,522.51,,
17,07/14/22 02:02:40 PM,92.61,497.78,,
18,07/14/22 02:02:50 PM,92.61,373.51,,
19,07/14/22 02:03:00 PM,92.69,378.03,,
20,07/14/22 02:03:10 PM,92.77,378.03,,
21,07/14/22 02:03:20 PM,92.92,376.37,,
22,07/14/22 02:03:30 PM,93.00,378.98,,
23,07/14/22 02:03:40 PM,93.08,378.98,,
24,07/14/22 02:03:50 PM,93.15,379.58,,
25,07/14/22 02:04:00 PM,93.23,379.22,,
26,07/14/22 02:04:10 PM,93.46,379.93,,
27,07/14/22 02:04:20 PM,93.54,381.48,,
28,07/14/22 02:04:30 PM,93.54,381.24,,
29,07/14/22 02:04:40 PM,93.62,381.84,,
30,07/14/22 02:04:50 PM,93.69,403.36,,
31,07/14/22 02:05:00 PM,93.85,439.99,,
32,07/14/22 02:05:10 PM,94.08,594.34,,
33,07/14/22 02:05:20 PM,94.16,582.92,,
34,07/14/22 02:05:30 PM,94.31,527.27,,
35,07/14/22 02:05:40 PM,94.39,495.88,,
36,07/14/22 02:05:50 PM,94.39,511.57,,
37,07/14/22 02:06:00 PM,94.54,512.53,,
38,07/14/22 02:06:10 PM,94.62,533.93,,
39,07/14/22 02:06:20 PM,94.78,531.08,,
40,07/14/22 02:06:30 PM,94.78,524.65,,
41,07/14/22 02:06:40 PM,95.01,515.38,,
42,07/14/22 02:06:50 PM,95.08,505.87,,
43,07/14/22 02:07:00 PM,95.16,513.24,,
44,07/14/22 02:07:10 PM,95.24,524.65,,
45,07/14/22 02:07:20 PM,95.32,524.42,,
46,07/14/22 02:07:30 PM,95.47,524.42,,
47,07/14/22 02:07:40 PM,95.55,504.44,,
48,07/14/22 02:07:50 PM,95.55,559.38,,
49,07/14/22 02:08:00 PM,95.70,562.71,,
50,07/14/22 02:08:10 PM,95.78,560.09,,
51,07/14/22 02:08:20 PM,95.86,604.33,,
52,07/14/22 02:08:30 PM,95.86,638.81,,
53,07/14/22 02:08:40 PM,96.01,683.29,,
54,07/14/22 02:08:50 PM,96.17,747.50,,
55,07/14/22 02:09:00 PM,96.32,750.12,,
56,07/14/22 02:09:10 PM,96.32,763.67,,
57,07/14/22 02:09:20 PM,96.40,724.43,,
58,07/14/22 02:09:30 PM,96.40,647.38,,
59,07/14/22 02:09:40 PM,96.47,724.43,,
60,07/14/22 02:09:50 PM,96.55,787.46,,
61,07/14/22 02:10:00 PM,96.71,745.60,,
62,07/14/22 02:10:10 PM,96.86,747.03,,
63,07/14/22 02:10:20 PM,96.86,746.31,,
