"Plot Title: 20983767"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983767, SEN S/N: 20983767)","Intensity, lum/ft² (LGR S/N: 20983767, SEN S/N: 20983767)","Button Down (LGR S/N: 20983767)","Button Up (LGR S/N: 20983767)","Host Connected (LGR S/N: 20983767)","End Of File (LGR S/N: 20983767)"
1,11/02/22 08:00:00 AM,68.44,13.04,,,,
2,11/02/22 08:00:20 AM,68.52,14.12,,,,
3,11/02/22 08:00:40 AM,68.44,14.20,,,,
4,11/02/22 08:01:00 AM,68.44,15.20,,,,
5,11/02/22 08:01:20 AM,68.44,14.67,,,,
6,11/02/22 08:01:40 AM,68.44,15.27,,,,
7,11/02/22 08:02:00 AM,68.37,15.90,,,,
8,11/02/22 08:02:20 AM,68.44,15.58,,,,
9,11/02/22 08:02:40 AM,68.44,15.90,,,,
10,11/02/22 08:03:00 AM,68.44,17.28,,,,
11,11/02/22 08:03:20 AM,68.37,16.74,,,,
12,11/02/22 08:03:40 AM,68.44,17.05,,,,
13,11/02/22 08:04:00 AM,68.37,17.35,,,,
14,11/02/22 08:04:20 AM,68.37,11.52,,,,
15,11/02/22 08:04:40 AM,68.37,10.52,,,,
16,11/02/22 08:05:00 AM,68.37,10.98,,,,
17,11/02/22 08:05:20 AM,68.37,9.82,,,,
18,11/02/22 08:05:40 AM,68.29,10.29,,,,
19,11/02/22 08:06:00 AM,68.37,8.74,,,,
20,11/02/22 08:06:20 AM,68.29,9.13,,,,
21,11/02/22 08:06:40 AM,68.29,9.59,,,,
22,11/02/22 08:07:00 AM,68.21,9.52,,,,
23,11/02/22 08:07:20 AM,68.21,10.75,,,,
24,11/02/22 08:07:40 AM,68.21,9.99,,,,
25,11/02/22 08:08:00 AM,68.29,10.36,,,,
26,11/02/22 08:08:20 AM,68.21,11.52,,,,
27,11/02/22 08:08:40 AM,68.13,11.98,,,,
28,11/02/22 08:09:00 AM,68.13,11.82,,,,
29,11/02/22 08:09:20 AM,68.13,11.13,,,,
30,11/02/22 08:09:40 AM,68.06,11.51,,,,
31,11/02/22 08:10:00 AM,68.13,10.98,,,,
32,11/02/22 08:10:20 AM,68.06,12.82,,,,
33,11/02/22 08:10:40 AM,68.06,20.65,,,,
34,11/02/22 08:11:00 AM,68.06,21.95,,,,
35,11/02/22 08:11:20 AM,68.06,22.33,,,,
36,11/02/22 08:11:40 AM,67.98,10.36,,,,
37,11/02/22 08:12:00 AM,67.98,12.04,,,,
38,11/02/22 08:12:20 AM,67.83,11.51,,,,
39,11/02/22 08:12:40 AM,67.83,22.87,,,,
40,11/02/22 08:13:00 AM,67.90,22.41,,,,
41,11/02/22 08:13:20 AM,67.90,21.49,,,,
42,11/02/22 08:13:40 AM,67.90,14.34,,,,
43,11/02/22 08:14:00 AM,67.83,16.95,,,,
44,11/02/22 08:14:20 AM,67.83,40.21,,,,
45,11/02/22 08:14:40 AM,67.83,55.85,,,,
46,11/02/22 08:15:00 AM,67.75,68.11,,,,
47,11/02/22 08:15:20 AM,67.75,52.03,,,,
48,11/02/22 08:15:40 AM,67.75,56.80,,,,
