"Plot Title: 20983692"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20983692, SEN S/N: 20983692)","Intensity, lum/ft² (LGR S/N: 20983692, SEN S/N: 20983692)","Button Down (LGR S/N: 20983692)","Button Up (LGR S/N: 20983692)","Host Connected (LGR S/N: 20983692)","End Of File (LGR S/N: 20983692)"
1,11/02/22 08:00:00 AM,68.13,121.89,,,,
2,11/02/22 08:00:20 AM,68.13,124.50,,,,
3,11/02/22 08:00:40 AM,68.13,131.52,,,,
4,11/02/22 08:01:00 AM,68.13,135.15,,,,
5,11/02/22 08:01:20 AM,68.13,138.06,,,,
6,11/02/22 08:01:40 AM,68.13,139.43,,,,
7,11/02/22 08:02:00 AM,68.06,143.95,,,,
8,11/02/22 08:02:20 AM,68.13,140.02,,,,
9,11/02/22 08:02:40 AM,68.06,149.83,,,,
10,11/02/22 08:03:00 AM,68.06,150.61,,,,
11,11/02/22 08:03:20 AM,68.13,154.05,,,,
12,11/02/22 08:03:40 AM,68.13,160.89,,,,
13,11/02/22 08:04:00 AM,68.06,165.89,,,,
14,11/02/22 08:04:20 AM,68.06,104.02,,,,
15,11/02/22 08:04:40 AM,67.98,95.40,,,,
16,11/02/22 08:05:00 AM,67.83,88.83,,,,
17,11/02/22 08:05:20 AM,67.75,87.11,,,,
18,11/02/22 08:05:40 AM,67.67,78.10,,,,
19,11/02/22 08:06:00 AM,67.59,81.49,,,,
20,11/02/22 08:06:20 AM,67.52,73.37,,,,
21,11/02/22 08:06:40 AM,67.59,73.76,,,,
22,11/02/22 08:07:00 AM,67.52,71.94,,,,
23,11/02/22 08:07:20 AM,67.52,76.20,,,,
24,11/02/22 08:07:40 AM,67.52,82.56,,,,
25,11/02/22 08:08:00 AM,67.36,82.79,,,,
26,11/02/22 08:08:20 AM,67.52,79.61,,,,
27,11/02/22 08:08:40 AM,67.44,87.55,,,,
28,11/02/22 08:09:00 AM,67.36,91.33,,,,
29,11/02/22 08:09:20 AM,67.52,93.91,,,,
30,11/02/22 08:09:40 AM,67.36,85.89,,,,
31,11/02/22 08:10:00 AM,67.44,86.33,,,,
32,11/02/22 08:10:20 AM,67.52,101.02,,,,
33,11/02/22 08:10:40 AM,67.36,191.28,,,,
34,11/02/22 08:11:00 AM,67.36,194.90,,,,
35,11/02/22 08:11:20 AM,67.44,200.19,,,,
36,11/02/22 08:11:40 AM,67.36,177.96,,,,
37,11/02/22 08:12:00 AM,67.36,169.34,,,,
38,11/02/22 08:12:20 AM,67.36,174.21,,,,
39,11/02/22 08:12:40 AM,67.36,205.19,,,,
40,11/02/22 08:13:00 AM,67.36,208.22,,,,
41,11/02/22 08:13:20 AM,67.36,201.44,,,,
42,11/02/22 08:13:40 AM,67.36,184.20,,,,
43,11/02/22 08:14:00 AM,67.28,184.32,,,,
44,11/02/22 08:14:20 AM,67.36,205.07,,,,
45,11/02/22 08:14:40 AM,67.21,180.10,,,,
46,11/02/22 08:15:00 AM,67.21,161.49,,,,
47,11/02/22 08:15:20 AM,67.21,189.79,,,,
48,11/02/22 08:15:40 AM,67.21,197.82,,,,
49,11/02/22 08:16:00 AM,67.21,191.57,,,,
50,11/02/22 08:16:20 AM,67.21,147.28,,,,
51,11/02/22 08:16:40 AM,67.21,148.94,,,,
52,11/02/22 08:17:00 AM,67.21,131.34,,,,
53,11/02/22 08:17:20 AM,67.21,143.41,,,,
54,11/02/22 08:17:40 AM,67.21,158.04,,,,
55,11/02/22 08:18:00 AM,67.28,159.52,,,,
56,11/02/22 08:18:20 AM,67.21,153.04,,,,
57,11/02/22 08:18:40 AM,67.21,150.73,,,,
58,11/02/22 08:19:00 AM,67.21,154.05,,,,
59,11/02/22 08:19:20 AM,67.21,160.30,,,,
60,11/02/22 08:19:40 AM,67.28,164.22,,,,
61,11/02/22 08:20:00 AM,67.28,166.96,,,,
62,11/02/22 08:20:20 AM,67.28,168.15,,,,
63,11/02/22 08:20:40 AM,67.21,168.15,,,,
64,11/02/22 08:21:00 AM,67.28,167.67,,,,
