"Plot Title: 21407817"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21407817, SEN S/N: 21407817)","Intensity, lum/ft² (LGR S/N: 21407817, SEN S/N: 21407817)","Button Down (LGR S/N: 21407817)","Button Up (LGR S/N: 21407817)","Host Connected (LGR S/N: 21407817)","End Of File (LGR S/N: 21407817)"
1,11/02/22 08:00:00 AM,68.21,64.13,,,,
2,11/02/22 08:00:20 AM,68.21,63.98,,,,
3,11/02/22 08:00:40 AM,68.21,72.57,,,,
4,11/02/22 08:01:00 AM,68.21,74.47,,,,
5,11/02/22 08:01:20 AM,68.21,76.58,,,,
6,11/02/22 08:01:40 AM,68.29,79.47,,,,
7,11/02/22 08:02:00 AM,68.21,78.90,,,,
8,11/02/22 08:02:20 AM,68.21,78.42,,,,
9,11/02/22 08:02:40 AM,68.21,82.14,,,,
10,11/02/22 08:03:00 AM,68.21,84.73,,,,
11,11/02/22 08:03:20 AM,68.13,84.73,,,,
12,11/02/22 08:03:40 AM,68.13,90.23,,,,
13,11/02/22 08:04:00 AM,68.13,90.79,,,,
14,11/02/22 08:04:20 AM,68.06,56.26,,,,
15,11/02/22 08:04:40 AM,67.98,64.13,,,,
16,11/02/22 08:05:00 AM,67.90,66.71,,,,
17,11/02/22 08:05:20 AM,67.83,62.43,,,,
18,11/02/22 08:05:40 AM,67.83,65.67,,,,
19,11/02/22 08:06:00 AM,67.83,58.52,,,,
20,11/02/22 08:06:20 AM,67.83,57.63,,,,
21,11/02/22 08:06:40 AM,67.67,62.07,,,,
22,11/02/22 08:07:00 AM,67.67,59.41,,,,
23,11/02/22 08:07:20 AM,67.67,62.76,,,,
24,11/02/22 08:07:40 AM,67.67,64.54,,,,
25,11/02/22 08:08:00 AM,67.67,67.19,,,,
26,11/02/22 08:08:20 AM,67.75,74.26,,,,
27,11/02/22 08:08:40 AM,67.67,78.10,,,,
28,11/02/22 08:09:00 AM,67.67,76.46,,,,
29,11/02/22 08:09:20 AM,67.67,73.61,,,,
30,11/02/22 08:09:40 AM,67.59,75.24,,,,
31,11/02/22 08:10:00 AM,67.75,83.36,,,,
32,11/02/22 08:10:20 AM,67.67,84.58,,,,
33,11/02/22 08:10:40 AM,67.59,133.13,,,,
34,11/02/22 08:11:00 AM,67.67,136.28,,,,
35,11/02/22 08:11:20 AM,67.59,141.57,,,,
36,11/02/22 08:11:40 AM,67.59,126.41,,,,
37,11/02/22 08:12:00 AM,67.59,118.59,,,,
38,11/02/22 08:12:20 AM,67.59,121.09,,,,
39,11/02/22 08:12:40 AM,67.52,144.66,,,,
40,11/02/22 08:13:00 AM,67.59,143.77,,,,
41,11/02/22 08:13:20 AM,67.52,139.78,,,,
42,11/02/22 08:13:40 AM,67.52,128.61,,,,
43,11/02/22 08:14:00 AM,67.52,126.05,,,,
44,11/02/22 08:14:20 AM,67.52,118.17,,,,
45,11/02/22 08:14:40 AM,67.44,140.91,,,,
46,11/02/22 08:15:00 AM,67.44,121.17,,,,
47,11/02/22 08:15:20 AM,67.44,97.48,,,,
48,11/02/22 08:15:40 AM,67.44,63.03,,,,
49,11/02/22 08:16:00 AM,67.28,57.51,,,,
50,11/02/22 08:16:20 AM,67.36,141.51,,,,
51,11/02/22 08:16:40 AM,67.36,67.51,,,,
52,11/02/22 08:17:00 AM,67.36,171.42,,,,
53,11/02/22 08:17:20 AM,67.28,198.23,,,,
54,11/02/22 08:17:40 AM,67.44,222.31,,,,
55,11/02/22 08:18:00 AM,67.52,219.58,,,,
56,11/02/22 08:18:20 AM,67.44,210.48,,,,
57,11/02/22 08:18:40 AM,67.52,209.53,,,,
58,11/02/22 08:19:00 AM,67.44,213.87,,,,
59,11/02/22 08:19:20 AM,67.52,216.31,,,,
60,11/02/22 08:19:40 AM,67.59,229.09,,,,
61,11/02/22 08:20:00 AM,67.52,235.87,,,,
62,11/02/22 08:20:20 AM,67.44,238.78,,,,
63,11/02/22 08:20:40 AM,67.52,239.91,,,,
64,11/02/22 08:21:00 AM,67.52,237.83,,,,
65,11/02/22 08:21:20 AM,67.52,236.70,,,,
66,11/02/22 08:21:40 AM,67.52,235.21,,,,
67,11/02/22 08:22:00 AM,67.59,235.87,,,,
68,11/02/22 08:22:20 AM,67.59,238.43,,,,
69,11/02/22 08:22:40 AM,67.59,242.47,,,,
70,11/02/22 08:23:00 AM,67.59,245.08,,,,
71,11/02/22 08:23:20 AM,67.59,263.52,,,,
72,11/02/22 08:23:40 AM,67.59,282.54,,,,
73,11/02/22 08:24:00 AM,67.59,227.49,,,,
74,11/02/22 08:24:20 AM,67.59,380.89,,,,
75,11/02/22 08:24:40 AM,67.59,399.67,,,,
76,11/02/22 08:25:00 AM,67.67,355.08,,,,
77,11/02/22 08:25:20 AM,67.90,344.38,,,,
78,11/02/22 08:25:40 AM,67.98,387.66,,,,
79,11/02/22 08:26:00 AM,68.21,235.04,,,,
80,11/02/22 08:26:20 AM,68.44,350.92,,,,
81,11/02/22 08:26:40 AM,68.44,385.76,,,,
82,11/02/22 08:27:00 AM,68.52,354.49,,,,
83,11/02/22 08:27:20 AM,68.60,187.05,,,,
84,11/02/22 08:27:40 AM,68.67,227.60,,,,
85,11/02/22 08:28:00 AM,68.75,334.75,,,,
86,11/02/22 08:28:20 AM,68.83,192.70,,,,
87,11/02/22 08:28:40 AM,68.83,127.60,,,,
88,11/02/22 08:29:00 AM,68.91,336.65,,,,
89,11/02/22 08:29:20 AM,68.83,328.21,,,,
90,11/02/22 08:29:40 AM,68.60,240.21,,,,
91,11/02/22 08:30:00 AM,68.44,302.28,,,,
92,11/02/22 08:30:20 AM,68.44,380.65,,,,
93,11/02/22 08:30:40 AM,68.37,314.41,,,,
94,11/02/22 08:31:00 AM,68.37,286.94,,,,
95,11/02/22 08:31:20 AM,68.29,222.79,,,,
96,11/02/22 08:31:40 AM,68.06,135.62,,,,
97,11/02/22 08:32:00 AM,67.98,232.12,,,,
98,11/02/22 08:32:20 AM,67.90,237.65,,,,
99,11/02/22 08:32:40 AM,67.75,224.10,,,,
100,11/02/22 08:33:00 AM,67.75,284.45,,,,
101,11/02/22 08:33:20 AM,67.75,153.88,,,,
